Filename-->;LILA_1.RFL8;LILA_2.RFL8;LILA_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
881,404;37,08659821;6,600587105;28,8977419
881,954;34,63608542;8,758067987;29,77689128
882,504;33,3614546;7,538098273;28,9404775
883,055;32,01745477;8,324551289;30,02564127
883,605;32,48839622;6,783334957;30,92165699
884,155;33,11191248;8,679495497;30,14514633
884,705;32,70680197;7,219372957;31,1929323
885,255;34,84556644;10,72086746;31,388873
885,805;33,67919177;12,18695754;29,24142297
886,355;33,88167885;11,57919546;29,41157081
886,905;34,17567558;9,901463966;28,65495211
887,455;36,27829165;12,88351095;28,44790225
888,005;36,68425335;11,20318787;27,03814649
888,555;35,20823427;11,07064945;25,87422077
889,105;34,513069;10,13703287;26,28395651
889,654;33,1280832;9,676888431;26,50138886
890,204;31,18804065;9,469276538;25,91753883
890,754;30,78967663;8,025395057;24,35779689
891,303;30,3140079;9,733755593;24,87635017
891,853;31,99414419;11,61501166;25,20598539
892,402;30,60658109;10,27770807;26,60226259
892,952;32,32922409;11,52387306;27,03378899
893,501;33,82433749;11,75367726;27,34779023
894,050;34,15803665;11,84065443;28,91945007
894,599;35,12827018;10,08729498;28,240958
895,149;38,05044352;10,72413144;28,69664455
895,698;37,07695865;10,50060093;31,29211675
896,247;36,54228445;9,380805629;30,9387294
896,796;34,55217727;9,066344945;29,57429773
897,345;37,21253881;11,42282288;29,63350646
897,894;36,51602342;10,55790064;30,23720772
898,443;34,03678152;13,88508377;31,47446839
898,992;34,80790157;13,55023461;29,36869944
899,541;33,53732105;16,16988172;30,43139331
900,089;33,55701042;13,62392285;30,68576658
900,638;35,52831108;12,8130581;30,53492737
901,187;37,87042307;11,81118108;32,0247218
901,735;38,7832159;14,06783785;31,39019571
902,284;37,1118677;10,80912133;29,58636558
902,833;36,80839715;12,09044012;29,79378511
903,381;40,95223756;9,809038532;28,28765953
903,929;40,49676436;10,32528798;29,13329988
904,478;41,85597772;9,039882304;29,11681389
905,026;40,90998017;10,86619713;29,04762351
905,574;39,41226345;11,60422899;28,61099876
906,123;39,4503033;13,58106118;26,81320523
906,671;39,02237333;9,593371753;26,65904432
907,219;38,3870339;12,2139487;28,15488871
907,767;40,64340451;12,6511661;28,83010164
908,315;38,60939851;14,12249843;27,55485867
908,863;38,48148009;10,97540152;27,53636902
909,411;38,10544166;12,48670187;28,0087436
909,959;36,83826842;10,25976407;26,70199993
910,507;36,28140127;11,24583653;26,87723974
911,055;35,41146921;10,25291959;24,94363328
911,602;35,56233976;12,69651621;26,5365248
912,150;38,18804207;9,599392407;25,66104113
912,698;36,09650487;10,00769274;24,01112803
913,245;36,57522486;6,773190443;26,04679435
913,793;38,37016937;12,18139047;26,4978592
914,340;40,01442066;13,26762072;24,67213115
914,888;41,29344937;15,98727619;26,74246503
915,435;42,26821508;18,0028954;27,17987788
915,982;43,45281999;18,32410531;30,60961437
916,530;42,68485016;17,00767804;29,52633654
917,077;43,54345454;20,76298231;28,70649874
917,624;45,83762078;19,07216463;27,91459794
918,171;44,83320775;21,02801529;27,06568585
918,718;43,46332165;20,83353851;27,79009558
919,265;42,65224808;19,66926574;28,26118519
919,812;40,8476196;17,64183351;26,3806398
920,359;41,20772093;16,61119878;28,46115739
920,906;36,58797407;17,77591298;27,22454483
921,453;36,77509465;19,07604956;27,30417148
922,000;33,23484252;18,4579062;27,52516401
922,547;32,17968122;21,93169321;29,50306111
923,093;30,84484001;19,45728292;30,3893837
923,640;28,82834949;20,66828391;29,16840188
924,187;28,56477743;21,15353723;28,93513917
924,733;30,71799919;24,16221874;29,55094024
925,280;28,73690005;25,13145863;26,69764463
925,826;33,51883698;26,56759437;26,57168403
926,372;33,89160991;26,6147513;27,93451033
926,919;35,10995465;27,04917859;27,68993371
927,465;30,4196036;24,63644481;29,38219782
928,011;34,20345005;28,83281348;28,76840433
928,557;36,95950565;29,70763189;29,08002278
929,104;32,69606656;33,19707191;31,22958367
929,650;30,36947923;27,85728769;31,11958675
930,196;32,65026278;27,83411572;33,24311432
930,742;25,37760972;23,52412239;31,60311861
931,288;25,16115127;25,59697192;34,34778735
931,834;21,36282099;21,90875493;37,37780211
932,379;24,7890656;20,64546358;31,35642307
932,925;17,29743609;13,69404114;33,05621393
933,471;15,0844028;11,1944215;34,54967361
934,017;16,85486146;4,316547141;34,2132611
934,562;15,3764408;13,54995161;39,65196646
935,108;6,546563528;13,75200881;41,51820069
935,653;12,78874936;18,22747043;46,76846727
936,199;14,97183956;15,59950459;44,98200368
936,744;22,09985432;18,43234089;41,67390305
937,290;22,75073367;24,02556621;43,99484926
937,835;25,46789279;29,01710398;48,14602162
938,380;22,81029899;24,01992144;47,46111805
938,926;21,76100611;20,8615895;49,19129288
939,471;22,67576808;18,91141417;46,00316332
940,016;31,62744664;21,80311703;46,29426616
940,561;30,63878022;20,18886731;46,73814989
941,106;31,59857376;24,04011609;48,06299169
941,651;32,65679826;19,80974466;52,93513502
942,196;29,62006732;13,74908777;53,86091923
942,741;33,80751649;4,547282471;53,1728391
943,286;32,68257473;11,95186746;62,07184647
943,831;31,54997408;27,51742966;61,13757019
944,375;33,73118625;30,82013316;56,91255744
944,920;29,44873501;28,05660218;57,61435139
945,465;34,96870342;33,57733165;57,3585401
946,009;32,6116376;23,04048214;51,44421438
946,554;28,49680956;32,18324709;56,52966625
947,098;23,550532;29,13430537;55,14408682
947,643;14,17650315;41,6696229;51,2480582
948,187;13,20968992;34,08034527;40,49088146
948,731;16,61866203;33,70620478;41,5816667
949,276;19,90357337;24,7882006;46,86356109
949,820;22,26993835;28,77751232;41,07508743
950,364;17,67078016;29,27003912;43,26266706
950,908;15,04686059;30,53927608;50,51652769
951,452;17,34744765;23,82576607;49,42541726
951,996;22,10567539;29,3464648;54,78600215
952,540;25,14642471;22,99456823;54,98081819
953,084;30,32624141;29,68260832;60,24025639
953,628;32,50719709;25,58917633;58,88676387
954,172;29,8999489;25,52372681;56,25423244
954,716;24,12431432;20,20285217;58,38177661
955,259;25,27767043;14,79403523;53,76606198
955,803;26,75564552;11,21870415;48,92071227
956,347;21,25016043;11,46557526;50,10148168
956,890;24,35509053;11,4472485;49,57062475
957,434;24,55577589;8,607196982;51,05792221
957,977;21,68702345;3,597722281;46,73214983
958,521;14,39422547;0,764865131;45,35481912
959,064;12,57527567;1,567437662;46,4511719
959,607;19,10347186;-2,48277238;48,55166181
960,151;15,00000039;1,721056928;51,8646659
960,694;16,93574418;6,080668084;53,71813169
961,237;20,52625881;2,697514234;49,82672804
961,780;19,98493326;3,62049665;45,70516697
962,323;22,16432999;6,925917319;43,55075485
962,866;18,63282176;10,27788364;47,57604804
963,409;22,38705909;7,345575604;49,54264111
963,952;23,85383875;7,973168774;50,66456486
964,495;25,96379428;10,74067473;48,49371139
965,038;26,47086891;10,21203198;49,45402873
965,581;23,93576091;10,62314118;49,94538656
966,123;24,1777525;12,74276262;51,48591108
966,666;25,14240057;8,655249246;54,17542135
967,209;24,98689444;5,513183603;54,14898502
967,751;28,57265694;0,579503725;50,53954069
968,294;24,39045565;3,295166222;51,74990983
968,836;22,21652138;3,012804338;52,3511622
969,379;16,9920637;1,563042777;51,72949134
969,921;19,42408684;-1,644681787;47,49260858
970,463;20,70086327;-1,192858923;47,26632571
971,005;19,82013282;1,820047714;45,54555692
971,548;18,32046881;7,573727168;44,58538033
972,090;21,14248255;7,444815906;45,24889691
972,632;17,8224436;8,699815844;46,41499082
973,174;22,07396204;7,110880272;44,05651206
973,716;23,75605073;7,478975473;41,10575361
974,258;24,95130317;4,105544165;42,15145426
974,800;25,23053525;7,030180565;42,41113615
975,342;24,09345223;1,024112469;39,61175761
975,883;28,92836322;2,015159899;39,87726145
976,425;30,07411836;-3,110567697;41,53720372
976,967;29,69358109;-0,268069764;40,52642847
977,508;34,75028685;2,262727203;41,84436768
978,050;34,04759517;3,782134759;40,85067127
978,592;34,62111245;4,461332725;38,84004621
979,133;34,59662766;7,767681641;40,34106757
979,674;36,80629971;7,937763215;43,11004879
980,216;36,48921424;10,43724736;41,95670647
980,757;32,71654736;6,90586548;42,13972173
981,299;33,04692346;8,695651529;38,79310362
981,840;30,94700836;5,935611945;36,47480449
982,381;30,9337281;7,842964673;33,12517805
982,922;30,57575361;1,131976963;34,94985331
983,463;29,30184544;-1,824816867;38,22708979
984,004;29,2002052;-4,26229331;36,47496809
984,545;27,75717643;-2,683591679;31,95853777
985,086;27,20811133;-3,318971506;33,40562313
985,627;30,77335776;0,931983326;30,48074785
986,168;27,48726433;0,569599199;30,89186259
986,708;25,52173407;3,042984791;34,64524738
987,249;26,03804661;-4,096071818;37,95278979
987,790;25,52398996;4,558850796;36,02133751
988,330;25,19226849;5,873619254;34,10295577
988,871;20,74212772;9,647014953;34,26392342
989,411;19,28276781;5,015140247;35,99158168
989,952;18,83446059;9,324389504;35,22971002
990,492;11,10200814;5,387931027;38,69596565
991,033;8,69669732;4,220747458;38,6309826
991,573;7,247901205;4,786222537;37,14798704
992,113;3,334688877;9,293904695;34,50258434
992,653;9,14233032;6,800558901;31,24812092
993,194;12,77404691;10,46612112;33,89344379
993,734;19,88713102;9,639747285;30,97671502
994,274;20,48162133;16,59846016;31,64825622
994,814;19,9804623;18,88118732;27,92833305
995,354;20,71563123;19,73897188;26,8933501
995,893;16,74715847;21,26482068;27,7436112
996,433;18,67523871;22,80031353;27,50890053
996,973;21,03794385;16,93968016;29,38139679
997,513;18,57492856;21,38756958;35,20752977
998,052;20,64837478;17,52403668;30,97637437
998,592;21,65631822;16,87154075;31,48962623
999,132;19,05705769;14,52400144;31,31567492
999,671;21,30664718;8,84108684;38,31180089
1000,211;22,67401802;9,520743989;35,24860809
1000,750;30,83139406;4,493207467;32,01618823
1001,289;27,39992235;1,409106629;29,20548056
1001,829;26,16416703;7,578946316;27,64123163
1002,368;24,07335446;6,375595781;25,61383168
1002,907;15,42553098;9,060193186;21,37171614
1003,446;15,09894238;5,742278676;22,9714678
1003,986;17,55799515;5,109112185;21,35612363
1004,525;18,31927797;5,09683797;15,42170859
1005,064;16,18734353;5,866066927;16,76629217
1005,602;19,70491353;5,743456913;16,12107269
1006,141;26,40203768;6,767315866;19,68211652
1006,680;26,53784973;6,655433717;17,09824806
1007,219;27,73883965;9,852564924;17,73056192
1007,758;36,8665202;12,6416153;23,11908129
1008,296;40,1487619;18,40682621;23,71818995
1008,835;45,67651747;13,50964923;24,62012014
1009,374;49,33535449;13,75779024;26,24079031
1009,912;58,38874492;7,988694558;24,91909379
1010,451;57,49880295;10,68645102;30,35232977
1010,989;58,04319096;7,356433128;28,04878134
1011,527;60,17385494;0,776472096;31,66600238
1012,066;54,06349557;-12,30158603;29,36424521
1012,604;51,78513078;-21,77210767;29,41501203
1013,142;54,59742383;-25,75599621;25,4075298
1013,680;49,0770726;-12,30068541;20,93130292
1014,219;46,53500907;-20,58111534;14,49208487
1014,757;41,43139963;-14,87551915;16,94836548
1015,295;35,1764253;-14,35644161;12,5981488
1015,833;29,59954583;-5,699822294;16,73874939
1016,370;32,13456944;2,67610712;17,11000092
1016,908;39,98539076;6,442512609;22,45820328
1017,446;42,81510689;9,873423421;22,59367354
1017,984;37,34432419;10,40447111;22,74592504
1018,522;40,54551752;-14,06550765;26,55591583
1019,059;37,60608079;1,274339056;30,6218335
1019,597;37,74318935;-14,29285673;31,56559288
1020,134;38,44607035;-17,23209386;31,90176072
1020,672;39,05191516;-16,04277731;29,26389111
1021,209;36,361663;-13,89442381;23,33831181
1021,747;32,68745076;-12,26697806;18,4126569
1022,284;22,2168553;-5,357529589;15,89435708
1022,821;21,23197827;-15,40541163;12,05168572
1023,358;14,1224085;-6,759628617;8,98168061
1023,896;22,10300434;-8,013515463;10,63585145
1024,433;11,73006237;6,495329367;10,1491905
1024,970;16,97479232;3,96618918;6,645841954
1025,507;30,73689422;2,887138807;9,550436397
1026,044;27,77298142;1,47849819;17,77044673
1026,581;31,2843248;2,634842513;19,04591561
1027,118;37,87031489;-2,334990108;17,65163146
1027,654;36,39344366;0,871207535;22,46756553
1028,191;41,30647573;0,243817739;29,09178032
1028,728;38,77913325;-10,88119361;30,14914235
1029,264;38,67797579;-24,76233565;28,75826177
1029,801;34,50622265;-8,149912152;37,63498817
1030,338;22,32125486;-45,83071626;34,67570503
1030,874;20,26746799;-22,37583556;33,90099239
1031,410;12,23391659;-32,02971238;31,03044333
1031,947;-4,709612648;-9,346242046;37,39184936
1032,483;-18,95424934;-1,983298196;42,8014509
1033,019;-36,68052145;-7,692304518;41,13866044
1033,556;-26,95449226;-1,706123978;40,32552365
1034,092;-13,4065978;22,47439452;44,50422729
1034,628;-10,91463907;8,953585144;40,36449598
1035,164;-5,577936315;26,91675768;39,55400933
1035,700;2,568265674;13,10894872;32,20611704
1036,236;5,360647871;22,07558692;30,07061614
1036,772;19,87071167;-10,17555724;25,69407698
1037,308;28,60226833;6,63786765;22,41809404
1037,844;26,35201755;11,66028807;17,50200015
1038,379;22,54606764;9,384380684;17,98610029
1038,915;1,065044905;-12,27402479;16,53071521
1039,451;19,5402294;0,703127677;19,508028
1039,986;20,00733193;1,215610685;13,86718768
1040,522;14,99605633;14,77240247;13,13883751
1041,057;22,80767699;10,43606154;19,73552727
1041,593;24,51317221;18,13576789;20,81473309
1042,128;22,2972958;11,95476269;19,04945764
1042,663;33,50609899;11,33257428;18,44254139
1043,198;44,37935544;12,88837709;15,32893135
1043,734;41,11258313;20,020641;15,56354327
1044,269;31,96211511;28,93491174;7,498423913
1044,804;21,59091026;34,83785523;7,785179434
1045,339;37,23897734;33,68828852;3,487839665
1045,874;41,0774412;42,93812106;-5,033045035
1046,409;42,57150358;51,54885535;-13,65841135
1046,944;48,72497893;61,31725428;-16,98425838
1047,479;45,53953272;41,43043702;-8,876404489
1048,013;39,248168;48,68476563;4,67545454
1048,548;44,93066202;38,01653283;5,05367913
1049,083;45,01866232;25,04055953;18,96256379
1049,618;54,17143027;18,72837666;29,59208991
1050,152;50,45123517;13,43490467;38,32661324
1050,687;52,85669541;7,887475357;48,8064698
1051,221;58,17678066;26,79393905;61,14124556
1051,755;62,92070761;21,14477447;59,70739472
1052,290;74,45277683;62,24169975;60,31407309
1052,824;70,9579969;61,01309326;59,42806004
1053,358;70,98370548;63,45029068;57,03196577
1053,893;64,23785505;67,3438326;60,31746243
1054,427;74,47833402;65,09054533;48,14271451
1054,961;71,28169888;67,27922203;50,48494151
1055,495;71,4171051;77,63495954;37,37851362
1056,029;61,5067925;45,426423;39,1140197
1056,563;40,79462841;28,35000194;34,17179585
1057,097;16,03727426;12,70016951;38,56368494
1057,630;17,98680209;24,31525915;40,66774622
1058,164;13,00812943;-0,155036387;50,97065302
1058,698;20,37697204;16,1073816;47,09263864
1059,232;9,049773599;7,030250657;47,81297085
1059,765;-1,418844113;16,88927113;49,86990565
1060,299;1,322750096;17,63740924;55,88561058
1060,832;0,454752367;25,33875403;54,07287023
1061,366;5,518454062;51,4317199;62,07759859
1061,899;14,02061839;53,58649353;61,20488416
1062,432;20,33898436;40,93527306;63,12610048
1062,966;32,24097896;66,83691929;56,47240741
1063,499;35,28674268;45,23067178;48,64461687
1064,032;37,96241898;46,65552073;53,38916251
1064,565;26,8814427;22,7104998;43,90317079
1065,098;17,23930165;19,53675802;50,50219582
1065,631;17,14044447;12,4415697;39,79294492
1066,164;25,24893332;17,59603318;34,00000257
1066,697;11,62790672;18,59537226;33,08569885
1067,230;-9,525739687;21,15384638;30,00272179
1067,763;-17,43295184;-4,75367336;25,02688237
1068,296;-38,45182921;-4,906935183;35,20620117
1068,828;-29,259831;14,67419082;28,27153812
1069,361;-19,38474551;56,84465562;29,95769457
1069,894;-6,228842283;37,65432444;36,09830945
1070,426;0,186799333;51,96931221;46,62111014
1070,959;10,43569085;20,90143647;54,88870101
1071,491;15,89618909;20,75575002;60,99549889
1072,023;14,4030815;15,04876881;68,49869881
1072,556;13,61024123;27,57609113;78,85682479
1073,088;24,62186843;32,70833276;75,77727534
1073,620;21,01562443;26,02607431;90,50564826
1074,152;22,83863513;17,26246431;92,0974258
1074,684;30,31703938;17,09124651;95,05756947
1075,217;32,66947525;3,591682581;84,1619131
1075,749;22,09842166;18,45649862;80,22499957
1076,280;24,88743285;10,45909676;74,61164051
1076,812;33,6519312;20,16903567;80,26673397
1077,344;26,36197254;8,366692796;78,91140207
1077,876;8,508913263;4,135617534;87,75458261
1078,408;-2,417303175;-4,942450799;86,76556219
1078,939;-8,310375838;0,962530064;83,99289857
1079,471;-17,10069402;18,6166316;78,33037554
1080,002;-18,73150169;31,33015899;90,29536033
1080,534;-6,110057242;12,3004706;97,83693812
1081,065;-18,79538576;30,56622128;109,756857
1081,597;-22,60136452;18,23040213;107,450633
1082,128;-12,76948586;46,05993545;109,0909073
1082,660;1,70682739;22,39636253;112,1905923
1083,191;-0,374531854;53,55946569;98,62440405
1083,722;6,728866477;28,61203276;108,4240062
1084,253;-5,709079592;18,03652991;117,1198425
1084,784;-14,09320627;12,89994882;119,099101
1085,315;-16,57265645;23,34014331;119,1833849
1085,846;-14,25666989;13,42010687;122,9085191
1086,377;-5,011275735;18,10989052;146,2663175
1086,908;-9,355405477;-5,325749611;132,7951622
1087,439;-14,78138263;15,58572074;101,1044629
1087,969;-18,44034043;-51,06383477;104,561685
1088,500;-39,12292885;-4,589527866;113,3525048
1089,031;-18,21482658;-11,43131626;115,532677
1089,561;-24,30919768;8,737398307;97,36413768
1090,092;-26,02926152;2,243590203;82,67457195
1090,622;-29,45182229;8,381655231;80,60005725
1091,153;-55,29182686;0,688192646;73,51925012
1091,683;-62,33828562;-0,479999533;79,36949539
1092,213;-45,70479392;-10,74467946;83,87411622
1092,744;-29,52936434;11,34496963;93,25326037
1093,274;-16,01821216;7,058824352;87,1865625
1093,804;-8,195991332;29,50391658;82,77765308
1094,334;-6,941608514;14,3871275;83,45391026
1094,864;-6,222023744;29,26829236;93,80105684
1095,394;-0,579252085;21,02076123;91,60928313
1095,924;-10,43921082;26,62424553;91,82455236
1096,454;-6,388739041;23,98862109;101,3545326
1096,984;-18,8660799;26,94453557;99,54568227
1097,514;-35,96757748;21,13794231;95,86693233
1098,043;-29,61286947;8,048595767;87,3670195
1098,573;-51,927709;-0,308369548;83,82701234
1099,103;-52,56821748;-7,196029914;90,50609505
1099,632;-64,76282666;-15,65217365;86,36937384
1100,161;-59,40593975;-26,31579044;85,2578751
