Filename-->;PETALO_CLARO_1.RFL8;PETALO_CLARO_2.RFL8;PETALO_CLARO_3.RFL8;PETALO_CLARO_4.RFL8;PETALO_CLARO_5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
396,909;13,25818761;13,54854789;12,36173588;13,27375769;12,76603828
397,495;13,27970545;13,5916728;13,05655889;13,52597037;12,83829758
398,082;13,51645173;13,81110065;13,57207997;13,81436778;13,28399776
398,668;13,50780743;13,8447451;13,68535097;14,05370998;13,39524477
399,254;13,75449297;14,1755895;13,8752497;14,32760811;13,4826166
399,841;13,92913905;14,46362466;14,1142138;14,48915329;13,92332758
400,427;14,42089372;14,6726599;14,16137915;14,39283116;14,14991883
401,013;14,67701363;14,85657044;14,69093177;14,54901222;14,39947767
401,599;14,93887178;14,93868753;14,72210647;14,61439427;14,59695397
402,185;15,03223525;15,21113019;14,94203231;14,80640671;14,851001
402,771;15,14633756;15,45965835;14,7545684;14,94415653;15,16261654
403,357;15,2666318;15,65585727;14,70838497;14,91465812;15,01714106
403,943;15,63335809;15,89237386;14,85552022;15,07258032;15,25695003
404,529;15,68699789;15,93744931;15,0706523;15,16225019;15,23695178
405,115;15,76403787;15,96051857;15,17822145;14,96179557;15,07911351
405,701;15,68610141;15,93688522;15,19781333;15,24261288;15,10822947
406,287;15,79331259;15,88994574;15,15921764;15,43086271;15,18532709
406,873;15,98779299;16,06884309;15,29519261;15,57394068;15,50493858
407,459;16,27922899;16,21603758;15,55827996;15,69022964;15,63485166
408,044;16,52415917;16,18849263;15,83002384;15,9212043;15,71431307
408,630;16,80007869;16,36549895;16,08189898;16,10900771;16,07057054
409,216;16,82486641;16,49170704;16,34408833;16,1269049;16,28100628
409,802;16,97394081;16,4474843;16,23061647;16,12103852;16,49934906
410,387;17,2254476;16,56622163;16,208945;16,55451333;16,80788132
410,973;17,19736693;16,78735405;16,43899544;16,68568408;16,95897054
411,558;17,24037582;16,94123684;16,53401089;16,69371794;17,12937795
412,144;17,1194643;16,94363789;16,63325698;16,83663197;17,01897587
412,729;16,97224091;16,83712912;16,66134794;16,91003639;17,03374207
413,315;16,91907337;16,97974641;16,68528026;16,87564355;17,05479852
413,900;16,77845102;17,06287272;16,80818996;16,92401648;17,09731971
414,485;16,73984999;17,04276453;16,53980841;16,91727408;16,9664732
415,071;16,6224136;17,28010221;16,6520012;16,84202453;16,96405098
415,656;16,56699128;17,46018077;16,72913532;16,81564999;16,9118597
416,241;16,7726685;17,50261547;16,76908344;16,88652994;16,91981972
416,827;16,76499375;17,63625691;16,79413053;17,04293889;17,01635219
417,412;16,93230405;17,67982749;16,78813265;17,04116852;17,08660168
417,997;16,96681077;17,8247071;16,80200471;17,27116504;17,23701419
418,582;16,93298841;17,78052873;17,00535715;17,38934955;17,25449738
419,167;17,03688144;17,90501777;16,80650039;17,38813708;17,24882606
419,752;17,0435716;17,75216271;16,85464399;17,35849741;17,23345695
420,337;17,08782669;17,63141756;16,70432879;17,53768814;17,23670724
420,922;17,07116103;17,52896552;16,79968892;17,59230542;17,29276166
421,507;16,97677698;17,52796672;16,70781665;17,59328295;17,34505816
422,092;17,02092135;17,55134118;16,70619747;17,44068726;17,20272285
422,677;16,98985033;17,60429572;16,74980899;17,33682471;17,25463336
423,261;17,01380745;17,39099367;16,53580446;17,28577805;17,07174833
423,846;16,94982687;17,48720024;16,38258893;17,14906661;17,08039619
424,431;16,82778124;17,11534399;16,45782576;16,94806471;16,88722677
425,016;16,83921033;17,2701342;16,42603097;17,08791632;16,93471134
425,600;16,78006964;17,34198431;16,55324314;17,22701439;16,94863538
426,185;16,82256993;17,39465862;16,55363716;17,20300614;17,04769059
426,770;16,86876347;17,30146726;16,79093278;17,3828576;17,00938954
427,354;16,86531271;17,06326132;16,8196314;17,40838999;17,12201899
427,939;16,88207034;17,10029186;16,85079596;17,50739377;17,08576875
428,523;17,07348339;17,35111393;16,99450791;17,42079072;17,30179715
429,108;17,16255333;17,42956894;16,96540579;17,42287932;17,2606143
429,692;17,28959286;17,61700432;16,79993123;17,55133615;17,31841272
430,276;17,51023892;17,71622843;17,04545154;17,67810895;17,31991459
430,861;17,60713816;17,74625143;17,12403885;17,58122031;17,4069727
431,445;17,67480085;17,75078393;17,251337;17,53630482;17,26810142
432,029;17,8739334;17,87647385;17,08162417;17,29852765;17,31618481
432,613;17,92276078;18,02108114;17,25469967;17,38132527;17,26804068
433,198;17,83870851;17,85858698;17,21285983;17,29347196;17,19211001
433,782;17,63932183;17,71128745;17,2390557;17,21387054;16,94545482
434,366;17,70018402;17,74709152;17,18157029;17,21715808;16,98231134
434,950;17,78480886;17,59009378;17,27870026;17,20485685;17,12040439
435,534;17,67151713;17,61229786;17,09275749;17,00096802;17,12139031
436,118;17,7324979;17,53872278;17,04486867;17,03955365;16,97988353
436,702;17,59849975;17,39105173;16,82044531;16,98122699;16,98253019
437,286;17,37001553;17,25130915;16,79570218;16,95764529;16,89092881
437,870;17,23631088;17,20355274;16,53930542;16,83234309;16,88825516
438,454;17,20344207;17,2033525;16,42159782;16,81096321;16,86583455
439,038;17,2098332;17,18544016;16,25508345;16,71400523;16,88515409
439,621;17,14586073;17,16779581;16,24566409;16,7650524;16,91407931
440,205;17,15644081;17,27132373;16,17912719;16,69833728;16,86459451
440,789;17,11578157;17,23218031;16,21369585;16,75979339;16,88889056
441,372;17,15522582;17,30477967;16,13645306;16,73299687;16,93278321
441,956;17,18753273;17,34560679;16,20742286;16,76502856;16,93135278
442,540;17,23810251;17,36522071;16,17936042;16,69862237;16,9880909
443,123;17,33051749;17,28011155;16,17336191;16,69737443;17,03496752
443,707;17,39388076;17,27056395;16,10845889;16,63488641;17,01228905
444,290;17,42037537;17,20740611;16,17429519;16,7119794;17,03648921
444,874;17,52343408;17,03263476;16,1774674;16,6456789;16,84103755
445,457;17,33484007;16,98538919;16,17698176;16,67741346;16,77380921
446,040;17,37542208;16,8777399;16,16850952;16,65187797;16,71099247
446,624;17,36674413;16,80279209;16,14530924;16,6620524;16,62285595
447,207;17,32755529;16,69691881;16,10311951;16,5937924;16,54826281
447,790;17,23244676;16,58494512;15,98950511;16,56850397;16,39160264
448,374;17,25471143;16,52931728;15,94302145;16,4829742;16,28632824
448,957;17,26626721;16,55278654;16,07911319;16,47682039;16,3511056
449,540;17,17919042;16,42843349;15,9393757;16,37542846;16,31835799
450,123;17,05975476;16,38660452;15,81867728;16,24199217;16,30289275
450,706;17,1251464;16,35049427;15,78786068;16,24317758;16,28689852
451,289;17,10989701;16,3299083;15,76799091;16,14017501;16,24413715
451,872;17,04333434;16,2587608;15,70745705;15,93919727;16,2018388
452,455;17,05049938;16,18226106;15,65435085;15,79144266;16,14689659
453,038;17,11906552;16,16732303;15,65776397;15,8203216;16,1871396
453,621;16,9663671;16,17255337;15,64944978;15,83594327;16,07639334
454,204;16,94601191;16,05282344;15,39830207;15,74358104;15,97640968
454,787;16,99177125;16,08339039;15,40537809;15,77124421;15,89070642
455,369;17,01756171;16,04517237;15,32020239;15,76565564;15,85583303
455,952;16,94726213;15,9964336;15,21077012;15,68331231;15,80741033
456,535;16,92423789;15,97132242;15,12233965;15,66893802;15,71194365
457,117;16,83770639;15,84010151;15,10729722;15,5966934;15,6537278
457,700;16,87277073;15,95535034;15,14676042;15,67750085;15,65218749
458,283;16,89837918;15,93366549;15,2004039;15,63100902;15,58450175
458,865;16,8977473;15,89002689;15,02965037;15,67813977;15,56214937
459,448;16,84627637;15,8750843;15,05061261;15,6788753;15,49460332
460,030;16,76716714;15,81551479;15,00190829;15,59834624;15,41195837
460,613;16,65432795;15,76099875;14,99581868;15,53731075;15,39858322
461,195;16,63527213;15,67747875;14,95990722;15,41267714;15,28523792
461,777;16,66134435;15,56403256;14,93816354;15,36294918;15,22238117
462,360;16,71438428;15,56116745;14,83107403;15,35771635;15,11700844
462,942;16,57769277;15,35906671;14,66650055;15,21521874;14,95239957
463,524;16,46872549;15,31453064;14,47830124;15,11654702;14,92986079
464,107;16,38786964;15,17256562;14,47376297;14,87729206;14,85898214
464,689;16,3605438;15,05527745;14,41141116;14,77577025;14,82958233
465,271;16,32030976;15,01175002;14,29410627;14,6866535;14,78670902
465,853;16,41495936;14,98743863;14,2267332;14,69359563;14,70577944
466,435;16,36703134;14,92429217;14,20070178;14,70429068;14,60073106
467,017;16,28534583;14,91879384;14,15850834;14,61531747;14,55270874
467,599;16,28441101;14,88051973;14,20837641;14,58990815;14,60573998
468,181;16,32497264;14,91120654;14,23387308;14,52930529;14,63053803
468,763;16,34582919;14,78912566;14,18282979;14,48537178;14,56597135
469,345;16,35421453;14,78176675;14,08720011;14,46125017;14,46666481
469,927;16,35422729;14,78907857;14,09236878;14,47389773;14,36229299
470,508;16,3641376;14,72205876;14,02887973;14,43407417;14,31549289
471,090;16,31210092;14,63788481;14,04149827;14,35971311;14,27795515
471,672;16,31332128;14,59712478;13,96746457;14,33716933;14,32751635
472,254;16,29428886;14,46065481;13,83292608;14,1849119;14,2813871
472,835;16,2334854;14,35015448;13,7018804;14,03478264;14,14498311
473,417;16,14851444;14,26100631;13,58776751;13,95761278;14,03324263
473,998;16,07889091;14,25381463;13,49455822;13,8527;13,93805056
474,580;16,08502624;14,1577979;13,51359513;13,84541794;13,89017998
475,161;15,94401152;14,04507096;13,32753905;13,70716702;13,75257474
475,743;15,92078261;13,97816032;13,28103046;13,56363742;13,66363895
476,324;15,85316186;13,86490231;13,16539202;13,46552641;13,55463842
476,906;15,79843989;13,74157668;13,13707976;13,40619807;13,45610024
477,487;15,70784685;13,64743545;13,11245553;13,41321994;13,36512143
478,068;15,66844952;13,57096302;13,08385519;13,34178123;13,23210953
478,650;15,68539908;13,45396817;12,97235666;13,26876527;13,16392649
479,231;15,69214617;13,29571419;12,98043279;13,18331688;13,04415134
479,812;15,64701837;13,23930632;12,8615517;13,032371;13,00218668
480,393;15,70900752;13,12921506;12,90794976;12,99805271;12,9835816
480,974;15,62168291;13,01406444;12,84507808;12,93404485;12,86761031
481,555;15,55690907;12,92110041;12,72752471;12,78540606;12,77757695
482,136;15,59132656;12,91575993;12,62278933;12,64914482;12,6684754
482,717;15,61124795;12,91472695;12,57673449;12,56230581;12,63525958
483,298;15,52933048;12,91166864;12,4431709;12,57245683;12,62657602
483,879;15,46894924;12,86223781;12,38927069;12,47244487;12,48988064
484,460;15,38279336;12,83995688;12,29301164;12,40590423;12,46537811
485,041;15,28820235;12,69960479;12,19354318;12,3484802;12,38750207
485,622;15,12672481;12,60127868;11,96043225;12,20591614;12,24338475
486,203;15,05220198;12,54394555;11,91093453;12,0655095;12,16559008
486,783;15,01390276;12,49531688;11,83130049;12,03823311;12,09196376
487,364;14,85598953;12,34321368;11,72482784;11,96660274;12,01420302
487,945;14,79399372;12,24678502;11,56711928;11,89004968;11,85627714
488,525;14,78705792;12,06263936;11,5337485;11,81064472;11,75400089
489,106;14,74313483;11,94177025;11,39792752;11,76057616;11,72429097
489,686;14,66617325;11,76232549;11,27650343;11,65758767;11,57990759
490,267;14,62820834;11,6855209;11,18098614;11,54820736;11,45306541
490,847;14,59148928;11,63452654;11,18194184;11,45657034;11,37795367
491,428;14,53057605;11,54206221;11,0393679;11,4261095;11,2295321
492,008;14,44912804;11,46068705;10,99616901;11,36648937;11,11874819
492,589;14,43416268;11,39131982;10,8946242;11,22240189;11,0187995
493,169;14,37901346;11,29352388;10,86688656;11,16786371;10,9303378
493,749;14,29820838;11,25002935;10,75900096;11,01648052;10,80448747
494,329;14,21169022;11,14258423;10,70381334;10,92050501;10,69640491
494,910;14,19331184;11,12945362;10,58913026;10,88347038;10,64873213
495,490;14,1442654;11,06017679;10,55146611;10,83452171;10,55067682
496,070;14,15225683;10,9331864;10,40259708;10,76104116;10,56214488
496,650;14,03628249;10,78432309;10,29783605;10,62549321;10,49792501
497,230;14,00934736;10,72441269;10,14474506;10,52721335;10,44244777
497,810;13,97192266;10,61326836;10,0846443;10,49754626;10,32572245
498,390;13,90963961;10,49031677;9,939204557;10,36325138;10,26528204
498,970;13,79706789;10,32122587;9,853012074;10,22010611;10,15818717
499,550;13,80725571;10,26808488;9,739259932;10,08735074;10,06605411
500,130;13,71353827;10,15773966;9,656635868;9,950307452;9,898633313
500,709;13,74020951;10,10985713;9,556073389;9,810410261;9,768713101
501,289;13,5859712;10,04136899;9,464458053;9,747489745;9,601984782
501,869;13,65623052;10,06806605;9,401115897;9,7404467;9,599914439
502,449;13,54186942;9,94785935;9,361129833;9,617195163;9,480834209
503,028;13,45493784;9,850859043;9,181182564;9,492887574;9,405567798
503,608;13,32035256;9,728203169;9,087221371;9,362851033;9,223967983
504,188;13,32157288;9,693187603;8,948754072;9,318845871;9,212696674
504,767;13,19603591;9,622368893;8,876549374;9,292885467;9,130415669
505,347;13,13359555;9,575947389;8,817713649;9,214874014;9,075064603
505,926;12,89785564;9,392161048;8,642517807;9,065359993;8,957086439
506,505;12,88104918;9,258104761;8,57273395;8,893514348;8,875925067
507,085;12,73918642;9,111433865;8,465160758;8,774216156;8,699122176
507,664;12,72751484;9,036324397;8,355098339;8,709866486;8,594187313
508,243;12,61751378;8,943367115;8,422549646;8,598622737;8,463701529
508,823;12,59156696;8,895540503;8,332260755;8,482878577;8,395914108
509,402;12,46280573;8,793435056;8,240219686;8,405066219;8,33937414
509,981;12,38631886;8,711674514;8,138291468;8,271876328;8,266491204
510,560;12,25099278;8,551112166;8,001213486;8,119515162;8,182131738
511,139;12,28918627;8,524312485;8,043225315;8,1408316;8,145957132
511,719;12,15642835;8,43877049;7,902267873;8,041625496;8,013188169
512,298;12,09699734;8,385871699;7,82277859;7,937636873;7,977966178
512,877;12,01191438;8,231526529;7,755111764;7,809136453;7,834075208
513,456;12,00758828;8,194244194;7,583878286;7,719767031;7,806810625
514,034;11,9282674;8,106656692;7,502538707;7,683706814;7,737818773
514,613;11,93683442;8,042451117;7,492748812;7,549116918;7,5787149
515,192;11,92679629;7,941464222;7,511606316;7,577163705;7,467907061
515,771;11,94007756;7,959004361;7,45421186;7,501157947;7,421099615
516,350;11,82716906;7,871054678;7,418208829;7,432742764;7,306471618
516,928;11,82264476;7,820079116;7,439967716;7,352947739;7,265237185
517,507;11,81100488;7,635458015;7,411428859;7,315292546;7,182567641
518,086;11,75199905;7,605773701;7,306364521;7,2648939;7,217302472
518,664;11,64229375;7,523589075;7,196494429;7,226118889;7,134495709
519,243;11,64742549;7,416951954;7,168071018;7,129664014;7,150364411
519,821;11,51588659;7,385521292;7,031091118;7,066086461;7,07540644
520,400;11,44153514;7,322983461;6,99176939;6,92599019;7,059468593
520,978;11,32739229;7,210169005;6,960507985;6,89287817;6,996517395
521,557;11,37435965;7,161855535;6,803719871;6,818981661;7,026094442
522,135;11,34751545;7,125895813;6,776455991;6,843593476;6,896093458
522,714;11,33492154;7,091047512;6,727286846;6,783451328;6,862794788
523,292;11,26428504;6,962523632;6,730656544;6,720450389;6,824899498
523,870;11,26003329;6,905400991;6,655649489;6,644536567;6,740557567
524,448;11,11638519;6,87544398;6,636655949;6,648463803;6,604542391
525,026;11,02779594;6,756293138;6,566679751;6,570046265;6,545583087
525,605;10,91791624;6,683054473;6,525422335;6,544461024;6,435183988
526,183;10,88548577;6,703193235;6,526102812;6,536423769;6,323312595
526,761;10,73059361;6,634272923;6,44101186;6,379970238;6,179865553
527,339;10,57534429;6,555700204;6,242497993;6,264749332;6,14113995
527,917;10,4348673;6,510660566;6,126021592;6,202758905;6,010007169
528,495;10,42811293;6,475074882;6,06157076;6,168370481;5,914034659
529,073;10,30555236;6,397776345;6,075150061;6,03922329;5,844056754
529,650;10,23649713;6,379563124;5,971146807;5,903102757;5,798033887
530,228;10,26969651;6,384816347;5,943976778;5,924267565;5,733245586
530,806;10,25637914;6,369312603;5,814903228;5,866086692;5,752388783
531,384;10,21660504;6,189585988;5,684251675;5,781398919;5,664505711
531,962;10,14648401;6,143681032;5,629073699;5,801308762;5,704170421
532,539;10,13085821;6,087671151;5,693516977;5,727137494;5,650752903
533,117;10,14259769;6,033309518;5,727078245;5,687098206;5,635116353
533,694;10,09004044;6,029222046;5,693256697;5,612305728;5,574935353
534,272;10,04023905;5,94106264;5,591983964;5,564893253;5,541654831
534,849;10,0710798;5,825737105;5,567199489;5,583249749;5,527169582
535,427;10,05190992;5,791124207;5,576703037;5,526258291;5,556381295
536,004;9,980402741;5,725272351;5,578250751;5,464239605;5,486798144
536,582;9,942132187;5,774865789;5,554001558;5,456913904;5,544441662
537,159;9,888999286;5,711260307;5,5275359;5,415777154;5,448489518
537,736;9,898908096;5,674605605;5,414299532;5,363137347;5,423291085
538,314;9,82188794;5,616321913;5,299202527;5,357343192;5,349922732
538,891;9,745081201;5,558255409;5,246959794;5,316135656;5,308080582
539,468;9,738086387;5,556053913;5,241251624;5,326014646;5,261970482
540,045;9,698791273;5,56521269;5,21546676;5,286460969;5,303616782
540,622;9,616337237;5,5203079;5,132626319;5,241005413;5,249477581
541,199;9,612802774;5,507258305;5,04644637;5,226059385;5,217347557
541,776;9,548702576;5,427042397;5,045872876;5,169249812;5,111402103
542,353;9,473752994;5,432764034;4,982303167;5,098804601;5,072828231
542,930;9,385720328;5,425895551;5,009067554;5,121110334;5,047556409
543,507;9,374862008;5,4597538;5,004073315;5,091080623;5,143190495
544,084;9,327968886;5,349544806;4,920408562;5,054755031;5,10679628
544,661;9,290535016;5,315298739;4,848693722;5,035855632;5,08364588
545,238;9,214073593;5,311038382;4,811662431;4,988334523;4,986296728
545,815;9,201644513;5,312805294;4,838481538;5,033572799;4,944119191
546,391;9,134450671;5,253681601;4,793125005;4,9684087;4,863410729
546,968;9,135335545;5,257651162;4,768467303;4,933317199;4,8507422
547,545;9,156558441;5,272693017;4,84554302;4,978148618;4,839597203
548,121;9,086638602;5,195681618;4,839894805;4,925447504;4,804759013
548,698;8,944563647;5,144044795;4,8221369;4,891651633;4,704104998
549,274;8,979689324;5,179704876;4,830544334;4,86736579;4,711958629
549,851;8,954869457;5,206171557;4,872233398;4,850240709;4,763319219
550,427;8,950782952;5,137876833;4,86864486;4,858321539;4,758678313
551,004;8,91555175;5,09857748;4,850071883;4,815423531;4,730453261
551,580;8,953911386;5,072012548;4,881301477;4,856421436;4,75363786
552,156;8,912078884;5,048216423;4,892599905;4,818349299;4,781184048
552,732;8,936840541;5,041056844;4,827977546;4,772994564;4,791230523
553,309;9,009899878;5,038377255;4,784177561;4,775534396;4,81599164
553,885;9,189301817;5,093277404;4,801787398;4,763286279;4,868476121
554,461;9,205832169;5,117716572;4,856819852;4,779382299;4,874477314
555,037;9,214060135;5,132459172;4,801429434;4,759951905;4,804807335
555,613;9,193434179;5,101802936;4,7674661;4,715829549;4,772810936
556,189;9,214534768;5,067375159;4,7125298;4,649234522;4,750490509
556,765;9,162300487;5,079802315;4,700626119;4,644307519;4,782121979
557,341;9,198459615;5,043292861;4,620387378;4,637252423;4,761470679
557,917;9,130096388;4,963721344;4,625322066;4,608150372;4,759431514
558,493;9,121200736;4,9824241;4,659943203;4,587464458;4,753917492
559,069;9,043442429;4,915701064;4,630653743;4,52798383;4,655696121
559,645;8,998709098;4,962442065;4,57504918;4,513767279;4,663168136
560,220;8,989940799;4,887925845;4,612871145;4,534488015;4,694351623
560,796;8,985408461;4,943361669;4,566710077;4,518677367;4,707506722
561,372;8,893487195;4,942328857;4,579225671;4,563120638;4,771367075
561,948;8,912647716;4,983819988;4,557162638;4,545186333;4,738562638
562,523;8,880817854;4,986652929;4,588216008;4,500478676;4,728120184
563,099;8,918781779;5,015661994;4,50081648;4,498930539;4,69658738
563,674;8,890685204;5,027694337;4,500956662;4,577138425;4,697325731
564,250;8,850879506;5,007760416;4,515864533;4,61330298;4,735733352
564,825;8,756408359;4,928771112;4,486856916;4,513952917;4,672638575
565,400;8,745554663;4,890465377;4,475419917;4,512204874;4,650220292
565,976;8,744693395;4,816768008;4,517078816;4,476483195;4,617115845
566,551;8,822776479;4,82096774;4,596709898;4,516848537;4,657975358
567,126;8,785256193;4,765286533;4,650623968;4,512361788;4,653536347
567,702;8,755620757;4,784816007;4,62515491;4,581195309;4,655590759
568,277;8,735241561;4,699871698;4,706020771;4,603257286;4,635775495
568,852;8,714658677;4,657668096;4,680668696;4,510657461;4,601799154
569,427;8,691126674;4,648239933;4,65587416;4,492033425;4,62338658
570,002;8,764301311;4,602201048;4,660660381;4,518886188;4,654609397
570,577;8,738136971;4,652183085;4,663222747;4,533211897;4,684707407
571,152;8,75380816;4,714134501;4,67275516;4,624027523;4,711334686
571,727;8,71481092;4,714490741;4,599992688;4,604914528;4,623052132
572,302;8,747273398;4,715677699;4,558324949;4,54504856;4,594521918
572,877;8,768635277;4,723525139;4,616010629;4,597136717;4,638149397
573,452;8,784859501;4,808648194;4,615427895;4,585816381;4,666323703
574,026;8,842196324;4,868512989;4,634645888;4,689652858;4,70310496
574,601;8,839146631;4,929800371;4,643556802;4,698511814;4,688967503
575,176;8,882892025;5,032184733;4,731015507;4,79206188;4,754905814
575,751;8,914144182;5,103454318;4,769875529;4,758245084;4,730525476
576,325;8,903320135;5,138940204;4,76427538;4,756409735;4,756045162
576,900;8,976645725;5,188906253;4,778955924;4,727347801;4,768505151
577,474;8,975825636;5,223957462;4,825630718;4,829855883;4,786296599
578,049;9,023949034;5,254083443;4,776714062;4,807421422;4,762950433
578,623;9,007072721;5,204723121;4,73974227;4,792134849;4,709544682
579,198;8,995900576;5,16698972;4,705065348;4,760771358;4,712295072
579,772;9,027329356;5,169767897;4,773973692;4,807688817;4,707207517
580,346;9,035830192;5,131792744;4,706457232;4,832290683;4,666912962
580,921;9,074674233;5,07258676;4,781818225;4,933710192;4,682669435
581,495;9,057702543;5,030231861;4,78034309;4,904704899;4,654772012
582,069;9,042884315;5,048295676;4,849642733;4,938893727;4,711187361
582,643;9,097884953;5,098006554;4,829335196;4,946414826;4,721454461
583,218;9,069227235;5,077891652;4,86648104;4,924420237;4,756893229
583,792;9,151825374;5,156204676;4,928029569;4,993192028;4,889171231
584,366;9,130036699;5,215975508;4,993939679;5,017879964;4,900509973
584,940;9,109997549;5,192515457;4,897131075;4,976984789;4,931945789
585,514;9,020398197;5,210216492;4,931961543;4,976947319;4,920645493
586,088;9,015658086;5,295961031;4,86716779;4,893966433;4,923774587
586,662;9,088494019;5,357566885;4,943859437;4,91677474;4,99633045
587,235;9,116995508;5,366600174;4,895031866;4,879042759;4,999986734
587,809;9,048655392;5,28892149;4,91751183;4,838020463;5,055835377
588,383;9,104921499;5,337844589;4,926197896;4,898748642;5,059500107
588,957;9,045257197;5,328367516;4,955096308;4,856042853;4,970790268
589,530;9,117518575;5,387660649;4,956889368;4,875427138;5,031974299
590,104;9,237151812;5,447030135;5,109374613;4,993513746;5,11197443
590,678;9,3730416;5,508359013;5,124510387;4,969534852;5,197280161
591,251;9,407009501;5,482260046;5,12743747;5,037089888;5,275914528
591,825;9,443622096;5,465399945;5,120840311;5,04840125;5,280058679
592,398;9,455977955;5,451330689;5,195836906;5,152523032;5,302775229
592,972;9,599358067;5,57712822;5,26328924;5,170458886;5,325358817
593,545;9,659290314;5,631341836;5,358037145;5,217965185;5,354466969
594,118;9,789396988;5,684463232;5,313166905;5,313870041;5,43224394
594,692;9,913879052;5,694250263;5,367315114;5,350565584;5,426238301
595,265;10,03327026;5,814762482;5,34105393;5,349822304;5,413399904
595,838;10,04730084;5,797110008;5,426903664;5,377345249;5,403565325
596,411;10,16161226;5,81586493;5,490072564;5,358427906;5,36739522
596,985;10,23921334;5,875948644;5,515997295;5,45170701;5,400077035
597,558;10,30634687;5,918390399;5,496459967;5,409003418;5,444945167
598,131;10,29864586;5,853449102;5,493012031;5,414111111;5,457713979
598,704;10,42064469;5,918005274;5,560619237;5,477618005;5,540506579
599,277;10,44904442;5,975418392;5,73736001;5,500017753;5,587866791
599,850;10,48255836;5,976880313;5,731296143;5,518029512;5,630623489
600,423;10,394528;5,911840196;5,812498213;5,521824878;5,66181021
600,996;10,48981661;6,01580106;5,764629435;5,627405305;5,706641121
601,568;10,41906248;6,013903345;5,762761438;5,719055877;5,772360327
602,141;10,43538668;6,111928825;5,787649354;5,777756599;5,771797575
602,714;10,48472218;6,161474897;5,87017143;5,897753164;5,836442887
603,287;10,5717094;6,236250973;5,869600458;6,000856948;5,899585198
603,859;10,60236354;6,14785446;5,837938157;5,960696148;5,915322214
604,432;10,65398222;6,202529132;5,821652005;6,018795814;5,977972803
605,004;10,64157024;6,248900175;5,928109547;6,031628901;6,033522983
605,577;10,85442338;6,33892759;5,955443291;6,225054825;6,18789346
606,149;10,84805355;6,288375356;6,096935574;6,28426535;6,204199019
606,722;11,01092755;6,41688268;6,168458854;6,271977084;6,264864273
607,294;11,06908964;6,4223693;6,288230531;6,318580765;6,353435056
607,867;11,24494143;6,499565828;6,328573745;6,382788286;6,400417964
608,439;11,33044988;6,598726843;6,444650871;6,469022004;6,42131656
609,011;11,24822886;6,695888632;6,419281878;6,48620205;6,462177522
609,584;11,27469146;6,700264941;6,471642361;6,514414481;6,467912843
610,156;11,31846459;6,770077844;6,439632889;6,527832367;6,484681377
610,728;11,16704015;6,77715976;6,442627939;6,461202453;6,418577632
611,300;11,29329943;6,948028232;6,375658615;6,426848382;6,510916151
611,872;11,24518353;6,910250907;6,444514692;6,509455088;6,498909327
612,444;11,293006;6,995136081;6,466804472;6,534379953;6,527122235
613,016;11,09496046;6,922816764;6,432259807;6,493881292;6,559614495
613,588;10,98500365;6,959563228;6,396535719;6,437232349;6,568263004
614,160;11,00975882;6,966280586;6,499692883;6,533350277;6,602300491
614,732;11,0664095;7,07444237;6,531606097;6,505938913;6,650093438
615,304;11,11243533;7,022640946;6,592916717;6,598623703;6,631134723
615,876;11,31797583;7,079918479;6,683451363;6,584627331;6,708893036
616,447;11,26687792;7,09487306;6,852220182;6,609247508;6,727459394
617,019;11,37682167;7,233955539;6,870590812;6,642644493;6,825034713
617,591;11,41376105;7,171526154;6,89099844;6,681839524;6,889263834
618,162;11,57101906;7,337436326;6,930482953;6,774536315;6,909566004
618,734;11,6320277;7,265401715;6,924899775;6,784887868;6,861577362
619,305;11,83542452;7,357064745;6,919427897;6,746091739;6,823085163
619,877;11,83174851;7,354535378;6,959540955;6,901227059;6,928567335
620,448;11,82929495;7,451848713;6,959778879;6,913609497;6,976162398
621,020;11,72074864;7,440810505;6,97283392;6,956699446;6,935791145
621,591;11,7233682;7,408516715;6,905388589;6,930740732;6,89203206
622,162;11,69609003;7,435112943;6,937664824;7,003961005;6,917733452
622,734;11,66658291;7,516329733;6,917587207;6,954248843;6,856770985
623,305;11,65898522;7,539390205;6,985653212;6,926441155;6,852938795
623,876;11,77631797;7,622522799;6,995147467;7,060799866;7,005777305
624,447;11,64776857;7,562473222;7,051002;7,160790035;7,064664771
625,019;11,70291172;7,520315819;7,044864875;7,107734855;7,101164693
625,590;11,79573895;7,499396827;7,140427149;7,240509762;7,172007527
626,161;11,91579311;7,435042678;7,160806584;7,249154762;7,14426811
626,732;11,97719822;7,513164146;7,27610591;7,40976033;7,198185852
627,303;12,04081526;7,383084057;7,131381196;7,316451292;7,163044386
627,874;12,13629163;7,373314015;7,226413004;7,448254744;7,182864977
628,444;12,21005905;7,308270588;7,246522672;7,54799159;7,219625317
629,015;12,19314119;7,319480209;7,402921525;7,584054691;7,167355724
629,586;12,28942176;7,364076081;7,381560286;7,510339856;7,219463756
630,157;12,28855694;7,329813914;7,378138969;7,483282864;7,092201565
630,727;12,24152259;7,389644266;7,294677334;7,40171253;7,133753653
631,298;12,27118196;7,508328215;7,317770514;7,430847715;7,238983432
