Filename-->;PETALO_OSCURO_1.RFL8;PETALO_OSCURO_2.RFL8;PETALO_OSCURO_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
880,303;42,42147362;33,26075374;39,61895386
880,853;42,42891335;34,03219079;39,61900989
881,404;43,66638349;32,42389556;39,74778282
881,954;44,04195616;33,9695286;40,51955165
882,504;43,61044376;31,8932661;39,47950765
883,055;43,3621315;32,55977034;39,13109296
883,605;44,44110942;32,15044153;39,36143344
884,155;44,31738403;32,8194625;39,62487032
884,705;43,6656888;31,66438749;40,32146674
885,255;43,69438678;32,86720157;39,45309249
885,805;43,89316772;31,43898902;38,94875
886,355;42,78076362;33,23009741;39,29340854
886,905;42,96699523;31,57370478;39,04469441
887,455;42,59254761;32,8797449;39,68880475
888,005;42,19774708;32,56339224;38,86672023
888,555;41,73369366;33,49745186;38,82572897
889,105;41,26055434;32,80352196;38,56262806
889,654;41,96431015;34,5444521;38,88874336
890,204;40,87615392;33,79454038;39,26688107
890,754;40,19575159;34,61325992;38,92218841
891,303;40,68218884;34,45915275;38,39346887
891,853;38,65923341;36,55377706;37,27412312
892,402;38,27098693;35,51338319;36,81203741
892,952;38,55421483;37,01722383;38,21076952
893,501;38,24698953;35,82048863;38,7764185
894,050;39,53344286;37,17720854;39,42492217
894,599;38,65785322;35,82391003;38,6369559
895,149;38,64772645;36,21796808;37,06041772
895,698;38,88431022;35,20832865;37,34962441
896,247;37,51869049;34,3311562;37,31719606
896,796;39,2001077;32,23450205;38,84489523
897,345;39,38968305;33,0441733;38,88906858
897,894;37,89229716;30,66960174;37,24236983
898,443;37,05260053;30,66993152;37,05288818
898,992;36,85207853;28,55363256;36,13583966
899,541;36,42288355;30,33738436;36,83194344
900,089;36,95815831;29,34891813;38,26727696
900,638;37,55008075;30,53185638;38,74349277
901,187;37,48738579;30,8302464;38,24571302
901,735;37,23680191;32,12540061;36,68447882
902,284;38,28812355;31,02225755;36,79108102
902,833;39,89720335;32,83738636;38,14885883
903,381;40,03984227;32,54230234;37,47259525
903,929;38,76335169;34,12510438;36,36567588
904,478;39,69135418;33,2492821;36,28765923
905,026;38,65489971;34,15722481;36,42595047
905,574;38,20170145;33,93370177;36,44975775
906,123;38,32173585;35,47485266;39,01191573
906,671;37,80679312;35,01284319;39,92405723
907,219;36,58775743;35,80827007;39,65443465
907,767;36,07386596;34,75016018;41,016151
908,315;36,69651042;37,01387012;41,38072686
908,863;36,84711846;35,18803343;42,85388502
909,411;35,88166934;35,53478387;42,62717843
909,959;37,26786786;34,9409208;42,65896823
910,507;37,77021247;35,92243228;42,88097661
911,055;38,23336994;31,89732679;40,24215603
911,602;38,72474884;32,03009085;40,44632645
912,150;39,92178893;30,46210316;40,16064316
912,698;39,49174374;30,23702041;38,0791765
913,245;38,89940942;30,33569822;38,70993697
913,793;38,46568645;30,77145017;39,02204921
914,340;38,09783489;29,1309583;37,75970025
914,888;36,23591086;30,24888818;37,46809258
915,435;35,62557542;30,16150843;37,2333135
915,982;35,64838106;32,63838276;38,93492216
916,530;36,20378528;31,92766552;39,32348365
917,077;36,970965;34,63959844;39,05233177
917,624;38,23627865;35,46298667;39,18144336
918,171;39,04779547;35,32852921;37,58254005
918,718;39,00231012;33,49563522;36,50617129
919,265;38,63845661;35,13447793;36,11793694
919,812;39,69541573;32,81422779;36,73092412
920,359;39,75689328;33,50952761;36,73972108
920,906;39,96283463;32,40622588;35,3910862
921,453;38,99042031;33,06340762;34,07137587
922,000;38,12929483;31,17505806;34,83368153
922,547;36,01800257;30,67971707;34,74155992
923,093;35,43659983;30,25731384;35,55016543
923,640;36,17250085;32,03768492;35,22068627
924,187;37,37339848;30,34159171;35,63593983
924,733;38,92617359;33,65566253;36,67486781
925,280;38,57778998;31,32530186;35,95807077
925,826;37,57761074;33,04076389;35,83827348
926,372;37,43159872;32,2575275;37,10920051
926,919;35,9040619;31,15379521;37,66365105
927,465;37,47439079;31,22243967;40,16404952
928,011;35,92422501;31,64397033;39,47853008
928,557;36,87490357;32,23086306;40,22201133
929,104;36,3606498;34,48441363;41,09444468
929,650;31,7274561;31,83673512;38,60144474
930,196;30,02560781;33,03444469;39,11321973
930,742;30,41425877;29,37594998;41,51443416
931,288;29,37325804;30,47499082;39,67267923
931,834;29,09350898;29,7635708;38,71395215
932,379;27,30315208;29,36039056;33,43317586
932,925;27,65144358;25,28059386;33,65076378
933,471;27,17003074;26,54892133;34,18819093
934,017;26,17016957;23,42604708;31,24390753
934,562;29,16666611;22,57031398;31,37331861
935,108;32,23602471;22,30606674;31,84460161
935,653;31,72271152;26,94933199;29,82439176
936,199;28,51758806;23,8425465;29,49377016
936,744;31,18190228;30,1978729;31,69414448
937,290;30,28182774;26,72306028;36,96425282
937,835;30,34508832;30,36060145;41,04259068
938,380;28,40740413;24,82664213;40,23589808
938,926;25,77642738;26,10001814;42,22110408
939,471;26,25646413;23,29295273;39,73108944
940,016;23,92099556;24,63442071;37,19869001
940,561;23,20153364;23,28301923;41,51985785
941,106;22,42565316;23,35211048;39,90379578
941,651;20,59154334;21,31164074;37,35509625
942,196;17,86591253;24,85869488;32,27433299
942,741;22,8270743;19,7989704;28,15148321
943,286;16,41345692;21,73629346;27,53887137
943,831;21,43163532;15,30851463;29,4790147
944,375;23,41565508;24,62135455;34,72349162
944,920;22,36650277;18,5586479;36,69832363
945,465;23,7935904;21,94390149;32,39719137
946,009;25,61426667;18,44804203;35,35646789
946,554;22,63718538;19,47749377;33,46368729
947,098;25,49726271;13,88095517;32,28236441
947,643;25,76703051;18,86581713;32,65733476
948,187;28,75368112;18,43207063;32,15790276
948,731;23,00351451;20,99567014;26,50311449
949,276;19,30144667;13,04782058;22,53540531
949,820;21,40102736;16,94256149;24,08117801
950,364;19,9343223;9,222175237;26,16133947
950,908;23,45802562;18,49458044;30,62279588
951,452;25,78116377;15,05283407;32,79242975
951,996;22,26877505;19,7534468;35,56602847
952,540;14,73388132;12,46121533;34,45337799
953,084;13,31530459;16,91400484;35,85797538
953,628;21,94423749;16,81699086;41,15362648
954,172;22,71607492;20,19071667;38,59687683
954,716;24,16501088;20,14645107;42,38007035
955,259;23,74988245;27,80497067;42,61179239
955,803;23,06005106;23,01526723;42,4480844
956,347;21,44709693;28,77315918;41,2350396
956,890;22,60408615;26,5949034;38,81005328
957,434;26,66773827;33,73406805;40,2454091
957,977;30,78709112;32,35166705;42,31626056
958,521;23,26167344;34,3189656;41,84867608
959,064;23,1921158;33,09594317;49,17913933
959,607;21,03748662;34,80280222;45,75962035
960,151;19,37984357;29,92952374;41,88692758
960,694;17,65336482;31,52387576;40,566283
961,237;19,1978481;26,5564202;42,6473214
961,780;20,97795924;27,01809886;41,93121465
962,323;16,71845486;20,88809228;40,70071442
962,866;15,61297728;22,87805629;35,86449719
963,409;21,71079737;20,81787253;34,98565006
963,952;24,30829911;20,91334494;30,07505574
964,495;25,01997961;17,65051642;31,26598828
965,038;27,95691161;24,05919383;36,45513492
965,581;29,96963856;22,76053849;35,06967475
966,123;31,02212883;25,74047962;36,06925521
966,666;32,57964533;26,20502382;38,99960768
967,209;34,7983424;27,74028609;37,30286194
967,751;35,87299371;24,78848274;41,26043805
968,294;33,19341197;25,17189051;42,92250763
968,836;33,12148668;25,16788016;45,61030697
969,379;31,53754895;26,71896786;42,3214643
969,921;31,48075506;24,92199509;39,66840848
970,463;32,36035013;27,51034718;39,48586997
971,005;32,49356958;23,19651286;41,12454169
971,548;30,9728141;25,4692645;39,60865426
972,090;30,77178219;24,18343544;40,22148084
972,632;28,95114423;25,52753147;38,45442973
973,174;30,58672327;24,78321957;37,25911418
973,716;28,21565279;26,76853708;35,16475829
974,258;32,09960736;26,4020033;37,3558382
974,800;32,73283362;27,6401469;35,96360256
975,342;33,24294939;23,20916887;40,33211792
975,883;30,17682995;27,94477117;34,96764943
976,425;28,39418175;25,06751184;34,49304438
976,967;28,0389807;28,43226415;36,83528053
977,508;30,97638346;27,54797194;40,27061557
978,050;31,43616298;30,11901103;39,2524032
978,592;35,15409327;27,78755366;41,6793043
979,133;31,88509269;29,97338859;41,40869159
979,674;33,11565769;24,22738448;44,16211008
980,216;31,90418903;29,02750995;38,97074446
980,757;32,02218012;26,05052913;42,79388176
981,299;32,96007938;28,01407248;44,80325917
981,840;34,411612;25,92046091;42,7224347
982,381;31,68075824;26,77006524;39,5236815
982,922;32,05146091;26,11043112;41,10636758
983,463;28,56167253;29,05685216;37,45814962
984,004;32,38333509;24,5710304;39,59803637
984,545;31,81269554;31,26581464;38,9692371
985,086;33,45966798;28,34805774;41,40656239
985,627;35,94803703;32,81987422;40,20592013
986,168;33,9807044;28,58755609;36,61123336
986,708;33,85922994;32,30176591;36,72512358
987,249;33,73869415;31,61149233;38,12280653
987,790;34,34027373;31,52242536;38,52949145
988,330;34,69878155;26,73574531;41,87291974
988,871;32,36122303;30,73241174;40,16264937
989,411;30,12781229;26,99328266;38,82031375
989,952;29,07420911;28,60674857;39,73662986
990,492;28,24016552;25,57080791;41,25766988
991,033;31,30253569;33,72900012;44,18938406
991,573;31,26615043;31,41441551;47,87419422
992,113;31,56682223;35,44429348;48,92069045
992,653;29,57014132;34,7336994;47,50408801
993,194;32,43103948;40,28328952;48,26734689
993,734;31,17219514;38,44496834;47,11044415
994,274;30,69743986;40,55066222;49,42463223
994,814;31,45416009;39,70084946;47,94785377
995,354;30,43282198;42,1150985;45,98004717
995,893;31,51302892;36,96797731;46,37713507
996,433;29,17062075;39,24068201;43,03872003
996,973;31,27418672;33,79710518;40,41832097
997,513;29,19744898;38,01622953;41,01123827
998,052;25,63211344;34,37783007;37,98455725
998,592;28,39970513;38,41781575;39,04916689
999,132;29,05837125;37,04946905;40,95862482
999,671;26,69291243;38,52445944;40,40809602
1000,211;30,97782477;32,75642928;39,36152404
1000,750;32,64960004;34,92389177;40,39571066
1001,289;36,04034414;31,30594558;42,90940002
1001,829;33,97766259;36,85491781;43,23216238
1002,368;37,22798172;33,08811249;42,08362444
1002,907;34,15335232;35,9657568;39,87186231
1003,446;32,479278;31,06862015;40,28156659
1003,986;33,7994157;29,61402778;35,41629506
1004,525;35,86864367;28,03406703;36,54525129
1005,064;33,7498991;37,7916834;38,72352528
1005,602;30,90177617;34,41707226;38,48336682
1006,141;27,14285789;36,03714523;38,17053519
1006,680;27,88257844;30,01770786;40,06734151
1007,219;28,51098254;32,27854187;43,05210696
1007,758;33,1973522;28,71147062;51,18343317
1008,296;32,71846589;33,10659702;52,92290917
1008,835;33,57622902;32,38430714;56,30306349
1009,374;30,27730562;31,88932145;55,14665977
1009,912;31,84523869;24,67896058;53,151149
1010,451;33,55080237;30,21955995;51,55546476
1010,989;37,10092263;30,47421062;50,33692085
1011,527;36,09867617;35,57002745;51,18538796
1012,066;33,94242726;31,92084945;45,89900263
1012,604;33,30379928;37,6529592;40,73954777
1013,142;39,64571146;35,49240593;43,24523692
1013,680;37,6823327;35,37845365;41,00021899
1014,219;37,31390173;35,6067509;40,82945397
1014,757;36,37538939;37,38837908;40,56191702
1015,295;32,39269292;32,14285797;41,78802323
1015,833;31,61414618;38,07799066;42,25280301
1016,370;34,61408402;34,19092756;41,12548363
1016,908;37,8499063;39,96632711;49,19488434
1017,446;40,37946663;33,13429686;45,08864094
1017,984;35,85179813;31,48126299;37,66640639
1018,522;33,96928391;35,44528752;37,1360206
1019,059;34,82485666;41,33957226;42,20985597
1019,597;36,5081301;37,25019983;46,34080411
1020,134;39,97218102;41,47345967;42,62915875
1020,672;39,00189444;35,55425885;43,69274107
1021,209;34,57327635;40,89017834;40,47651388
1021,747;34,16709038;34,92383215;38,79028734
1022,284;29,47049182;41,30031616;43,61901708
1022,821;26,64265341;39,87579303;48,58258333
1023,358;28,46913595;42,31107983;51,52416029
1023,896;29,89058471;39,63015514;52,92032464
1024,433;21,70315753;40,57065232;52,8646664
1024,970;21,64348972;33,95325424;54,94537461
1025,507;24,73846095;40,2634875;53,05812749
1026,044;20,9169831;30,78465314;52,39835524
1026,581;16,1962656;34,75935842;48,17786958
1027,118;13,38777866;26,90317745;48,53470478
1027,654;14,18074913;29,60369322;46,07980508
1028,191;18,37758069;21,72425074;45,04381026
1028,728;17,92438578;23,73565169;36,81001952
1029,264;24,59964497;20,58337025;34,20696492
1029,801;21,23298219;27,02749854;32,31329662
1030,338;20,1020561;16,86812206;35,22162954
1030,874;25,71561105;20,1112448;36,56379386
1031,410;30,09873548;14,02287413;37,78810355
1031,947;32,45599516;19,80835751;37,83300741
1032,483;31,51453109;16,01902022;40,56799062
1033,019;25,01701806;19,59719824;41,52034619
1033,556;26,11307548;9,353036145;41,70563289
1034,092;23,66348102;22,55102001;46,87633717
1034,628;20,71574974;18,70978337;53,73165982
1035,164;18,23811642;20,94907396;52,10385083
1035,700;16,7152859;25,6602544;51,33909126
1036,236;12,5816984;28,30648939;42,84626915
1036,772;15,00872646;25,82159513;39,59656309
1037,308;15,84922191;27,46049132;34,86238604
1037,844;18,91053949;29,27267243;33,41388793
1038,379;11,794117;32,54732594;28,95429945
1038,915;13,46522022;24,89878466;27,67965855
1039,451;13,64667786;30,93513042;21,18092304
1039,986;8,65154061;26,08526237;14,62851913
1040,522;6,475933333;32,10603843;15,54334891
1041,057;13,65085401;33,00330065;16,43899379
1041,593;16,45833373;42,83337263;22,4456432
1042,128;13,37047412;41,92495648;24,369463
1042,663;4,014900151;36,93586502;20,42516963
1043,198;15,75122964;41,93631836;24,61166668
1043,734;14,27630175;45,95695254;24,33445737
1044,269;17,44741752;22,80602152;22,46569646
1044,804;21,35788175;31,6401626;34,00198822
1045,339;21,20747068;21,53293486;39,92723966
1045,874;5,205000942;24,06469044;42,26050422
1046,409;-6,39848105;15,32675083;33,16441376
1046,944;8,95919606;24,46521153;39,29634448
1047,479;36,28194134;26,84684646;54,43213391
1048,013;34,92898419;25,03220332;65,25213367
1048,548;36,13826193;28,16648026;67,32219894
1049,083;29,3999;41,59713989;67,2105268
1049,618;35,30507588;44,65060091;57,69898704
1050,152;36,76564841;50,71839013;58,58540169
1050,687;40,2753539;53,60824814;65,93625159
1051,221;39,5736978;61,63049503;63,39810247
1051,755;36,92399699;59,57052024;62,36763861
1052,290;31,5810756;68,58594313;60,44444581
1052,824;31,34358291;62,920221;61,40852023
1053,358;29,18096066;60,80038813;52,38432314
1053,893;36,51835111;49,50750315;61,57945935
1054,427;21,53811437;53,93690053;68,999467
1054,961;29,13471867;45,8607101;57,99945617
1055,495;36,92196355;58,77901038;47,66666531
1056,029;42,02898307;49,00284998;57,0159869
1056,563;31,74069632;44,60663409;49,39623917
1057,097;23,71471838;32,75862122;44,75623295
1057,630;26,21857378;34,20781844;38,26202996
1058,164;18,66537663;32,37338629;46,80675001
1058,698;16,68262391;45,35642654;36,97364887
1059,232;26,02969415;42,48520678;33,61558096
1059,765;11,69354744;46,10103188;39,26432772
1060,299;1,714781488;24,63625066;39,83559991
1060,832;-1,399331566;30,0587309;25,62459934
1061,366;9,429065335;25,31194304;30,19296207
1061,899;10,58285273;33,77295093;24,51548029
1062,432;5,214659583;21,36482887;24,33333336
1062,966;7,637474517;30,87044712;21,60606849
1063,499;6,394389874;15,00347327;28,99212952
1064,032;5,308642023;13,73283389;30,13392892
1064,565;14,57983187;9,398410386;30,01993675
1065,098;26,29645649;17,43464826;48,65506454
1065,631;25,68207579;13,36302999;56,57894743
1066,164;17,43406274;20,62578214;65,44655809
1066,697;19,33113756;13,42218072;81,31330781
1067,230;20,92850106;23,80611281;76,08418447
1067,763;29,97887048;15,03856049;93,63669766
1068,296;36,35238942;36,80574914;99,54682823
1068,828;45,45007526;20,21885131;84,5448322
1069,361;31,26192351;23,87096775;74,12744228
1069,894;24,57844997;7,25202258;60,31480144
1070,426;25,52038647;10,40024265;59,40832569
1070,959;29,16666717;5,868945223;54,93362165
1071,491;21,78004915;9,068009769;50,16937459
1072,023;16,48505236;-6,967213428;56,29090676
1072,556;2,465753402;-8,641138011;43,59263424
1073,088;-5,198020017;-39,3556265;45,69871732
1073,620;-12,68904457;-24,0271495;50,9325041
1074,152;-6,148281761;-47,53812666;52,02205891
1074,684;-20,89864099;-42,69772129;55,99128011
1075,217;-12,15057903;-43,58974618;62,35875215
1075,749;-4,643104803;-26,5166736;57,13406953
1076,280;6,594557156;-29,60992674;73,68735266
1076,812;7,653260439;-11,43191591;63,85464024
1077,344;17,00159352;-23,22363363;77,9463248
1077,876;13,53684773;-13,22657207;41,00652647
1078,408;21,04322026;-25,63443698;59,86870985
1078,939;26,31133558;-15,10583818;65,9660442
1079,471;28,77754511;-13,24278366;77,24576086
1080,002;32,35636187;1,201200814;79,37819602
1080,534;24,15021971;-12,51530008;81,02766555
1081,065;6,099562572;1,420247718;56,01093166
1081,597;11,83132574;-5,299466906;74,94456659
1082,128;8,384457753;7,040270207;43,07472543
1082,660;13,52842362;16,95520709;79,01422716
1083,191;4,013789469;23,84172234;67,79584222
1083,722;6,699345505;19,3221739;73,16330254
1084,253;12,29749678;27,0750578;56,67539166
1084,784;5,082959193;20,32197325;58,95276314
1085,315;11,27487053;22,28939946;66,92606886
1085,846;27,16020449;14,88655126;80,79924904
1086,377;23,97833641;18,93027785;65,41189272
1086,908;24,06169627;15,74596757;75,66122777
1087,439;20,10117235;18,58387882;62,49999825
1087,969;19,24221837;16,70512218;53,14623224
1088,500;21,74146614;28,69389768;53,86095046
1089,031;23,27886529;17,93103432;61,88207431
1089,561;13,32835063;26,64170412;56,98198087
1090,092;14,37974693;28,56267189;45,88590169
1090,622;6,737012456;33,93501783;34,62774472
1091,153;-3,204947206;15,83976505;45,07898073
1091,683;0,487672234;38,85890449;51,50602155
1092,213;-9,158284984;22,76700812;55,30035164
1092,744;-2,78558652;26,41296227;55,88023281
1093,274;-11,01719586;13,33333387;48,83116561
1093,804;-9,997077592;27,43561;42,60411665
1094,334;-3,647319904;14,47183085;31,0467498
1094,864;-13,83984853;10,29951074;37,39130439
1095,394;-6,582733823;6,214827557;59,18367385
1095,924;-11,35693236;18,14853489;37,10601683
1096,454;-5,850340266;6,424647879;42,06151221
1096,984;-8,094099193;4,338680076;4,369332753
1097,514;-22,00180382;-3,044744556;31,41314144
1098,043;-32,04524198;-4,02504484;15,98173535
1098,573;-49,72409518;-12,78065543;1,564383966
1099,103;-61,17021059;-8,888889353;14,88800863
1099,632;-67,00714885;-19,14893522;18,01801817
1100,161;-90,80578634;-39,1170423;-9,090910029
