Filename-->;FLOR_1.RFL8;FLOR_2.RFL8;FLOR_3.RFL8;FLOR_4.RFL8
Mode/Unit-->;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20
Smoothing-->;4;4;4;4
Wavelength [nm];;;;
457,117;21,21587942;21,84618805;27,4399226;26,70393991
457,700;21,17697724;21,86721807;27,41266203;26,73495987
458,283;21,19381997;21,85397696;27,42151941;26,8093184
458,865;21,25501972;21,92528534;27,43010158;26,84071059
459,448;21,21529372;21,84881508;27,44151555;26,86236939
460,030;21,30144524;21,8078171;27,46040506;26,84580397
460,613;21,30914584;21,87453611;27,40334013;26,88964395
461,195;21,42637226;21,92329228;27,3892925;26,93913519
461,777;21,45880359;21,83206225;27,4809233;27,02296057
462,360;21,5769897;21,87486116;27,48091069;27,10322672
462,942;21,79936218;21,9424102;27,57545332;27,05111049
463,524;21,8246762;21,95316049;27,50782374;26,99432168
464,107;21,73407781;21,86768405;27,45340735;26,96998558
464,689;21,83433051;21,8530882;27,45315423;26,920859
465,271;21,76888913;21,87241861;27,44524222;26,99268419
465,853;21,83870186;21,89366261;27,48484209;26,96677316
466,435;21,79716569;21,86978185;27,50954349;26,94170467
467,017;21,91762966;21,91288751;27,53199369;26,98012096
467,599;21,83463516;21,8960177;27,55975749;26,99984096
468,181;21,78148611;21,76972165;27,42933326;26,96433984
468,763;21,83245029;21,78073071;27,51537023;26,92167472
469,345;21,86492523;21,86339927;27,52491609;26,89429777
469,927;21,86485687;21,81424849;27,54508569;26,94142552
470,508;21,8687959;21,87928356;27,5527742;26,86295709
471,090;21,74295805;21,83065847;27,57756386;26,83613267
471,672;21,65850072;21,78792198;27,56680418;26,77278631
472,254;21,55213064;21,76385346;27,50425043;26,69011148
472,835;21,56692311;21,75816817;27,44319812;26,59595866
473,417;21,51956034;21,7556716;27,47112025;26,57497479
473,998;21,45007498;21,72943972;27,49819431;26,54219542
474,580;21,4682896;21,63009742;27,45109639;26,52041299
475,161;21,45169204;21,57547689;27,48391395;26,53532507
475,743;21,5032224;21,45951386;27,46331699;26,55966128
476,324;21,64466576;21,47575303;27,30884846;26,48423136
476,906;21,66427543;21,42153558;27,30388396;26,50551897
477,487;21,65725771;21,43399861;27,28820058;26,45559028
478,068;21,6972637;21,41870681;27,31397004;26,47137752
478,650;21,70512001;21,42452285;27,21740447;26,46511981
479,231;21,78054412;21,43179803;27,17386304;26,53933598
479,812;21,74940397;21,51404227;27,19086557;26,531599
480,393;21,78048421;21,55335043;27,15214229;26,49505949
480,974;21,83975058;21,56754069;27,13807309;26,4609716
481,555;21,74926882;21,50076546;27,16414271;26,50057729
482,136;21,74277383;21,47935909;27,16173723;26,5395225
482,717;21,72134407;21,39232375;27,07627526;26,59513336
483,298;21,75480487;21,28618514;27,02080222;26,559502
483,879;21,7973187;21,24710571;27,09179108;26,55675954
484,460;21,77160012;21,22281904;27,13796231;26,54685574
485,041;21,83606902;21,04338185;27,08279951;26,53802181
485,622;21,8747992;21,03816734;27,11924429;26,58403202
486,203;21,81301855;21,00864458;27,13837002;26,54222542
486,783;21,83024882;20,9399252;27,13960999;26,48159729
487,364;21,97655275;20,99061403;27,13323376;26,44298668
487,945;22,11091624;21,07680782;27,22081606;26,3392889
488,525;22,20865947;21,18846465;27,2664217;26,35698107
489,106;22,24404344;21,18394324;27,33012079;26,37358662
489,686;22,30317279;21,14530244;27,27519967;26,40033066
490,267;22,41646057;21,19692514;27,28130204;26,42075226
490,847;22,40616696;21,11325333;27,22743037;26,34165657
491,428;22,55156824;21,13279382;27,22587203;26,34279586
492,008;22,71515187;21,22593427;27,2344551;26,39293573
492,589;22,68406192;21,19343818;27,24829206;26,29746136
493,169;22,72695433;21,11583198;27,29610987;26,34222284
493,749;22,79258925;21,11693375;27,27003192;26,31834501
494,329;22,89267308;21,09535476;27,26196745;26,38326791
494,910;22,918283;21,12191753;27,28008868;26,41515039
495,490;22,95224958;21,18998272;27,28331378;26,36582963
496,070;23,05712507;21,26638273;27,31967948;26,36809067
496,650;23,16266226;21,27376095;27,31383888;26,39129992
497,230;23,19684097;21,25305861;27,3771993;26,43080754
497,810;23,23328728;21,274818;27,34348952;26,52816723
498,390;23,29038079;21,26163916;27,24876763;26,53016417
498,970;23,20447464;21,18200794;27,25760115;26,6442696
499,550;23,22617029;21,21943997;27,18981955;26,5445357
500,130;23,27293117;21,16286416;27,25938842;26,51291225
500,709;23,29997218;21,02244205;27,3291187;26,52911207
501,289;23,37070948;20,95194182;27,33506103;26,52490737
501,869;23,30596365;20,88178235;27,21356639;26,54155543
502,449;23,30818824;20,82099322;27,1431415;26,50982451
503,028;23,48481694;20,83615244;27,16736167;26,52052537
503,608;23,53952317;20,86844138;27,14268734;26,44447502
504,188;23,71157937;20,84464897;27,15229813;26,31478403
504,767;23,82098962;20,75705412;27,15028335;26,32154963
505,347;23,94353282;20,84831711;27,05893786;26,25387545
505,926;24,04388645;20,89840201;26,98453864;26,27605298
506,505;24,03258373;20,90588908;26,9749301;26,28847949
507,085;24,12938941;20,91289164;27,00735119;26,2588033
507,664;24,24329233;20,91383003;27,00550263;26,25265997
508,243;24,32027044;20,86456778;26,98476424;26,24554468
508,823;24,50863394;20,92850625;26,99417683;26,28878495
509,402;24,56881107;20,9037695;27,00338877;26,28272827
509,981;24,7148164;21,02585799;27,07084361;26,3380592
510,560;24,83910694;20,90623677;27,10546296;26,35231745
511,139;24,94645756;20,98787453;27,09556277;26,32668767
511,719;25,04109047;21,035571;27,08284583;26,36644404
512,298;25,18174776;21,03182827;27,16622669;26,4526718
512,877;25,36286967;21,10592948;27,18147217;26,48289245
513,456;25,54197421;21,11665278;27,2389906;26,51084542
514,034;25,54516432;21,04727522;27,27191516;26,52099527
514,613;25,67043479;21,1474853;27,2847426;26,62210379
515,192;25,70154346;21,18654477;27,25013674;26,52439869
515,771;25,81318428;21,29620146;27,27407693;26,50132541
516,350;25,90619914;21,32905356;27,29312584;26,50536527
516,928;26,07393743;21,37269311;27,30874643;26,49635952
517,507;26,11901251;21,37425023;27,2364343;26,43892546
518,086;26,09513518;21,23393897;27,27849403;26,34545802
518,664;26,03667188;21,21242801;27,23619359;26,30910104
519,243;26,2200379;21,20525491;27,32219105;26,4273489
519,821;26,32783793;21,19734016;27,30825397;26,30120733
520,400;26,42002989;21,15676868;27,30285319;26,36506691
520,978;26,48609807;21,05041731;27,24646974;26,37299204
521,557;26,65761324;20,84847624;27,28735077;26,3910097
522,135;26,86537328;20,7861698;27,25964311;26,37467236
522,714;27,01915235;20,75316652;27,27802175;26,40516209
523,292;27,14708602;20,84543716;27,25481716;26,42206895
523,870;27,31520572;20,80207416;27,2491348;26,38674151
524,448;27,35403932;20,81562585;27,17011464;26,28425726
525,026;27,38218575;20,81159984;27,21162272;26,30269705
525,605;27,47428224;20,78779651;27,25581061;26,32063397
526,183;27,58490779;20,7806506;27,19394425;26,33910645
526,761;27,60776615;20,96550419;27,17501212;26,32850012
527,339;27,55405585;20,9686679;27,23002352;26,37981228
527,917;27,59559091;21,03846598;27,23190227;26,36056573
528,495;27,63483959;21,01468156;27,1926679;26,34951067
529,073;27,63501135;21,03022248;27,23184498;26,45624806
529,650;27,58928905;20,95814135;27,21449104;26,4183113
530,228;27,56728619;20,87973035;27,15831881;26,46821555
530,806;27,61846602;20,82984739;27,0973665;26,43246976
531,384;27,61922246;20,7651251;27,04554508;26,42847162
531,962;27,65037412;20,64998696;26,95431214;26,33876276
532,539;27,7959359;20,65284066;26,96257823;26,29137856
533,117;27,79998013;20,66317364;26,94640976;26,19355906
533,694;27,81505005;20,66911064;26,96699612;26,18225859
534,272;27,85144935;20,64051278;26,97863631;26,01805001
534,849;28,00072886;20,67315757;26,97871728;26,0225611
535,427;28,05039352;20,61253836;26,96619;26,02666377
536,004;27,9592207;20,6078483;26,94821207;26,00604892
536,582;27,96735782;20,68065;26,86767892;25,90524585
537,159;27,86477703;20,70367535;26,82975092;26,01576026
537,736;27,71695286;20,62514835;26,7132428;25,9594718
538,314;27,66295666;20,49401562;26,67672931;25,99444905
538,891;27,64650953;20,47726314;26,6893305;25,94537459
539,468;27,68821217;20,54162518;26,64948415;25,95392629
540,045;27,63034424;20,50788691;26,55149592;25,91552676
540,622;27,59581342;20,51018263;26,53150711;25,88402645
541,199;27,7336598;20,4697167;26,53690007;25,88788805
541,776;27,7712889;20,4189094;26,63065174;25,90242145
542,353;27,87540841;20,42918364;26,67016891;25,75076307
542,930;27,87603178;20,40387108;26,67128583;25,80240048
543,507;28,00736578;20,49169467;26,6711185;25,75275764
544,084;28,02608427;20,4585419;26,62113492;25,79894568
544,661;28,05546929;20,41391149;26,55951637;25,79801976
545,238;27,9681558;20,40802243;26,54872301;25,82043921
545,815;28,01480766;20,45258929;26,56273379;25,75741029
546,391;27,95490256;20,45143654;26,4632406;25,68905722
546,968;27,97967088;20,46671538;26,43880086;25,70352042
547,545;27,94813321;20,31412647;26,40630355;25,77654004
548,121;28,08259188;20,34704537;26,45942889;25,73877641
548,698;28,13045079;20,27412618;26,42175275;25,77518877
549,274;28,18607502;20,22235465;26,35652003;25,74745351
549,851;28,19843698;20,14994015;26,3077883;25,81691505
550,427;28,29142199;20,15528449;26,34682908;25,84455778
551,004;28,30547556;20,07408303;26,30676512;25,82724445
551,580;28,33925543;20,09634295;26,39672212;25,85886292
552,156;28,28863217;20,05603627;26,4105046;25,90924158
552,732;28,32484546;20,15865237;26,48875999;25,94079136
553,309;28,35659349;20,14088578;26,40066787;26,02480402
553,885;28,30452492;20,14618565;26,40699187;25,95948672
554,461;28,34472319;20,09177378;26,41088848;25,93862287
555,037;28,37606089;20,15459315;26,47030689;25,8766984
555,613;28,46101672;20,17484491;26,5411532;25,85082974
556,189;28,47053316;20,14797039;26,54630618;25,9373514
556,765;28,44418501;20,12724284;26,50594873;25,97181078
557,341;28,60984246;20,21264827;26,58203561;25,98028519
557,917;28,7569653;20,24760095;26,54800545;25,98436924
558,493;28,79190664;20,23214751;26,61071332;25,89221737
559,069;28,79716791;20,17831031;26,66280087;25,9833188
559,645;28,80351998;20,26573523;26,68420909;26,02497545
560,220;28,7314442;20,18963834;26,74640736;26,08701999
560,796;28,72235712;20,0861774;26,69089622;26,06420219
561,372;28,86833157;20,22541491;26,66213403;25,98332743
561,948;28,92343112;20,24318821;26,67299779;26,02273345
562,523;28,84607319;20,1953493;26,64008747;26,05465037
563,099;28,7536494;20,19138735;26,65391507;26,0014744
563,674;28,65206988;20,29537738;26,62429334;26,01191676
564,250;28,70533584;20,36938314;26,66809376;25,94680843
564,825;28,69610358;20,36336747;26,79093747;26,06591073
565,400;28,75084419;20,5088232;26,83464725;26,01553407
565,976;28,69179297;20,53804005;26,85715455;26,11307155
566,551;28,62484758;20,56789414;26,95204293;26,15922107
567,126;28,65154991;20,61278792;26,99679221;26,13693319
567,702;28,62065784;20,67127142;27,02533635;26,14085991
568,277;28,63679063;20,63681258;27,10996624;26,30477871
568,852;28,58751643;20,53786066;27,24632983;26,36192593
569,427;28,61822552;20,5711564;27,30016446;26,54449349
570,002;28,63768666;20,62082991;27,27266406;26,58713668
570,577;28,63120919;20,58509258;27,28384973;26,72036183
571,152;28,72434108;20,64518533;27,33446948;26,77145846
571,727;28,78813251;20,59866379;27,41346965;26,95505951
572,302;28,79086873;20,50162094;27,47585989;27,01661677
572,877;28,84956621;20,45789508;27,45577862;26,99001458
573,452;28,78849381;20,5140199;27,44954777;26,98928558
574,026;28,91863337;20,53662509;27,39659084;27,10962175
574,601;28,97026991;20,54904237;27,39219467;27,14012636
575,176;28,97658736;20,52729856;27,5092989;27,12581606
575,751;28,98826675;20,60609681;27,49202851;27,11930944
576,325;28,96092726;20,69609321;27,56867671;27,02341868
576,900;29,00334505;20,75152923;27,57695238;27,01484617
577,474;29,07798018;20,87528519;27,61348525;27,08845285
578,049;29,12947066;20,92065085;27,77953054;27,22525355
578,623;29,14340172;21,00190746;27,82353258;27,25127854
579,198;29,26780612;21,12425041;28,02138653;27,35607118
579,772;29,256057;21,26795548;28,10257091;27,42921157
580,346;29,30865134;21,39925469;28,25533458;27,56432533
580,921;29,35749624;21,40797102;28,37704952;27,70366589
581,495;29,48712889;21,47290354;28,43160647;27,88288431
582,069;29,40728816;21,53749996;28,53588603;27,9713187
582,643;29,44412835;21,52683194;28,65190848;28,04161713
583,218;29,47431317;21,59453115;28,75006801;28,12563172
583,792;29,55958546;21,58276548;28,93005247;28,23975303
584,366;29,40688599;21,56552485;28,91488009;28,19581316
584,940;29,48615414;21,45989408;29,08448883;28,27781197
585,514;29,5084857;21,4197513;29,04322949;28,30533213
586,088;29,53471648;21,42140544;29,08450137;28,37238146
586,662;29,52412033;21,34498407;29,10429922;28,47463003
587,235;29,54854799;21,35751361;29,16262187;28,50799873
587,809;29,59700698;21,44325341;29,19967423;28,62609839
588,383;29,57709331;21,46083985;29,19897559;28,64749668
588,957;29,53486968;21,45433405;29,08673191;28,63385077
589,530;29,66849828;21,53068774;29,16890415;28,69636282
590,104;29,61371378;21,55791786;29,03836782;28,68131693
590,678;29,67507071;21,68570502;29,01326721;28,69245585
591,251;29,75876191;21,69907333;29,13701533;28,65419613
591,825;29,74173047;21,75261115;29,24412163;28,66193614
592,398;29,75981719;21,7792459;29,22370519;28,6150807
592,972;29,74342395;21,89680215;29,25179208;28,53658577
593,545;29,79652089;21,91111848;29,32849599;28,58550718
594,118;29,90137757;21,98307446;29,51386765;28,69489754
594,692;29,93774305;22,02915575;29,52770102;28,73518825
595,265;30,01407281;22,09350118;29,69234933;28,87292022
595,838;30,03668315;22,02974044;29,83627929;28,95736936
596,411;30,13975153;22,09858204;29,85793974;29,1151681
596,985;30,11391788;22,08819394;29,99867173;29,18918636
597,558;30,33063448;22,15735193;30,16987311;29,37555662
598,131;30,4450137;22,11762669;30,11899315;29,49956781
598,704;30,46968528;22,17494012;30,20341521;29,56764436
599,277;30,54370681;22,21730785;30,17336186;29,62438803
599,850;30,56541617;22,09387844;30,25072535;29,71376759
600,423;30,5001705;22,14869942;30,30357152;29,7484786
600,996;30,55079644;22,15519412;30,36863816;29,8215534
601,568;30,42746707;22,17411365;30,40362517;29,72205913
602,141;30,51456856;22,17848721;30,39189121;29,7366173
602,714;30,47846983;22,14346054;30,30170914;29,74942077
603,287;30,45595241;22,13100839;30,34944737;29,81302578
603,859;30,43944257;22,0257013;30,31948833;29,86155577
604,432;30,57426959;21,96338396;30,4315476;29,81246093
605,004;30,47984937;22,07087613;30,417103;29,92825268
605,577;30,60136264;22,04152383;30,39586117;29,81974472
606,149;30,58110553;22,10393346;30,37487714;29,82222344
606,722;30,6055814;22,06535309;30,3486343;29,8631636
607,294;30,74881815;22,28549848;30,34321298;29,96941235
607,867;30,65619011;22,22908011;30,5009065;29,98925362
608,439;30,60264936;22,1257906;30,68417892;30,01072102
609,011;30,63904956;22,26784572;30,76889479;29,94853978
609,584;30,40067869;22,29016211;30,77978221;30,18769178
610,156;30,6563349;22,323934;30,83283245;30,14089749
610,728;30,54038884;22,26299683;30,87801102;30,25135735
611,300;30,53182233;22,23568976;30,91234962;30,30233115
611,872;30,41241136;22,10392531;31,00799309;30,47167525
612,444;30,38053067;22,02471372;30,99530477;30,39838966
613,016;30,40498893;22,07829597;30,90793982;30,35516917
613,588;30,41353314;22,23417357;30,97765248;30,45186242
614,160;30,38760953;22,19533234;30,98386952;30,63671459
614,732;30,57338189;22,2813809;31,02514352;30,50212089
615,304;30,4756078;22,28672978;31,03256474;30,55868814
615,876;30,44781826;22,36831456;31,07662199;30,4274578
616,447;30,37741553;22,31373023;31,11421266;30,4250602
617,019;30,61171839;22,54033563;31,15047795;30,32712421
617,591;30,59216042;22,41877411;31,23426868;30,36436562
618,162;30,60080747;22,3536726;31,1462117;30,35854512
618,734;30,53955362;22,25142208;31,06516372;30,36304707
619,305;30,67638157;22,2609826;31,00997581;30,34759587
619,877;30,55291084;22,14797313;30,93194625;30,4421716
620,448;30,45700401;22,09637232;30,94825813;30,41727653
621,020;30,43059833;22,17028417;31,01166044;30,57382224
621,591;30,49406044;22,38547611;31,10823924;30,49822797
622,162;30,37545335;22,3273261;31,14586596;30,44710441
622,734;30,20158942;22,50745684;31,14860637;30,53282814
623,305;30,11861636;22,59585467;31,45479319;30,68356705
623,876;30,13203402;22,6267172;31,32107313;30,61321387
624,447;30,050671;22,70281981;31,44183525;30,69192117
625,019;30,06258712;22,90265573;31,62268374;30,64100428
625,590;30,04355218;23,13552079;31,54943258;30,61432946
626,161;30,06243887;23,06160527;31,59241376;30,61102706
626,732;30,02536418;22,98643632;31,41323892;30,6789911
627,303;30,21217745;23,10678051;31,37122815;30,79012767
627,874;30,28133103;23,0842325;31,42339375;30,90046995
628,444;30,34827361;23,17970525;31,36953047;30,88040613
629,015;30,40556865;23,30386762;31,58380057;30,90821638
629,586;30,40478199;23,38912898;31,63414514;30,82622015
630,157;30,36677805;23,23417322;31,70856961;30,97442083
630,727;30,21420732;23,06741072;31,86379084;31,00695315
631,298;30,33746742;23,17802427;31,69178391;31,00602812
631,869;30,38104854;23,17357315;31,77215368;30,96569221
632,439;30,23318032;22,96936283;31,71165137;30,8970432
633,010;30,24440258;22,95414354;31,74024819;30,80962625
633,580;30,26944031;22,76812739;31,54236234;30,84332266
634,151;30,24407913;22,67710867;31,61695196;30,85747899
634,721;30,29124094;22,56011078;31,4924104;30,80575414
635,292;30,41239573;22,56744916;31,36458227;30,54364261
635,862;30,51915183;22,51270535;31,26211053;30,58275121
636,432;30,43613526;22,35507108;31,26710737;30,53962123
637,002;30,40082604;22,1395401;31,15661409;30,5614676
637,573;30,3345793;22,07107658;31,21591814;30,60656259
638,143;30,24192768;21,95550701;31,03433993;30,56687825
638,713;30,20088453;22,02006883;31,00474628;30,38760228
639,283;30,11461469;21,97251541;30,7889307;30,39198965
639,853;29,95084411;21,90846854;30,64103467;30,24166338
640,423;29,80625228;21,88313009;30,61323781;30,34277003
640,993;29,80890835;21,72440222;30,59330242;30,18637424
641,563;29,87820281;21,74433867;30,56755315;30,24147129
642,133;29,78954264;21,8611691;30,60259216;30,20250356
642,703;29,77899689;21,94074123;30,47597088;30,20143513
643,272;29,79487764;21,93452046;30,59618426;30,13560138
643,842;29,74256249;21,87452308;30,66856576;30,2686085
644,412;29,78727299;21,96089629;30,70039929;30,19380749
644,981;29,74786809;21,87018293;30,7643316;30,29960048
645,551;29,73322032;21,77169706;30,70031823;30,22272705
646,121;29,64789931;21,76562728;30,68060078;30,28767506
646,690;29,57925802;21,77378883;30,82746114;30,21638939
647,260;29,58098029;21,84130508;30,88790468;30,19788665
647,829;29,5478288;21,93600495;30,90087702;30,15729961
648,398;29,45330869;21,92015202;30,83756956;30,2213069
648,968;29,4923654;21,8834391;30,79645338;30,15540573
649,537;29,45340394;21,80283128;30,8435081;30,11350627
650,106;29,52883506;21,9753323;30,85977676;30,07578619
650,676;29,62936046;22,1148813;30,85154344;30,14733943
651,245;29,62694027;22,39719312;30,9950325;30,19507762
651,814;29,32885096;22,23690493;30,80186418;30,17188291
652,383;29,41575826;22,19321104;30,67046421;30,15165316
652,952;29,38020763;22,08507912;30,74794685;30,12653746
653,521;29,52961176;22,14680383;30,75115868;30,09673649
654,090;29,27302983;22,16231171;30,80829289;30,05696632
654,659;29,14931865;22,15035165;30,68648992;30,08600827
655,228;29,17701537;22,12221452;30,73082752;30,24457245
655,797;29,05376102;22,08806268;30,70732655;30,05766192
656,365;29,0275759;21,92228715;30,40391581;30,02550588
656,934;29,36003531;22,16308168;30,42183521;30,10546962
657,503;29,19513543;22,0046997;30,33863172;30,11729814
658,072;29,09349505;22,07204558;30,23111937;30,13649816
658,640;28,93021009;22,07265979;30,18441787;30,14558084
659,209;28,9356953;22,11121616;30,03499186;30,1569065
659,777;28,93469711;22,03711575;30,0787313;30,09642121
660,346;28,70798729;22,04616263;30,05736713;29,94370448
660,914;28,51498405;21,89782465;29,99353424;30,03974365
661,483;28,40491656;21,9324524;30,10011737;29,90865313
662,051;28,24216392;21,91004139;30,18650774;29,94671249
662,619;28,25112302;21,89942094;30,38859912;29,96633908
663,188;28,18071005;21,87822742;30,34126394;29,91896204
663,756;28,02036589;21,7529422;30,34598285;29,803047
664,324;28,12896702;21,68516096;30,44050905;29,87293475
664,892;28,0164643;21,71203164;30,52826614;29,84630715
665,460;28,00119191;21,57509375;30,51944825;29,85600839
666,028;28,09188347;21,67817891;30,54164409;29,85429528
666,596;28,00851131;21,64780516;30,53109625;29,97063658
667,164;27,87147407;21,61971989;30,40281525;29,85867361
667,732;27,7845792;21,64995906;30,36758436;29,80482153
668,300;27,87669237;21,59901309;30,42307044;29,82401352
668,868;27,89616428;21,52484551;30,47136261;29,96012663
669,436;27,90160104;21,64087245;30,45659361;30,01804268
670,004;27,93919473;21,63860837;30,46338647;30,02676485
670,571;27,88195167;21,72992055;30,44442781;29,94402308
671,139;27,88104056;21,74101021;30,53977345;29,89962048
671,707;27,96593111;21,68960762;30,71710471;29,87735961
672,274;27,98081293;21,50346103;30,8741824;29,95855977
672,842;27,86233555;21,69473844;30,8681574;30,08859429
673,409;27,56849654;21,65749513;30,86621111;30,14683826
673,977;27,53294678;21,64716078;30,82712588;30,05468888
674,544;27,44562835;21,52072002;30,77479878;29,81717503
675,112;27,55433351;21,53440997;30,75538307;29,79885847
675,679;27,62424188;21,44096343;30,86047418;29,96619203
676,246;27,63270999;21,34544851;30,86955491;29,92335419
676,814;27,70746828;21,34768841;30,69048014;29,87562681
677,381;27,84360312;21,50235933;30,5893218;29,69826201
677,948;27,88663174;21,32961492;30,51636756;29,55067792
678,515;28,07495629;21,36992265;30,48883374;29,36713526
679,082;28,19821565;21,4639283;30,55850959;29,2598745
679,649;28,06574648;21,49157046;30,71049182;29,4570762
680,216;27,90203355;21,50020449;30,68026139;29,6091894
680,783;27,85518407;21,57862383;30,6585834;29,46332755
681,350;27,87058232;21,67746786;30,58117045;29,63130043
681,917;27,87992815;21,71068026;30,70979914;29,72095133
682,484;27,95701125;21,68007261;30,89063657;29,86227948
683,051;28,01497089;21,71189626;30,89989401;30,02188576
683,617;28,0636404;21,70229111;31,02268658;30,13746024
684,184;28,1338573;21,736251;30,98105075;30,33545579
684,751;28,24179772;21,74802667;30,97485913;30,27134467
685,317;28,28723016;21,81978359;31,15854421;30,29537552
685,884;28,44974943;21,73624285;31,19258239;30,40784649
686,450;28,51121337;21,64376726;31,39301301;30,39829526
687,017;28,54265469;21,70786171;31,38275731;30,45798046
687,583;28,69710272;21,8898791;31,27795669;30,27342593
688,150;29,14507779;21,97931568;31,51383628;30,23721565
688,716;29,56560652;22,22409012;31,53142566;30,43661266
689,282;29,68310049;22,44063539;31,52708862;30,36425114
689,849;30,07401026;22,55736538;31,5102059;30,46159549
690,415;30,49775356;22,76707546;31,40093167;30,70040529
690,981;30,83579433;22,99448311;31,52376704;30,76590249
691,547;31,13551172;23,13698212;31,56072866;30,91718789
692,113;31,69372392;23,38321719;31,76009778;30,94415434
692,679;31,80777283;23,37999636;31,77431624;31,18238191
693,245;32,105538;23,60068964;31,79496727;31,25167752
693,811;32,23905863;23,54221039;31,91412939;31,40648378
694,377;32,71742282;23,62874173;32,05254253;31,71359288
694,943;32,94685011;23,85049693;32,30958915;31,87303322
695,509;33,37834175;23,83420868;32,40820037;31,78859077
696,074;33,62906178;23,99666532;32,60325475;32,12524417
696,640;33,98690174;24,13899947;32,63419126;32,32582275
697,206;34,06731788;24,14501312;32,6314578;32,43164026
697,771;34,52509753;24,20605434;33,01147043;32,69635919
698,337;34,74158466;24,13821312;33,13034681;32,9004066
698,903;35,10882754;24,364734;33,51423962;33,08738184
699,468;35,36755579;24,56118802;33,72451027;33,32085602
700,034;35,78569438;24,49383046;33,9366251;33,48584816
700,599;35,93039867;24,55997141;34,18639165;33,74213049
701,164;36,20218032;24,62797039;34,38355961;33,85517779
701,730;36,601975;24,87222135;34,63028077;33,79338153
702,295;36,9935965;24,95814342;34,97436001;34,01498291
702,860;37,17222288;25,06925735;35,03329699;34,27468046
703,426;37,57989323;25,31514075;35,051406;34,41010664
703,991;38,03820391;25,4611316;34,91789538;34,49214816
704,556;38,47185466;25,50161508;34,99196114;34,34310383
705,121;38,89624417;25,75656076;34,95760263;34,62038446
705,686;39,34150082;25,96610533;35,08246075;34,79646943
706,251;39,69285455;26,05354694;34,98426847;34,73908449
706,816;40,13634462;26,10388001;35,14153874;34,97900633
707,381;40,48926871;26,36499219;35,06478113;34,98828459
707,946;41,06805039;26,5776082;35,05670601;34,90855898
708,510;41,3937629;26,61368084;35,21844776;34,91108379
709,075;41,53970623;26,49734113;35,25418753;34,78136485
709,640;41,88718901;26,78357811;35,51695257;35,01149993
710,205;42,14952637;26,87144353;35,60190434;34,94990351
710,769;42,26806068;26,85458633;35,57061216;34,84723077
711,334;42,77635108;26,87948746;35,90712669;34,9907446
711,898;42,83962141;27,08432621;35,92469104;35,15935933
712,463;43,07291233;26,94410839;36,01996436;35,43093666
713,027;43,23093309;27,09852151;36,09670625;35,52711542
713,592;43,48570125;27,44136173;36,15142148;35,65605046
714,156;43,81903841;27,68186786;36,46327397;35,98646752
714,720;43,85621627;27,5526026;36,36081902;35,92313316
715,285;43,93677819;27,45202383;36,33152189;35,85283527
715,849;44,17593131;27,4326714;36,40796378;35,80042896
716,413;44,23903428;27,55273186;35,95537251;35,76803404
716,977;44,43185844;27,36742749;35,97597123;35,63363341
717,541;44,53604275;27,47600318;35,90593883;35,34146053
718,105;44,71726855;27,35337628;35,95569317;35,41616782
718,669;44,74322839;27,25373012;36,18269168;35,97994736
719,233;45,12820881;27,51839804;36,12545144;35,80960088
719,797;45,44157428;27,46601941;36,18560703;36,04294677
720,361;45,46488886;27,66368329;36,47265674;36,31201745
720,925;45,8497756;27,74974076;36,6882553;36,50583024
721,489;45,95540232;27,59351132;36,97101502;36,41554369
722,053;46,36974709;27,65573991;36,94160411;36,61095404
722,616;46,81865348;27,85576906;37,33474074;36,86215102
723,180;47,12626734;27,96349973;37,28678947;36,51935172
723,744;47,31375077;27,95020646;37,37261019;36,12383596
724,307;47,33136785;27,95141235;37,34942675;36,21204469
724,871;47,45318012;28,04823234;37,27401994;36,19599054
725,434;47,95315291;28,1075857;37,09007469;36,18249167
725,998;48,24812767;28,33768014;36,8648818;36,16746795
726,561;48,53059357;28,53261341;36,92595735;36,30427341
727,124;48,55216909;29,01068701;36,88816195;36,22463534
727,688;48,17579787;28,87804339;36,83981081;36,5279709
728,251;48,08048238;29,05085077;37,08968826;37,15410213
728,814;48,26281105;29,25309305;37,02029843;37,15629397
729,377;48,49281243;28,97626229;37,24962002;37,26028849
729,940;48,7048228;29,05014101;37,48314921;37,44444179
730,503;49,19955141;29,24273226;37,90874398;37,72811263
731,067;49,32428543;29,52365204;38,28019367;38,15880253
731,630;49,83015886;30,00264266;38,24465089;38,11466371
732,192;50,41857723;29,89409714;38,38280943;38,46150484
732,755;51,18091271;30,18136376;38,2558595;38,35729266
733,318;51,31463678;30,0341727;38,51462547;38,29894995
733,881;51,47732697;29,88776804;38,80025569;38,43746704
734,444;51,25703792;30,27554416;38,61620551;38,62277528
735,007;51,29833991;30,46734198;38,83645052;38,61138872
735,569;50,92362526;30,45581936;38,81540674;38,48995123
736,132;51,20557591;30,45445776;38,83110802;38,54496275
736,694;50,83335983;30,03480648;38,94136015;38,74462751
737,257;51,03246134;29,98590946;39,04638662;38,49032553
737,819;51,36971781;29,95842156;39,40863857;38,58766578
738,382;52,05111947;30,38034008;39,12243434;38,41305244
738,944;52,15540814;30,66291036;39,12437643;38,92383928
739,507;52,9382965;30,8426406;39,1348892;38,65374585
740,069;53,1968513;30,77532307;39,15958382;38,72194015
