Filename-->;FLOR_ROSA_1.RFL8;FLOR_ROSA_2.RFL8;FLOR_ROSA_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
881,404;38,59828982;49,71798331;53,78581517
881,954;37,22699876;50,57255243;53,31376127
882,504;39,07711189;49,188085;54,37847394
883,055;40,14774126;49,78075884;53,97667391
883,605;40,04138801;50,27907602;53,49160658
884,155;40,2815942;50,234622;54,54397643
884,705;39,61551602;48,86455701;54,4422917
885,255;39,11099761;47,44970817;52,94483517
885,805;38,70312062;46,55433885;51,20963934
886,355;37,88649268;44,90019103;50,73901525
886,905;38,73832395;45,11846282;49,42717647
887,455;37,83679788;46,22072553;48,96342101
888,005;37,61713001;45,12364319;49,58187514
888,555;34,81057545;44,25614541;49,59234988
889,105;36,56498756;44,76664653;49,04447709
889,654;38,27689567;45,56816924;47,81310069
890,204;40,2103157;46,9196189;47,28801904
890,754;40,22464839;48,02681702;46,86982506
891,303;42,26930982;48,55542042;47,90449012
891,853;41,74513961;47,14297082;46,34529459
892,402;41,81576725;47,59302705;47,72563144
892,952;42,67049002;48,029801;46,59478388
893,501;43,4090152;48,5296643;47,46619731
894,050;40,49351481;48,20539734;48,14453353
894,599;39,3777181;47,13672402;46,79239862
895,149;37,48052772;46,93763154;47,33765276
895,698;37,55035545;46,98840442;47,29987134
896,247;35,16009163;47,23023005;44,81253649
896,796;36,20788349;47,76282169;48,85387336
897,345;35,79507742;47,9254488;47,69230996
897,894;34,67109358;49,95155634;47,13683906
898,443;34,15061752;50,98897697;47,95988453
898,992;35,27123779;48,8828371;49,59963413
899,541;35,24294275;49,62694279;51,28742025
900,089;37,72768084;48,6351972;50,91924809
900,638;35,83259783;47,67465578;51,04556171
901,187;36,79950356;47,22378531;52,50694298
901,735;34,26157233;46,12677678;47,39088028
902,284;33,7722468;46,08535054;45,96765585
902,833;35,75335354;46,85736641;46,41634619
903,381;38,67449351;46,87026026;44,21041556
903,929;40,02207864;48,47943028;42,47041668
904,478;39,67536029;49,70810285;42,25359924
905,026;37,54339845;52,64085718;42,69946053
905,574;38,96631203;49,70933144;40,02856584
906,123;39,03643144;51,25282718;41,52341404
906,671;42,21113127;52,62155552;46,56397387
907,219;42,22869512;52,41394181;47,1339009
907,767;41,39630206;48,41890777;47,50617102
908,315;39,72970233;48,32918739;48,42692468
908,863;39,15889093;47,27477474;48,9126066
909,411;38,49506918;45,30109976;48,91156238
909,959;40,25842712;45,12279765;48,06554829
910,507;41,56061042;46,95346225;50,96609564
911,055;39,4676447;48,33199552;47,53773819
911,602;35,01019547;45,96080429;41,60184578
912,150;35,77466845;45,90911424;41,43015122
912,698;34,1478244;48,00835568;41,20321658
913,245;34,91497254;48,33052172;42,22376754
913,793;31,66928492;49,08053601;39,88848823
914,340;33,47604521;52,06467654;40,20666224
914,888;31,54256759;51,16879435;42,27003436
915,435;28,93724883;50,97936867;41,84651913
915,982;30,50580626;46,72596745;46,28896972
916,530;33,95763473;48,6198778;48,74026093
917,077;32,07577776;48,68331746;48,26911019
917,624;35,27857343;49,50404662;49,47410138
918,171;34,64077077;47,94812398;47,70375251
918,718;37,58677856;45,8769487;49,84788744
919,265;36,69117212;43,67740383;48,92559712
919,812;37,68790196;41,19656779;47,86197901
920,359;37,14218761;43,2515905;49,08207006
920,906;36,69434304;42,00384397;45,27638478
921,453;34,68296835;44,13499706;46,25040236
922,000;36,9293861;45,48981391;47,69564379
922,547;34,89450636;46,9837403;45,57563224
923,093;35,70694706;48,89198306;46,88979433
923,640;33,00060054;49,37647402;44,9367488
924,187;32,78731388;48,27087222;47,19391161
924,733;32,07835565;49,4391967;46,18689941
925,280;32,4626645;47,58644598;43,24695551
925,826;29,179481;48,64014913;43,03964176
926,372;32,97575684;48,27053057;45,65689272
926,919;31,41586186;44,62129164;45,71781203
927,465;29,5840985;40,86435652;47,33980594
928,011;26,28687777;35,41387513;42,93014957
928,557;27,51268087;36,05293974;43,46735949
929,104;26,54497253;38,33725477;39,63133853
929,650;29,63934564;39,84430526;40,57713915
930,196;29,60814383;40,45089062;38,4499172
930,742;34,51151219;41,02207681;42,86050305
931,288;30,50654323;44,79523456;38,80555981
931,834;26,43951515;49,56497113;32,74085245
932,379;26,7224743;51,33193115;28,01581933
932,925;24,82235704;60,51474813;27,58227098
933,471;27,06953849;58,3267215;27,7750621
934,017;23,9062525;59,25349876;26,8517025
934,562;14,3538936;57,81390933;24,77601724
935,108;17,89161031;61,30450815;34,27911903
935,653;15,64003861;64,85080052;29,60567064
936,199;15,30811734;56,10293266;30,93513837
936,744;17,59635719;52,96596648;30,61938904
937,290;22,39202663;52,7817428;33,29366207
937,835;26,63485237;49,93652588;34,41734401
938,380;25,52843254;55,88415377;39,63462989
938,926;30,45338987;51,73452192;48,04557451
939,471;36,11199034;52,6323611;48,50381907
940,016;33,28527841;45,56942571;38,75933986
940,561;33,93048858;42,94639838;43,49917351
941,106;35,76840032;43,57259598;42,41982539
941,651;36,19172721;42,56530865;46,70919734
942,196;28,81672134;37,72887205;50,03819761
942,741;33,74221903;42,88893507;57,45329839
943,286;35,0856897;33,76989441;49,04003388
943,831;33,76963184;38,01819951;50,82455784
944,375;30,16210306;37,00375926;54,05344344
944,920;32,22365422;42,50486281;51,38432705
945,465;31,13661415;43,70733114;43,21893481
946,009;32,34872764;41,71134047;44,98738905
946,554;31,5228595;40,94948918;41,84397446
947,098;30,4180563;42,58064508;42,5625384
947,643;28,85873933;45,22383205;44,04107132
948,187;26,54281423;50,27841417;47,20474149
948,731;22,89085453;46,07676759;37,71929607
949,276;21,97452229;40,70796631;34,10414917
949,820;26,48101908;41,28543536;45,76382028
950,364;32,09876553;35,96467451;43,31691346
950,908;30,36437173;37,09419663;44,03361389
951,452;28,55939223;30,43004771;41,70889063
951,996;25,89822336;29,30199377;38,76221709
952,540;18,58392607;20,57035414;32,2517988
953,084;21,62900379;25,30930315;37,52171652
953,628;29,07626488;28,49199289;39,16334839
954,172;28,98931956;35,75788191;42,416556
954,716;18,27876664;32,20126277;32,49251798
955,259;13,52534849;37,32465127;41,18327181
955,803;18,58647038;40,35262995;37,02537485
956,347;20,48437369;47,52145126;38,3210995
956,890;23,83237172;49,16102231;38,39678071
957,434;27,14027928;52,18509156;36,30962648
957,977;25,13661033;41,67066496;34,81124446
958,521;17,93672557;39,86024738;31,97507075
959,064;21,60292805;42,0065877;34,26123947
959,607;27,02462589;44,78895893;42,6141286
960,151;30,71989523;44,88054527;38,36213358
960,694;25,64134765;43,20222597;44,07417706
961,237;32,60046274;49,00013442;49,71114018
961,780;32,36040602;46,4792266;48,13909113
962,323;33,40420262;48,64153592;56,30129602
962,866;34,7344126;51,96296771;60,28899085
963,409;39,41183133;50,79712235;64,84222112
963,952;34,16607002;48,37774736;58,38791497
964,495;32,22838248;45,82463263;54,4941607
965,038;31,09086336;41,90647418;54,12418082
965,581;31,17049493;44,06212106;48,31389049
966,123;32,61453181;39,21908266;45,34813142
966,666;34,13972588;39,16813023;47,44857221
967,209;34,16406976;36,65974338;43,60089621
967,751;35,44979291;36,97726609;38,9348761
968,294;34,27876923;35,24590381;40,30296676
968,836;38,15826724;37,24536006;45,18555313
969,379;33,61049943;38,30670084;45,47837783
969,921;36,40557544;42,4245235;48,60351469
970,463;36,60143089;37,77899117;52,87015245
971,005;34,18598037;35,700733;53,41695548
971,548;33,51242904;36,93357798;51,05328717
972,090;34,89939625;38,74214248;54,33611692
972,632;32,14422334;38,87548732;57,0379828
973,174;34,81088982;42,86081281;57,32061724
973,716;31,88075615;40,26668951;55,4614876
974,258;36,62176239;39,96900192;56,78638928
974,800;34,2727968;39,10662401;52,17247038
975,342;38,3148135;39,58031967;48,94129915
975,883;35,20978603;43,10601267;46,96544745
976,425;36,03299037;44,40783578;46,45168213
976,967;32,44914369;41,74757121;43,35185001
977,508;38,95702662;41,78136498;42,53030705
978,050;35,40257138;42,93532479;41,46210737
978,592;37,44676295;45,93376462;41,11509624
979,133;39,87081927;47,16048957;44,04032079
979,674;38,89171568;44,55475725;50,44532117
980,216;36,21403453;42,21282206;54,56663443
980,757;36,15894077;40,77257571;58,95171856
981,299;36,02955526;39,02369614;61,81777714
981,840;34,90836205;39,15959912;57,51992988
982,381;34,09070074;40,24522259;55,29978362
982,922;35,17808619;36,23925355;55,99867492
983,463;34,6795907;38,50765488;58,96231688
984,004;34,44309234;38,33258516;54,86725506
984,545;33,69914402;37,94800743;51,31755115
985,086;32,97598717;41,2078007;49,21981464
985,627;35,57866414;40,37126685;51,73371269
986,168;37,05129779;41,11237048;49,91133485
986,708;38,7367102;38,72396167;54,23096933
987,249;35,69733222;37,4428429;57,12001712
987,790;35,5715683;39,89324309;55,01476555
988,330;36,97995351;35,90352636;57,9146611
988,871;32,28155239;33,50388323;60,22702013
989,411;35,7995041;34,11062633;59,94256788
989,952;38,26718108;35,29411765;60,58836619
990,492;37,00187757;37,21021079;52,21340346
991,033;36,6138456;35,6282396;53,77629375
991,573;38,45766891;41,90541023;55,42088868
992,113;37,05429553;36,84410632;52,54931281
992,653;40,21291183;36,10912358;49,15529371
993,194;35,94934216;36,32381274;44,99032259
993,734;37,06887889;38,25000127;40,46692683
994,274;29,16533451;36,51713203;37,87203919
994,814;26,07029828;35,35862778;34,74658658
995,354;29,40534887;34,63240958;37,33273089
995,893;27,162508;34,08710865;37,72403997
996,433;23,57301863;30,56720907;31,57149667
996,973;25,26966552;31,88257809;32,59188715
997,513;17,76464049;31,82260675;32,89284267
998,052;24,69322906;26,73892907;31,39393774
998,592;23,18467327;26,0055781;29,58879327
999,132;33,92803158;26,46473298;33,12892279
999,671;29,58597799;24,1305861;32,84782328
1000,211;32,44184241;26,16164392;30,54889006
1000,750;28,30391236;28,51846618;24,36896788
1001,289;31,3496415;31,16478119;26,80676837
1001,829;26,67958821;32,52206347;23,27652421
1002,368;29,1305762;30,12031666;27,38409144
1002,907;27,664025;36,31643711;27,34163016
1003,446;31,36823558;37,59773394;32,37612942
1003,986;25,43411943;39,88180849;29,19337886
1004,525;37,90587565;42,03475689;33,65532357
1005,064;29,66356602;40,92880365;38,80083156
1005,602;35,69601207;40,10404349;51,12222614
1006,141;35,58080481;41,37259874;55,18453209
1006,680;42,05804061;42,93870959;63,29296709
1007,219;44,27090524;46,84480625;63,03030756
1007,758;47,4169459;48,27016008;64,71471104
1008,296;46,71052498;47,98499393;69,85087763
1008,835;49,15020781;46,87015782;69,45863343
1009,374;43,59882639;46,07032487;69,26577056
1009,912;49,39898025;45,77391806;68,27871515
1010,451;46,08794124;39,79127503;61,30725376
1010,989;50,34895638;36,2293071;58,26995796
1011,527;40,55429253;33,17928375;54,89970864
1012,066;41,73359885;30,36241494;57,61289084
1012,604;42,30523792;32,86776086;61,8795287
1013,142;43,41110681;28,10184498;56,23227074
1013,680;45,87813295;32,80459377;60,67860248
1014,219;40,38495642;28,25087415;63,28268019
1014,757;32,65070039;28,05614226;67,26117057
1015,295;32,01719543;34,99446128;58,37784049
1015,833;31,10934734;34,21597256;57,90987859
1016,370;34,71824156;34,85550832;51,70795502
1016,908;32,1252628;34,30974975;41,2490801
1017,446;25,11822404;28,78504499;42,09119885
1017,984;21,67362525;32,05564206;42,81356497
1018,522;21,68481218;28,99435905;45,30274941
1019,059;24,51577302;37,09309913;41,33905424
1019,597;33,31949833;38,81534477;38,13263625
1020,134;32,02824414;38,52514083;48,07474223
1020,672;26,90127027;32,11206911;50,06481997
1021,209;28,16507542;23,52720504;52,22454827
1021,747;17,35705003;23,41911528;63,56222707
1022,284;13,07863973;23,82305097;48,70933827
1022,821;20,61334186;20,5634983;43,43960217
1023,358;22,65649201;17,87651653;54,87678575
1023,896;24,64561934;9,657450206;54,81826962
1024,433;17,57705263;8,458116376;62,37517894
1024,970;20,65404815;6,531050014;42,08264238
1025,507;21,87797019;9,399590692;41,40166081
1026,044;18,92531042;18,95585422;46,82638475
1026,581;23,97959202;20,67407492;52,30946503
1027,118;32,11661402;24,40374036;69,66446952
1027,654;29,02097745;25,78758804;70,93555888
1028,191;25,35465021;26,75092347;58,24853166
1028,728;17,06920313;27,70473213;57,62124502
1029,264;20,13598238;29,18183176;46,53944396
1029,801;25,40660491;33,41324256;62,46727003
1030,338;18,53546788;39,16840445;63,93910992
1030,874;23,6775799;40,08802454;56,6379788
1031,410;42,67129228;46,74190475;59,7731871
1031,947;38,24046587;42,68711149;52,13178803
1032,483;39,52940666;44,68574696;62,16334856
1033,019;34,42153802;53,2423178;59,93098528
1033,556;39,04689096;61,1853249;64,92341992
1034,092;24,15146232;62,40884653;73,48324561
1034,628;20,96235946;51,15462107;44,42588622
1035,164;29,77817759;60,80079054;48,65692339
1035,700;36,08159802;62,65402718;49,26668714
1036,236;19,06346742;54,42799846;26,3805865
1036,772;21,71967924;54,39367434;27,28208687
1037,308;19,68524229;47,59446853;14,42962646
1037,844;27,37201604;39,02551024;13,71134308
1038,379;21,64750592;42,14322379;1,289679949
1038,915;34,80392509;38,16285308;-7,784434863
1039,451;26,79072857;48,75240024;9,833887108
1039,986;18,37081188;36,83113353;-5,098040192
1040,522;-1,252408613;19,77665718;-22,51148199
1041,057;23,00380005;34,91567738;5,275781351
1041,593;19,42719357;37,41955445;3,290948894
1042,128;25,67616506;33,91775904;8,69779111
1042,663;17,68621368;45,93399091;7,831321947
1043,198;24,16260369;33,06426749;11,67207478
1043,734;33,59972658;32,14182981;25,26548456
1044,269;49,29625322;26,39814735;33,70676859
1044,804;46,02272698;29,15574045;33,2246238
1045,339;45,86632413;35,35353641;38,07706895
1045,874;36,363639;26,25650108;35,91355794
1046,409;30,95062613;27,4747459;50,02093988
1046,944;10,46104726;47,01055257;41,58381543
1047,479;18,84887501;43,24251534;41,67221621
1048,013;3,252032497;30,80995203;43,10554165
1048,548;-5,486726094;24,50925172;48,8292881
1049,083;-19,60712961;27,42036181;34,84915021
1049,618;-21,33439869;20,92221037;38,95959906
1050,152;-7,914709665;28,26674786;38,32450817
1050,687;0,387847074;26,27165855;31,51735042
1051,221;0,294600123;26,10325984;26,8711686
1051,755;27,11471369;20,29621239;33,13252745
1052,290;18,80128426;12,59954718;24,04136159
1052,824;41,84477274;33,21835991;39,2767311
1053,358;41,49543207;40,1061021;31,89580261
1053,893;44,50493446;39,57567443;27,8425659
1054,427;34,17941418;30,64515987;12,06699694
1054,961;26,53316467;17,23862466;-2,003082146
1055,495;12,14596714;10,60827273;12,21238554
1056,029;20,45197957;32,05492742;17,24499939
1056,563;-19,82558008;22,63513961;5,635349118
1057,097;-25,76064623;14,26822378;-5,269187827
1057,630;-140,7797677;-22,2891682;0
1058,164;-310,9704663;-44,99522817;0
1058,698;-189,6057049;-28,85608784;0
1059,232;-149,892497;6,119321026;40,26114944
1059,765;-122,823114;9,333918476;37,98178416
1060,299;-64,02439366;24,52829737;30,93406996
1060,832;-67,94172023;8,540920715;29,62963045
1061,366;-76,43077192;1,041667864;16,33403445
1061,899;-76,85342375;17,50881429;17,38879322
1062,432;-71,23193509;-0,960506711;-14,61411987
1062,966;-45,08907825;8,891866841;-10,80549878
1063,499;-33,05384319;3,556186256;7,298721543
1064,032;-49,95228944;-6,157230962;-31,02007412
1064,565;-77,65078107;-23,26732076;-85,09314673
1065,098;-104,9803309;-86,76257555;-86,77684993
1065,631;-90,13819253;-144,5635398;-56,83257285
1066,164;-99,40961147;-146,3687323;-80,39217336
1066,697;-174,4785312;-169,1099314;-176,9230515
1067,230;-141,6666645;-107,6729499;-35,38461771
1067,763;-116,1091714;-121,6066795;-14,9532744
1068,296;-124,5776989;-119,9203108;-98,12889093
1068,828;-131,0069603;-105,5132657;-22,27341886
1069,361;-118,5937492;-31,64098244;8,104882027
1069,894;-100,6108143;-25,58635415;24,03204407
1070,426;-102,9893964;-2,596653257;13,23328886
1070,959;-45,1802817;6,666665519;10,99623458
1071,491;-17,96407199;18,88988188;38,07531326
1072,023;-9,929536354;15,05321568;32,47680106
1072,556;-25,99410966;24,85311203;17,57322183
1073,088;-3,483308859;36,13707348;50,33112708
1073,620;-7,502798508;19,9305282;88,88888807
1074,152;8,778622787;2,318229091;45,34639081
1074,684;-69,27298811;-16,45185676;9,603334101
1075,217;-121,9178545;-44,25703708;88,35876969
1075,749;-81,68103853;2,490421739;69,58903681
1076,280;-76,10349587;-2,2727231;79,01408349
1076,812;-98,84141463;3,197024196;54,12623822
1077,344;-81,60442814;-17,7705998;53,96145339
1077,876;-84,72755178;-20,20360357;21,58176984
1078,408;-96,11419599;-4,208114015;-39,92348149
1078,939;-117,4764358;8,76378696;-31,85689934
1079,471;-49,00231882;15,54322048;36,9528619
1080,002;-45,69444458;15,28239367;-8,895266739
1080,534;-71,07811055;-5,888481562;-9,039089798
1081,065;-62,05128236;4,201680639;-42,07746839
1081,597;-34,39412477;-1,025057608;-12,40000112
1082,128;-54,25101048;10,80611558;-13,44706474
1082,660;-76,82206211;-0,846806626;-28,62088735
1083,191;-52,37507658;-9,163498029;-25,49751243
1083,722;-6,937799097;-0,481540453;-7,768362287
1084,253;-8,01447867;11,03663758;-29,06556636
1084,784;1,179244229;29,95433709;-17,93792825
1085,315;-9,404256165;14,16781416;-19,88210148
1085,846;-12,56567561;1,658769498;0,599354596
1086,377;-14,10368988;25,11363422;10,59602542
1086,908;5,480140488;12,51435521;12,21557277
1087,439;1,519891876;13,49927965;13,76734153
1087,969;1,726552631;23,48235089;14,01273911
1088,500;-20,84721631;10,92584387;-2,56991893
1089,031;-27,67762516;-6,088887704;15,72192327
1089,561;-42,19948368;-24,56049497;-12,31190048
1090,092;-8,081285799;-22,0725397;-26,44341998
1090,622;-26,54377966;-2,38693424;-110,5263205
1091,153;-33,94055698;-41,16424485;-153,1579319
1091,683;-39,09618613;-50,30769643;-176,4378552
1092,213;-59,69917699;-126,3982243;-245,0677274
1092,744;-34,54096237;-67,95200998;-80,13245414
1093,274;-44,03310085;-119,0656533;-82,33151408
1093,804;-34,71541305;-94,91341922;-47,42813725
1094,334;-31,02025221;-64,24331799;-13,99151935
1094,864;-28,81791712;-53,37598291;11,96993963
1095,394;-13,28837533;-68,13403263;11,08607533
1095,924;-2,466553976;-17,34649975;15,17271756
1096,454;6,983962694;-15,1263833;37,94912999
1096,984;10,84386498;11,62790671;58,34305279
1097,514;5,561992857;-6,631762373;58,23809703
1098,043;5,423522732;1,351904525;56,49233244
1098,573;10,28691408;8,811381502;50,28089727
1099,103;-11,12115638;11,99557742;46,06275892
1099,632;-30,46874956;25,074627;43,12130198
1100,161;-44,65753149;25,85034157;64,15300782
