Filename-->;PETALOS_1.RFL8;PETALOS_2.RFL8;PETALOS_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
890,754;22,6987294;13,08170021;16,23841206
891,303;19,49641321;12,90891654;16,5361094
891,853;18,85753351;14,608443;15,82442695
892,402;16,13559373;15,11099688;17,63335531
892,952;15,5204217;14,9252643;18,11996055
893,501;17,29170581;15,79241644;18,44232555
894,050;17,60797169;15,09899053;18,44154947
894,599;15,71491363;15,56245179;19,39778331
895,149;15,01403732;16,72066459;18,98107793
895,698;13,18172467;17,73675791;21,39123133
896,247;18,56723691;17,2862464;19,81350839
896,796;16,87769986;15,36930398;20,26276042
897,345;17,00037535;14,65361969;18,23614271
897,894;15,88163945;17,47386118;20,11188535
898,443;15,64772697;16,38336176;19,37951125
898,992;15,19030516;16,87419295;19,56243104
899,541;16,35739791;14,35481471;20,69314721
900,089;18,8663162;11,58158188;21,57047219
900,638;20,89330028;12,43192283;19,56906934
901,187;18,20734358;14,38535959;19,7363483
901,735;18,41157082;15,52155065;19,31450999
902,284;19,74349959;16,3513438;22,06062802
902,833;20,46016162;13,96849079;21,91835295
903,381;17,66898209;14,75508264;20,38728764
903,929;19,76081091;13,99765198;20,17899888
904,478;19,73737187;14,78478844;19,96196172
905,026;16,68048032;15,02357374;19,22125452
905,574;15,63172575;15,98344955;20,57622368
906,123;16,06872836;13,87563785;23,23490339
906,671;15,9163259;13,05199515;24,31788504
907,219;15,56327996;11,40733241;23,6062985
907,767;18,4935821;11,19570021;22,24714688
908,315;21,30964306;12,42962489;25,10753977
908,863;18,89368653;12,25783495;25,40433939
909,411;20,08048752;10,25551578;22,52809288
909,959;21,41429438;11,65008922;24,96293411
910,507;20,8529939;10,37273064;22,86755581
911,055;19,59253365;11,81251643;21,87940626
911,602;21,82936741;12,25679879;20,33990634
912,150;21,00528771;12,73100633;20,46463072
912,698;21,46167172;12,04397536;21,73013462
913,245;20,36630252;10,28606254;23,56113221
913,793;21,90570223;12,49724048;23,1643106
914,340;23,25079346;13,75956825;25,38973009
914,888;24,21200941;15,43878822;22,79546319
915,435;25,53111284;14,29734995;24,94313461
915,982;30,42331683;12,89952327;24,6347926
916,530;29,93791002;13,44902441;23,77432389
917,077;29,68749899;15,92693367;24,53091084
917,624;29,25689249;16,37253844;22,89560757
918,171;30,22486269;17,15024155;21,55548103
918,718;29,50819638;14,80204772;22,78969994
919,265;28,23027659;14,74218583;21,79871488
919,812;28,73789475;11,58122688;22,64769888
920,359;29,53552231;10,46865087;23,10044774
920,906;27,83046497;10,95192379;22,49558631
921,453;27,78141342;10,41402785;21,81018357
922,000;28,26361889;7,592437321;21,30860997
922,547;28,03524773;8,517852766;22,20402761
923,093;27,78959665;7,692306876;21,83453351
923,640;28,91608424;8,907171851;20,84879186
924,187;28,39028994;9,381078489;23,45378043
924,733;27,44964476;9,83204625;22,17179056
925,280;26,74838212;10,52808339;23,12731752
925,826;23,58344219;8,526377918;23,15889974
926,372;22,80885702;8,234051361;26,65998015
926,919;23,7092394;10,03489982;26,45093215
927,465;21,86952725;8,438953124;28,08841788
928,011;20,39895325;8,885330221;30,21901392
928,557;20,72428774;8,257013887;31,17227496
929,104;22,56563816;5,210921338;32,26320662
929,650;20,14859322;7,594933921;35,37528562
930,196;19,92598901;8,339693377;34,97180345
930,742;23,48390794;12,89161659;40,66878124
931,288;23,40617399;14,12391985;36,30884607
931,834;23,54920406;10,88814908;40,11755392
932,379;25,33954219;9,535176801;37,55435585
932,925;29,97450553;6,335547289;29,60779024
933,471;28,90189764;1,524776279;24,16791777
934,017;24,63968864;8,135361643;22,93428589
934,562;23,81883748;9,534128425;20,2852886
935,108;19,78200987;14,94461715;19,65296624
935,653;18,9802636;13,92737829;18,59520986
936,199;21,86320367;4,091742644;30,88381576
936,744;27,49593415;14,35699099;25,97327986
937,290;26,1063942;13,96146297;35,41589112
937,835;25,8387275;16,03812652;42,03296879
938,380;31,41689578;18,3578938;48,08115093
938,926;35,09534644;19,78238252;39,92709139
939,471;35,0952443;19,52607734;39,59602033
940,016;37,08839011;17,7288068;39,36512407
940,561;34,36389346;16,67819827;35,80851154
941,106;36,29952695;21,25901791;28,66295626
941,651;28,59241452;16,96468278;28,79073179
942,196;26,2025481;22,94762026;28,14062497
942,741;26,18920287;26,81646564;22,16973611
943,286;20,06491627;28,58011621;15,2427907
943,831;16,11904227;29,78930485;24,82665904
944,375;25,23737339;22,39282597;23,32940134
944,920;22,63385302;23,91577625;20,6628392
945,465;28,2773013;24,38056163;13,42646813
946,009;24,33297891;23,26917524;17,64705676
946,554;26,5600587;17,59442201;22,5973074
947,098;29,91132405;12,95896317;18,74895728
947,643;31,42595729;8,065915984;22,52651634
948,187;30,48846119;6,958102393;26,16891729
948,731;31,47603956;7,1810648;17,59315657
949,276;30,7314852;10,79276852;19,17600774
949,820;33,10074764;6,189763712;19,14481637
950,364;31,14927694;11,82921352;20,60677202
950,908;35,51213629;16,67131593;24,06944275
951,452;36,83139192;21,17759888;23,88804425
951,996;34,06113574;21,8529194;21,23298197
952,540;32,50671844;24,15395407;22,76025852
953,084;34,81746443;22,3425082;20,66610832
953,628;34,08551078;21,33675902;23,31411384
954,172;32,08004673;19,05634291;25,88969198
954,716;29,93453941;20,17990535;27,35928567
955,259;31,43386133;13,92845049;26,33228808
955,803;31,22244722;12,25453607;26,53547875
956,347;28,26730733;11,61847432;24,81990289
956,890;28,89780791;9,966375611;24,64871745
957,434;32,63410553;9,431925227;24,88941899
957,977;31,9911677;10,94678545;27,7890941
958,521;30,78242318;10,87893519;27,87256659
959,064;31,50684934;10,24273074;26,62345174
959,607;38,32235095;12,39788633;22,56940351
960,151;35,91219191;14,81135496;25,4196883
960,694;31,68584898;12,25292184;18,84332613
961,237;30,36346089;13,278053;20,201533
961,780;31,84016698;15,69086865;20,57399722
962,323;24,90820707;15,33393161;22,62955415
962,866;25,14216187;15,78833565;19,58537384
963,409;26,66801943;17,19948522;21,22423979
963,952;24,42031093;15,06054117;21,67691312
964,495;18,12435258;17,32409715;21,3020851
965,038;18,44871631;18,54144446;20,5834671
965,581;18,41317172;20,41013552;22,41155932
966,123;17,58951926;19,01664824;16,55392224
966,666;16,5678354;20,84286971;19,18653915
967,209;18,90786928;18,35344068;16,342298
967,751;14,95762072;18,51225713;20,17383377
968,294;15,53635365;15,55288417;16,36916049
968,836;15,10471288;18,11891724;15,75817754
969,379;15,81718158;13,77274871;20,5645525
969,921;12,77125422;14,05901173;21,90093254
970,463;13,98295211;14,02693356;22,15332318
971,005;14,73000085;12,26204872;21,53368597
971,548;11,85538781;8,065490303;19,21311647
972,090;8,921674746;11,09021041;22,23234551
972,632;12,27982055;11,31060811;18,66217265
973,174;12,32909812;8,228855215;25,73034124
973,716;13,00853186;9,981772694;17,12808084
974,258;15,88474858;13,17263948;15,68815298
974,800;15,27670782;10,17855614;10,01667741
975,342;12,91180431;8,007002481;11,44573029
975,883;11,80187751;7,408723479;19,81479711
976,425;13,40250143;8,96021476;20,62302527
976,967;16,51422554;7,710174;15,93456338
977,508;16,78803018;6,991259659;19,93118505
978,050;17,05049546;12,34910055;15,67234334
978,592;17,98946124;8,530173184;21,3760472
979,133;14,82098212;8,960606681;23,80190372
979,674;15,33605086;8,235621124;27,67872546
980,216;18,37253249;8,029471776;29,95583207
980,757;20,71238985;9,617218653;27,07383115
981,299;21,17500985;8,226363352;24,58208325
981,840;20,49187135;10,06041556;28,69102417
982,381;18,66355573;11,24833379;26,97110644
982,922;13,07135167;12,31740236;26,75733273
983,463;9,659969544;15,41794441;27,00449967
984,004;7,806332731;14,31376049;26,48519456
984,545;3,449561609;11,57074163;25,75831613
985,086;4,188244556;11,58284382;27,30931667
985,627;1,939612853;12,52045889;24,94010093
986,168;2,340049652;16,68566731;26,26499476
986,708;0,468619959;17,75821522;23,09001243
987,249;-0,615557023;16,79376869;20,26696815
987,790;2,40299294;13,80293869;21,77731663
988,330;3,359290823;10,55435029;23,58438508
988,871;5,056854875;5,843791688;21,35256898
989,411;10,46626657;6,608812125;20,7710259
989,952;4,29036844;8,647428974;20,05899827
990,492;3,64645924;8,734313319;23,17124363
991,033;4,339063289;2,281080813;22,155008
991,573;9,186147184;-2,904700186;23,71586437
992,113;11,98452296;-6,414151665;25,90262618
992,653;10,80020082;-1,897610852;24,78202476
993,194;10,5800573;-3,614843112;21,99728817
993,734;10,02919067;2,713018428;23,52832822
994,274;9,95742108;5,056890646;25,23513911
994,814;13,86956714;4,256416478;23,73761482
995,354;13,89679692;-2,413649615;19,78733226
995,893;11,42091319;-1,722413694;25,22804604
996,433;5,447821463;-1,785714222;23,45449013
996,973;1,529051694;-3,014164467;25,22140814
997,513;2,601502092;-2,098125367;22,83379341
998,052;4,814027499;5,157020665;24,90617959
998,592;5,908418781;5,038052556;22,90942344
999,132;7,971887175;9,08556783;22,10333256
999,671;5,358248844;9,174527023;19,62983563
1000,211;8,513765731;12,18377076;24,1433978
1000,750;9,358770972;14,28394707;18,13666071
1001,289;8,336974948;16,96732851;20,62731368
1001,829;5,236102827;24,04190103;18,59267844
1002,368;5,630089977;22,69602939;21,28128938
1002,907;-3,315292164;15,63848527;20,47460009
1003,446;-3,388228901;14,40993741;23,08049304
1003,986;-3,397626886;12,09572282;22,62764782
1004,525;-0,872441554;11,01941949;26,49713089
1005,064;-3,933252512;13,87296443;24,00305942
1005,602;-5,184309001;14,77259858;24,18581724
1006,141;2,301325402;14,76510157;23,26851219
1006,680;10,36931744;13,91625354;24,68436157
1007,219;6,542223722;10,55893699;21,95643219
1007,758;13,54100541;19,34620501;24,14755471
1008,296;11,95740908;18,3991295;18,91493448
1008,835;9,749387768;18,52038267;23,49712816
1009,374;11,70149245;17,38438793;22,65105305
1009,912;13,71012652;12,70192883;20,30983424
1010,451;13,99792893;12,0153;25,53961818
1010,989;11,75260626;11,0088137;27,51409096
1011,527;11,97481978;6,858140407;24,89857768
1012,066;15,88991395;10,47120174;28,93919887
1012,604;14,15768135;1,207692969;24,74030912
1013,142;14,3856279;2,176542203;26,80936325
1013,680;12,44782328;0,443850968;23,73136355
1014,219;16,17217416;3,365676772;29,77615682
1014,757;15,00630553;11,35923796;30,83630697
1015,295;18,80130218;12,2680084;30,38620507
1015,833;22,66773133;9,454425865;25,27559197
1016,370;19,39787852;15,31286719;27,39603191
1016,908;24,24746416;21,18971274;27,29037159
1017,446;25,3647577;23,97354657;34,63620226
1017,984;31,25619852;25,47928373;35,34440104
1018,522;34,06167059;28,36498204;32,98152745
1019,059;36,28912074;28,92337068;25,19620166
1019,597;28,31083712;26,3947421;31,33751362
1020,134;25,55492243;22,25134922;27,75944865
1020,672;22,54920254;31,02066783;42,83183762
1021,209;21,94918816;29,85534214;42,97437478
1021,747;11,07920741;17,62376007;45,30355225
1022,284;14,30012506;16,06517166;38,5689602
1022,821;7,830377762;13,85147409;40,22089176
1023,358;10,36946548;9,688249235;43,74400086
1023,896;8,53658499;-1,264223836;46,55929662
1024,433;13,6988927;9,390329004;45,5101667
1024,970;12,30108858;8,746874867;47,1691962
1025,507;8,877237648;1,303143022;32,69373911
1026,044;13,65384557;0,88339191;30,51142893
1026,581;12,09356399;6,708012019;27,54185218
1027,118;14,91794975;10,13996255;29,68163568
1027,654;15,51057968;8,906374038;28,90850547
1028,191;13,39057261;6,431499668;29,99677075
1028,728;19,93829326;13,98304983;27,06474057
1029,264;20,12366502;-5,253871046;32,33541932
1029,801;21,10748113;-7,175773572;30,44293007
1030,338;17,6276758;-8,529992086;28,37177999
1030,874;16,73868382;-1,776647575;27,802956
1031,410;28,60271641;-4,797150157;28,22035866
1031,947;26,79611657;-10,34755192;22,9999982
1032,483;30,83783032;-6,983881705;26,44590446
1033,019;39,27686985;4,022346283;17,22113577
1033,556;25,48637945;6,181976751;21,68620308
1034,092;37,34413591;7,90925698;4,853864294
1034,628;32,57693472;8,444163395;-0,961280802
1035,164;42,16166723;15,54013926;-3,614458318
1035,700;45,45207814;9,425566854;2,180936185
1036,236;45,40601074;10,54115091;2,721089299
1036,772;42,0781314;9,089132873;21,08145175
1037,308;29,88475085;7,122961925;18,33099029
1037,844;15,20833477;6,375468684;29,02504475
1038,379;20,80967807;5,494958573;25,26631897
1038,915;18,51698437;14,07468319;28,99722224
1039,451;27,56672356;18,99898024;36,98171296
1039,986;23,27419807;14,04024588;40,20923246
1040,522;19,79450632;8,586085636;40,58923865
1041,057;22,02758025;-3,782781065;39,15956455
1041,593;28,24481231;-13,72961436;26,666666
1042,128;32,37973689;-13,67695965;22,2920678
1042,663;33,87738898;-16,95137754;17,71771811
1043,198;32,26744305;-20,32738123;29,02361857
1043,734;22,4411343;-32,16045084;25,57385085
1044,269;18,14621426;-45,3098074;34,41226497
1044,804;30,80619383;-36,26921224;36,12603702
1045,339;34,47236009;-40,50746894;41,60676778
1045,874;35,15783515;-23,49397065;42,46076255
1046,409;30,03280598;-21,67615215;55,29722497
1046,944;32,02572125;-36,20012206;52,09771616
1047,479;36,28824748;-29,11694871;52,11416189
1048,013;38,06306128;-38,10420115;50,57974719
1048,548;47,07718351;-36,29629953;60,27122093
1049,083;44,7765225;-63,02083808;56,6974874
1049,618;34,66113528;-105,1955245;60,46909335
1050,152;31,20815168;-73,36929928;53,57828412
1050,687;27,56615187;-74,16431711;51,49799299
1051,221;34,95230019;-32,5691415;37,95240316
1051,755;33,89100183;-21,82842294;38,83592509
1052,290;29,39265316;-33,87959914;40,48399216
1052,824;29,27747727;-36,33832338;40,86177866
1053,358;31,16336611;-28,49481496;31,47022963
1053,893;30,40843332;6,711789015;32,19091356
1054,427;48,58061007;19,8996666;26,62803725
1054,961;54,61367387;8,06701718;30,83462195
1055,495;47,63803694;-4,932027478;24,47822788
1056,029;26,33563844;-17,60380696;49,00949666
1056,563;44,63878323;-11,70960291;51,93548052
1057,097;51,73233526;-16,08565321;47,76200961
1057,630;53,08818422;0,750001459;46,15923822
1058,164;49,98404133;2,572181358;63,05477315
1058,698;59,17513375;-11,23227975;70,54563431
1059,232;35,94285648;-28,00473619;69,31911282
1059,765;32,72490155;3,351956223;66,0130675
1060,299;42,63082232;41,63865824;78,71229673
1060,832;57,04645539;43,20695134;39,35045357
1061,366;52,77161972;39,84872597;33,04279217
1061,899;55,03549662;40,14290678;11,83368209
1062,432;52,31398864;34,22913959;14,58853042
1062,966;54,70618735;33,40365776;-11,21103194
1063,499;47,14502159;37,98663193;-2,894168059
1064,032;52,89017288;47,06301307;-3,502468355
1064,565;53,55255253;46,64031388;13,46855792
1065,098;41,95260084;21,02272789;15,47325072
1065,631;44,03699149;9,601536893;37,22222421
1066,164;28,91207096;19,53028404;40,73291037
1066,697;28,75231563;26,35658899;49,41528514
1067,230;35,96458742;-1,370449548;40,83621612
1067,763;40,0527503;-6,203839725;63,48868477
1068,296;29,68627411;-1,140350805;62,97477191
1068,828;30,46124249;-24,74916234;58,88128304
1069,361;21,04681167;2,98642549;44,9031814
1069,894;29,46662854;4,927691612;46,4527521
1070,426;31,5834752;34,54631295;37,96791448
1070,959;40,31643938;32,94956412;49,34858257
1071,491;38,89606288;19,82378788;38,15626103
1072,023;36,20594895;25,42955199;43,29440182
1072,556;30,10629025;36,14709651;-8,31946955
1073,088;31,13807007;24,36722349;17,89865092
1073,620;33,31366158;25,58857547;11,56327675
1074,152;36,44111704;17,13494161;36,72496138
1074,684;57,86855269;3,716216354;18,94069905
1075,217;56,44599292;-1,217975686;28,3904295
1075,749;50,07737513;0,641319516;16,46403479
1076,280;45,80218598;24,79053742;35,04990133
1076,812;45,80454129;45,26198486;49,54955022
1077,344;39,86889183;62,37267924;63,87947183
1077,876;51,7252932;69,29434602;54,37109586
1078,408;47,56756656;96,60550643;68,63340112
1078,939;49,03436961;45,8053675;52,86752627
1079,471;17,49099238;84,02506014;50,08535155
1080,002;15,92442715;74,36426079;53,39690195
1080,534;30,46676217;46,69327124;53,88461107
1081,065;39,77771282;34,35523122;52,76309642
1081,597;43,38445529;32,26392209;26,61290215
1082,128;38,30508522;11,75721594;15,66265213
1082,660;34,62630002;21,67804099;32,64794328
1083,191;37,73889695;21,38869529;-0,751476905
1083,722;33,26704579;29,66714881;14,09856613
1084,253;46,01156076;13,7339054;28,99454515
1084,784;27,99518415;4,768582775;23,94459256
1085,315;22,44828621;16,2150723;7,480029094
1085,846;14,92898204;25,65988656;4,902540661
1086,377;-11,75632256;42,95935056;30,42310335
1086,908;7,532956687;56,91439249;38,13760339
1087,439;-6,476974956;39,01925372;-10,07957476
1087,969;4,224058604;35,70900982;32,02247317
1088,500;11,46532435;33,39376285;47,09677714
1089,031;3,641923487;30,37433088;92,80675905
1089,561;22,19595572;22,17441266;87,09673996
1090,092;22,40259814;12,82539743;71,85183565
1090,622;23,37810904;6,543672391;99,63898436
1091,153;37,39283879;-14,63753108;72,37570056
1091,683;34,07137275;-11,00041467;76,39621404
1092,213;44,01357313;-5,940593228;78,75302758
1092,744;44,43200755;3,581765307;71,68294282
1093,274;35,73958052;22,79829511;56,61140281
1093,804;37,38551248;31,93333297;34,72855449
1094,334;21,04089355;42,32309731;44,38923642
1094,864;17,86442439;56,68978962;36,62790754
1095,394;25,33916785;70,08547123;47,0667266
1095,924;23,71638088;66,40253667;43,76343844
1096,454;20,29618252;10,07752097;58,6856877
1096,984;13,83461594;2,827919627;49,4925822
1097,514;15,53203216;27,7871147;76,62337604
1098,043;19,45798312;-2,867570653;75,55392332
1098,573;19,44562166;-6,781831477;90,75630297
1099,103;27,63870889;-5,572199469;83,17553141
1099,632;27,8140055;-3,657781561;92,86195396
1100,161;19,03064782;-1,741293279;113,316891
