Filename-->;HOJA_1.RFL8;HOJA_2.RFL8;HOJA_3.RFL8;HOJA_4.RFL8;HOJA_5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
639,283;25,43897235;26,71487632;26,87701952;27,06020111;26,84186257
639,853;25,38950749;26,64251076;26,97154016;27,12976581;26,93009162
640,423;25,34954004;26,74922825;26,9334783;27,23747466;26,97796438
640,993;25,21374375;26,81391284;26,95628209;27,29083327;26,86188038
641,563;25,17524154;26,89276422;26,97350584;27,07840047;26,85543102
642,133;25,21635819;26,87169104;26,94000847;26,90417013;26,80421833
642,703;25,21726646;26,98487647;26,85836217;26,93577823;26,84182719
643,272;25,08240097;26,99502434;27,07639971;26,88072713;26,78433464
643,842;25,21608287;27,00924348;27,19427601;26,82720309;26,69090615
644,412;25,05003463;27,02030476;27,0626316;26,95024554;26,56530638
644,981;25,13110346;27,05335943;27,11174809;26,89455768;26,60148523
645,551;24,98947757;27,05495452;26,96844427;26,91389335;26,58410445
646,121;25,12919353;27,25673386;26,9494101;26,86339068;26,54962413
646,690;25,12768723;27,32105017;26,94844605;26,72339294;26,49960203
647,260;25,15086328;27,37539181;27,11763325;26,79708371;26,50443108
647,829;24,99042813;27,48320811;27,21012554;26,7057716;26,48075375
648,398;24,88860575;27,36469411;27,28507698;26,84652406;26,54715192
648,968;24,77211625;27,37275277;27,22318821;26,73941159;26,7947025
649,537;24,6947481;27,37356561;27,18502102;26,60149082;26,78299586
650,106;24,63278655;27,26933136;27,08461551;26,57765341;26,68245005
650,676;24,8861059;27,20187676;27,18999651;26,57338598;26,55410876
651,245;24,71487746;27,02990603;27,24516067;26,63838966;26,60819297
651,814;24,76048068;27,07871958;27,16063928;26,78003331;26,56247715
652,383;24,62359154;27,0211941;27,21632578;26,72658254;26,55930608
652,952;24,85235278;26,87121652;27,03906932;26,96002188;26,45099316
653,521;24,82496318;26,9417277;26,99072955;26,71122724;26,56232029
654,090;24,75089621;26,89972135;27,04118832;26,74223896;26,40217921
654,659;24,88987942;26,9248402;27,15174004;26,67875405;26,53255129
655,228;24,99820029;27,05716888;27,09690721;26,70992296;26,55357477
655,797;24,76527278;26,99367961;27,13269325;26,6866589;26,62824437
656,365;24,894737;27,13858352;27,0596831;26,69095153;26,71735373
656,934;24,83026049;27,02652694;27,08756633;26,78634099;26,69071935
657,503;24,95297628;27,21993898;26,86316341;26,9361588;26,73392994
658,072;24,80969703;27,17478189;27,01970571;26,69587684;26,74250389
658,640;24,75263287;27,17984417;26,78374486;26,90997843;26,48070594
659,209;24,7832051;27,10929295;26,63075111;27,00764146;26,50367247
659,777;24,7545091;26,90324302;26,68036652;27,1081477;26,42867972
660,346;24,75049805;26,75076338;26,66579363;26,90767084;26,57246366
660,914;24,80449263;26,85973189;26,76173203;26,82924889;26,64163203
661,483;24,67920483;26,57229901;26,67361363;26,75762566;26,54015272
662,051;24,79153649;26,5858883;26,79818401;26,549289;26,56018162
662,619;24,78707739;26,17726948;26,87506758;26,41057389;26,5927022
663,188;24,87097;26,20529822;26,93009786;26,43303528;26,5210635
663,756;24,87658832;26,11540137;26,99895213;26,32545838;26,68579513
664,324;24,95009625;26,29322335;26,93622355;26,20618093;26,66761082
664,892;24,87042553;26,3905133;26,83094932;25,92108541;26,59692052
665,460;24,86563185;26,4247349;26,74265461;26,02268035;26,43079968
666,028;24,67634978;26,22599492;26,61994178;25,84937644;26,42061812
666,596;24,72087771;26,34063007;26,6588517;25,89101069;26,6127104
667,164;24,52373171;26,04807042;26,48636401;25,87324897;26,61404448
667,732;24,49634918;26,19094397;26,50731813;25,68004905;26,65671824
668,300;24,39859753;26,12120873;26,47330385;25,687668;26,8291392
668,868;24,47270258;25,9507522;26,45252242;25,65233664;26,65969827
669,436;24,36837512;25,89401417;26,68005406;25,6864015;26,74709972
670,004;24,40720754;25,86544118;26,86953027;25,75809366;26,75671229
670,571;24,31578505;25,86338451;27,05016902;25,7793535;26,83333505
671,139;24,59178187;26,04916858;27,08344447;26,00514323;26,6323501
671,707;24,53895286;25,98681523;27,14741344;25,9857922;26,63533868
672,274;24,67056305;26,25705353;27,14349554;25,98459601;26,47751557
672,842;24,52967699;26,11851293;27,05253821;26,06245437;26,4509706
673,409;24,45877923;26,32928389;26,95095116;26,07158099;26,29456247
673,977;24,43778038;26,47884857;26,95053446;26,02591523;26,40721672
674,544;24,51157809;26,39271666;26,67702883;25,98422007;26,13231411
675,112;24,4458042;26,44245712;26,51153215;26,00717971;26,22039433
675,679;24,40190123;26,54637625;26,4405056;26,0324646;26,03925684
676,246;24,25107394;26,61714822;26,29749208;25,89226608;26,05978981
676,814;24,32807361;26,76605773;26,12321436;25,92278538;25,68280132
677,381;24,33439549;26,4849089;26,18085219;25,95334439;25,7892839
677,948;24,33018068;26,58167411;26,15221058;25,91002525;25,55860326
678,515;24,31751613;26,37121092;26,04946212;26,05665373;25,58146193
679,082;24,27507554;26,3671593;26,13959206;26,21645509;25,4180645
679,649;24,28313819;26,32592448;26,1985292;26,35858345;25,65987052
680,216;24,34201259;26,33965304;26,13725653;26,30522885;25,32151682
680,783;24,48729864;26,02503428;25,98621224;26,22147901;25,20160639
681,350;24,4441102;25,7922416;26,05584089;26,20172697;25,10658961
681,917;24,34667648;25,56161186;26,00970189;25,96281193;25,27037672
682,484;24,28593186;25,67744833;25,88177118;25,9290805;25,2828632
683,051;24,3220326;25,5196881;25,98015104;25,96719029;25,18599719
683,617;24,36766738;25,64722748;26,05131382;25,84043797;24,98090713
684,184;24,44960608;25,50569598;26,13365169;25,64550069;25,03125363
684,751;24,40370888;25,38586613;25,97474012;25,5112356;24,7477381
685,317;24,34058827;25,27564968;25,96788895;25,42629083;24,88836549
685,884;24,15064532;25,36442385;25,9614741;25,40432221;25,00182674
686,450;23,94280201;25,24180231;25,77433355;25,34650984;24,98485461
687,017;23,89607886;25,19851778;25,84321571;25,40172571;24,9023726
687,583;23,76962011;25,16682174;25,84938586;25,29851776;24,9650066
688,150;23,65531285;25,27186741;25,7454871;25,17529637;24,88778457
688,716;23,40223549;25,12965937;25,6957282;24,98164333;25,03312954
689,282;23,29757325;25,09460755;25,35769508;25,03935217;24,97304915
689,849;23,06664427;25,16326752;25,39099478;24,96432743;24,95760742
690,415;22,94559256;24,902123;25,33445641;24,99798543;24,92905968
690,981;22,80359154;24,84566798;25,35550437;24,96437975;24,9076095
691,547;23,08796489;24,93072963;25,43558911;24,91718708;24,87230282
692,113;23,02719493;24,81109843;25,24714291;24,66731617;25,05082471
692,679;22,86561828;24,97068002;25,35334204;24,60778288;24,87172312
693,245;22,93751044;24,75447922;25,24767575;24,72730099;25,00186168
693,811;23,22431939;24,81149027;25,05715403;24,85438654;25,01006852
694,377;22,97671093;24,85154075;25,05476342;24,67110851;25,06677499
694,943;23,00346806;24,90358707;25,08726496;24,54922422;25,0555538
695,509;22,87039546;25,09911628;25,03031304;24,63419473;25,04216119
696,074;22,91083401;25,29141106;24,88923689;24,57195328;25,14326923
696,640;22,71840049;25,28143059;24,83927791;24,58855538;25,37818845
697,206;22,68995818;25,62884917;25,17884794;24,91263096;25,33923598
697,771;22,84372034;25,61871221;25,17475283;25,05449142;25,3631312
698,337;22,95362216;26,0111346;25,20804099;25,11798211;25,49348797
698,903;22,77008704;26,01255003;25,42119338;25,10121759;25,51810429
699,468;23,07471856;26,17430879;25,5527324;25,4512025;25,46978608
700,034;23,24253198;26,14921262;25,64280483;25,71505462;25,67581509
700,599;23,41623882;26,30359699;25,69305119;25,77716072;25,73094992
701,164;23,2913002;26,44311666;25,88050392;25,72675052;25,88099357
701,730;23,5005246;26,59376683;25,84285328;25,80691086;26,0791464
702,295;23,4808408;26,56908564;25,80154044;25,91624379;25,93463062
702,860;23,65775048;26,6140472;25,96557628;26,30891925;26,09568171
703,426;23,52237282;26,65675664;25,98816338;26,44406149;26,21695275
703,991;23,66544036;26,69759118;26,11455266;26,72460853;26,36500524
704,556;23,6490412;26,74232192;26,03410654;26,74162287;26,50909536
705,121;23,77263325;26,87116389;26,19040921;26,82556885;26,4807706
705,686;23,96246609;27,03383766;26,41712202;26,91483793;26,56228723
706,251;24,29266876;26,98129892;26,60648778;27,31421944;26,37400567
706,816;24,32885739;27,0059706;26,92174351;27,55250574;26,31362354
707,381;24,73137811;27,10207313;27,01930011;27,54180047;26,67945062
707,946;24,65741395;27,26009167;27,14729238;27,37135311;26,91581237
708,510;24,83128181;27,35207621;27,37926643;27,41446046;27,00205877
709,075;24,99014484;27,4213992;27,50475659;27,67825295;27,07159292
709,640;25,05122197;27,60396313;27,76303975;28,06066261;27,44986947
710,205;25,14583959;27,67226432;27,87121622;27,95662439;27,82979694
710,769;25,29890112;27,85250967;27,84451899;28,29275338;28,15590185
711,334;25,38880847;28,03051835;28,02760449;28,38058762;28,6652346
711,898;25,55644259;28,36005559;28,33586116;28,44635278;29,02632739
712,463;25,39702471;28,65782104;28,74461232;28,81702637;29,38809201
713,027;25,70998615;28,92732797;28,86733515;28,99110725;29,55884593
713,592;26,01379988;29,15024736;29,15627285;29,21166538;29,73068551
714,156;26,2473895;29,46333199;29,32613985;29,47546961;30,09747019
714,720;26,35676939;29,70216815;29,65821127;29,60923063;30,53576541
715,285;26,51479973;30,08746617;29,71373518;30,0961285;30,66484881
715,849;26,74405057;30,38273538;30,22274882;30,12276676;30,87693106
716,413;27,12691281;30,82035653;30,50705696;30,49272951;31,2902107
716,977;27,42656664;31,02748073;30,70352516;30,97293098;31,48549348
717,541;27,91533198;31,46051629;30,65162403;31,26831516;31,58946939
718,105;28,13972458;31,48830628;30,86229516;31,86841734;31,83401465
718,669;28,30408411;32,03511126;31,46639907;32,0754516;32,33198229
719,233;28,69165513;32,33214308;32,24047934;32,14753094;33,03538117
719,797;29,44664603;32,63025828;32,84951895;32,20512047;33,1779732
720,361;29,79543318;33,19101204;33,25226059;32,73233956;33,71438643
720,925;30,28869569;33,38090054;33,50904666;33,19940906;34,39286258
721,489;30,38925855;33,63686732;33,9439124;33,66107877;34,78130174
722,053;30,68401323;34,05566899;34,12018405;33,85477112;35,13704307
722,616;31,09454076;34,19344467;34,87254327;34,16468496;35,67859872
723,180;31,6335691;34,72318541;35,25500267;34,52250106;36,25751217
723,744;32,09552158;35,08925998;35,59065063;35,07590943;36,73065727
724,307;32,40663215;35,79430252;35,75088111;35,76337137;37,18398498
724,871;32,6250108;35,96246084;35,8134901;36,28633787;37,84995398
725,434;32,95540689;36,28627651;36,46080611;36,80015033;38,13443303
725,998;32,79714657;36,44348928;37,0403949;37,37677402;38,40233936
726,561;33,0377273;37,00194774;37,56760643;37,69928154;38,45936409
727,124;33,53574211;37,33729888;38,27984409;38,2624221;38,92529617
727,688;33,86942847;37,81569304;38,2583564;38,67784519;38,88746915
728,251;33,91387073;38,08138783;39,03357048;39,04082674;39,19638402
728,814;34,41848233;38,18714611;39,25054662;39,82730689;39,6479863
729,377;35,03534551;37,98158335;39,67297461;40,07629352;39,74571655
729,940;35,51304076;38,84200794;40,13947683;41,16204459;39,87745145
730,503;35,98318923;38,99300247;40,55118574;41,43322828;40,35064047
731,067;36,7777808;39,31966626;40,73773099;41,90824104;40,67021013
731,630;37,49689818;39,53614969;40,76394103;42,36042284;41,44449895
732,192;37,90379239;39,95289276;40,96036371;42,71561205;41,85056131
732,755;38,49568075;40,2163279;41,24808834;43,0397369;42,70855907
733,318;39,09542396;40,54310168;41,03425124;43,24927432;42,86424772
733,881;39,25004834;40,95403059;41,05170313;43,74781254;43,21475039
734,444;39,35374344;41,5158355;41,65111056;44,13924266;43,41231327
735,007;39,33519421;41,65437389;41,91763679;43,66002117;43,73844642
735,569;39,78171179;42,16450252;42,18543058;43,63617391;44,12601185
736,132;39,6995243;42,64638328;42,43218285;43,61428649;44,86665777
736,694;40,03517372;42,99912428;42,8762449;43,74533951;45,05810127
737,257;39,67713955;42,76666742;42,86770378;44,25294013;45,40502063
737,819;39,89538304;42,90952335;43,13461852;44,39246371;45,54714185
738,382;40,0652916;43,32774802;43,56456839;44,85250732;46,26290438
738,944;40,60373628;43,29237525;44,12873934;44,65226716;46,87958888
739,507;40,96191747;43,46850757;44,057223;44,52986614;47,43393332
740,069;41,57867211;43,89249439;44,44202619;45,01040491;47,81358836
740,631;41,44184546;43,91003837;44,96304973;45,73615492;48,04732614
741,193;41,9241663;44,17710028;45,68881451;46,22855609;48,2125023
741,756;41,91617536;44,02939091;45,87849505;46,59898727;48,79928985
742,318;42,46522985;44,80351621;46,2935355;46,57963311;48,75941624
742,880;42,15335778;44,80937044;46,53412255;47,50510826;48,82613611
743,442;42,33920907;44,83389498;46,37360301;47,25513258;49,01093335
744,004;41,90348701;45,19451183;47,14757001;47,66836972;49,05269604
744,566;42,26272497;45,80135533;47,64236452;48,15626057;49,30616024
745,128;42,38287571;45,63696661;47,89257523;48,31297513;49,43601808
745,690;42,73684894;46,12402652;47,743695;48,39793406;49,80253995
746,252;42,56980881;46,22161292;47,44196084;48,63947899;49,65557269
746,813;42,82009574;46,67535143;47,77006529;48,86867359;49,07600664
747,375;43,05585316;46,67109151;47,95016815;48,81682518;49,58006455
747,937;43,68327627;47,2971274;48,27910316;48,57107074;49,92346587
748,498;43,71435681;47,70985215;48,50265315;49,3595568;49,73898751
749,060;44,46005957;47,90786064;48,18497332;49,54808094;49,56127581
749,622;43,83161513;47,30325415;48,11457286;49,52579085;49,72121975
750,183;44,01712715;47,65667726;47,80702192;49,90644287;49,50035344
750,745;44,01078084;47,29908419;47,977638;49,83388758;49,86155888
751,306;44,58236025;47,43356883;48,24351391;49,77623372;50,22866667
751,867;44,53103888;47,49656597;48,20741843;49,82352177;51,27216554
752,429;44,659924;47,78261489;48,42232162;50,16179528;51,25777496
752,990;44,69815989;47,66854139;48,63599406;49,62910067;51,2484607
753,551;44,77932983;47,89293091;48,7264347;49,7160745;51,4477575
754,112;44,62031674;48,17424914;49,02506946;49,46457987;51,47202393
754,674;44,9493581;48,70651665;48,70222033;49,72485524;51,46818634
755,235;44,8423188;48,55042218;48,8496786;49,53512439;51,61578009
755,796;45,19072106;48,77469488;49,02632233;49,39337233;51,24541152
756,357;45,19347493;48,54860262;48,84553714;49,13409319;51,54186037
756,918;45,20330538;48,51796011;48,86415053;49,02705631;50,85444749
757,479;45,23701979;48,0797326;48,47711763;48,94286795;50,57471484
758,039;45,20561775;47,90537711;47,99409754;49,44587764;50,68993029
758,600;44,82466985;47,55839015;49,03414415;49,23901324;50,36086889
759,161;44,80063682;47,41969997;48,72920371;49,50934033;51,03149633
759,722;44,82087499;46,89905599;48,84404007;49,66487628;51,21578597
760,283;45,24687959;46,5667635;49,7136444;49,46307679;51,43962167
760,843;44,33553043;46,00435193;49,80101455;50,01201041;51,87114603
761,404;43,90476862;45,79522468;50,38963296;50,08058019;50,35445491
761,964;43,54319445;45,62367797;50,8323717;49,45694754;50,3382291
762,525;43,25810091;46,48929617;51,44270266;49,70858938;50,5558668
763,085;42,83226008;47,45194174;51,13824222;49,59365501;51,02368447
763,646;43,71972343;47,94872328;50,46862635;50,35804344;51,13276104
764,206;43,78437844;47,23489843;50,61271281;49,74998305;50,47618041
764,766;44,54853538;47,63149662;50,4642991;49,07875278;50,24830852
765,327;44,39255403;47,53251288;49,15891871;49,48263034;50,86695882
765,887;44,76231;48,50151532;48,87171469;49,55516924;50,4076931
766,447;45,28172453;49,15258375;48,82980427;50,05606137;51,18052504
767,007;45,94348332;49,27215493;49,2982575;50,02508447;51,18156806
767,567;46,09729238;49,03319732;48,79092723;49,84551727;51,09014521
768,127;46,42752731;49,18545958;48,93558164;50,25287316;51,21454571
768,687;46,58485707;48,89911843;49,02928873;49,59579745;51,46362803
769,247;46,61644958;49,36737607;49,05841851;50,04104119;51,18838702
769,807;46,16645973;49,28873275;49,11264277;50,35666302;51,55616783
770,367;46,42974526;49,75666916;49,77714772;50,24125548;51,3454301
770,927;46,58109377;49,41705656;49,6803058;50,27690084;52,14047666
771,487;46,09782173;48,90819837;49,95161444;50,21934946;51,93114667
772,047;45,51500811;49,17977917;49,40553843;50,65703704;51,9467359
772,606;45,34448185;49,06996008;50,44271969;50,88504161;52,22283222
773,166;45,10894269;48,45812223;50,58608561;49,93663543;51,92105373
773,726;45,31039849;48,59010681;51,05110971;49,92935846;52,11653715
774,285;44,88726065;48,1944575;50,67335285;50,4531711;52,53133543
774,845;44,98022621;48,39014104;50,48805423;50,36526852;52,41072824
775,404;44,26241116;48,08702946;50,61637768;50,64840964;52,31989666
775,963;44,15228923;47,9054604;50,39491155;50,44142374;52,12854284
776,523;44,03382738;48,2522724;49,54949321;50,14541815;52,38639912
777,082;44,04317957;47,68961271;49,09434973;49,889962;52,17995173
777,641;44,37763444;47,25267966;48,13172228;49,62941054;52,33395512
778,201;44,95993347;47,59360057;48,39473264;50,16155159;52,43169003
778,760;44,37245447;47,33343629;48,00271173;49,31200875;52,5286626
779,319;44,80599087;47,37308829;47,73104821;49,16087028;52,49832537
779,878;44,36821309;47,54624998;48,37203671;49,26629632;52,59939024
780,437;45,14225585;47,7652166;48,0065011;48,75969184;52,57830311
780,996;45,38803877;47,77023971;48,08056781;49,08362655;51,87990099
781,555;46,03060267;47,45918697;48,97694865;49,08375851;51,99858096
782,114;46,36472438;47,45827284;49,55523132;49,95116446;52,8515861
782,673;46,91216449;48,14305343;49,68088092;50,85012467;53,28125123
783,232;46,04894692;47,89083078;49,41485246;50,30521223;52,6530644
783,790;46,32374102;47,86520973;49,57767432;50,98242178;52,56764428
784,349;46,03012109;47,97439689;49,97098982;49,88778081;53,6561205
784,908;46,47113373;47,98434787;49,33771884;49,73171617;53,39476743
785,466;45,85164597;47,56516753;49,61657225;50,69149201;53,31289577
786,025;45,5403185;48,00114581;49,85763398;50,81321038;54,53060368
786,584;44,48087216;48,46594441;49,90095612;51,0384364;54,37218679
787,142;44,72896808;48,45037375;49,93602408;50,43787252;54,11680082
787,701;44,04492161;48,51434435;50,50489169;49,52960817;53,08155567
788,259;45,05096722;48,98704311;50,05587817;50,24450192;53,22403807
788,817;44,72765818;49,03817121;49,29347241;50,43552649;54,03160058
789,376;44,36153888;49,63673037;49,48509711;51,15341576;53,04674808
789,934;44,66814875;48,67311577;50,25883466;51,20476347;52,9319777
790,492;45,01879779;48,98892749;50,71507924;50,23791117;53,54147542
791,050;44,95688103;48,87669055;51,05516318;49,62289835;53,18383978
791,608;45,63161676;48,72752384;51,05422166;49,54730245;53,10286897
792,167;45,4896404;48,80813229;51,16679796;49,17841489;53,3510029
792,725;45,07584961;48,87703622;50,85497;49,22642133;53,5454539
793,283;44,72509904;48,08690381;51,1198134;48,95201372;54,53917876
793,841;44,87912042;47,89534585;52,03252112;48,99796119;53,97449104
794,398;46,18820765;47,51379073;51,90741224;48,30270484;54,9419803
794,956;46,79816618;48,01342149;50,92101763;48,36240141;56,03625316
795,514;46,67946203;47,95686443;51,08875926;48,68529684;56,33157188
796,072;47,0353881;47,40819819;50,66534658;48,64304376;56,11350671
796,630;47,01696933;47,41189802;50,12773035;48,78399595;56,58892515
797,187;47,26384993;48,01500575;50,04340871;48,64782291;55,78690615
797,745;47,660947;47,51905341;50,34839777;48,34064515;56,44064741
798,302;47,89718468;47,85428622;50,51752454;48,30711502;55,65168892
798,860;48,57746118;47,82191318;49,73255054;47,73528352;56,0801567
799,417;47,43874033;48,04239284;50,28371563;47,90795288;55,06996317
799,975;45,97014475;48,25435862;50,74094383;47,16532665;53,14715721
800,532;45,53106262;48,19467323;50,19564706;46,58414718;52,15342022
801,090;45,27076576;47,56689099;51,02981994;46,4651485;52,12540337
801,647;46,00037433;47,24227902;50,91608191;46,27014739;51,49209421
802,204;45,52986487;47,0566369;50,5534577;46,6563169;52,19856127
802,761;45,56617626;47,05844596;49,69495252;46,72435953;52,11388249
803,318;45,23557754;46,54134653;49,40493551;46,730149;52,6611743
803,876;44,03729433;47,75752935;50,41639372;48,57987837;51,97840475
804,433;43,93396056;46,92474311;50,0129588;48,38934853;52,19561664
804,990;44,25326176;47,47499365;49,54591933;49,49713601;52,8493356
805,547;44,42718529;47,63409305;49,41250969;49,31982259;53,83800934
806,104;44,04857667;48,64305719;49,07205604;50,01724247;53,53207011
806,660;42,94439963;48,46587325;48,99407211;49,15378475;53,25242144
807,217;43,67123035;48,59305555;49,51721039;48,87248082;52,68484852
807,774;42,87627535;48,91717161;50,35033302;49,63557424;52,21063147
808,331;43,05690948;49,09791418;49,91005389;49,38971976;52,15805401
808,887;43,38543334;48,31211887;48,63356362;47,86558926;51,91620494
809,444;44,07451406;49,07197254;48,21923102;48,25932413;50,808038
810,001;44,35662242;47,50593653;48,91688933;47,63531452;50,89422301
810,557;45,4608093;48,83954772;49,77662268;47,72387361;49,95708973
811,114;45,85628597;48,05765453;50,44018783;47,88945638;51,11267208
811,670;45,97746025;48,55258164;50,32059678;49,088452;50,49977362
812,227;45,82068843;48,54354917;49,33472247;48,67593384;50,60417487
812,783;46,74547161;48,4406487;48,33907531;48,43038073;50,73849854
813,339;45,96126687;49,15011025;49,94108325;48,64410991;50,58434051
813,895;45,82681339;49,37502542;50,70794352;47,91434792;50,72060857
814,452;46,10080675;48,8817579;51,74313931;46,90566071;52,4229743
815,008;46,21442929;51,23408206;51,45135968;46,45080181;52,3202083
815,564;44,62685184;49,81626538;50,28416155;46,2031346;52,98360851
816,120;45,26463829;49,43628644;49,72111433;45,30521689;51,57894895
816,676;45,62618397;48,9850426;50,57906565;43,89551924;52,58059191
817,232;44,6024897;48,46521899;51,37726767;44,20132379;52,12646183
817,788;43,53651701;48,41621248;53,49926835;42,62056768;52,52869923
818,344;43,84714377;48,30124433;52,75728271;42,7784147;52,8006669
818,900;43,41242767;47,54649974;52,07419485;44,09978619;52,89630739
819,456;42,94052516;48,83499343;51,51916263;45,73566593;51,82118585
820,011;43,22262175;47,07325363;51,97287237;46,54248653;51,84994252
820,567;43,63193863;47,82043786;51,72484513;46,87564877;50,94826087
821,123;43,01092044;48,18427519;51,79629554;46,65322833;51,48159994
821,678;43,46403879;47,857851;51,57633981;47,46363229;50,40976513
822,234;43,06579234;47,10558265;51,91408076;47,31704364;52,38142232
822,789;44,68118322;48,8883229;50,65650474;48,20374555;51,6403433
823,345;44,78185343;49,36135301;50,51093077;47,76949568;51,18431248
823,900;45,56486104;50,13967765;51,06197723;48,24523912;51,68366394
824,456;45,52920702;48,63122306;49,6556774;47,93430258;52,18200852
825,011;45,51001896;49,97278261;48,20930191;48,21616765;52,53069976
825,566;45,17128799;48,43931817;48,62680768;48,74332509;52,38683811
826,121;45,06106715;49,95330399;47,1502834;49,03006278;51,27581031
826,677;44,349267;50,12703438;47,74095206;48,90366408;52,25513821
827,232;45,77805671;50,76645242;48,84470692;48,39159556;51,53017253
827,787;44,65016621;49,06778043;47,96394529;48,59655817;51,54452521
828,342;44,69848005;48,32564003;47,32690791;49,18054713;51,37736168
828,897;44,76581094;47,20831862;48,10453761;48,33450139;50,46368929
829,452;45,10108815;48,36659606;50,00265893;47,79403735;50,00250981
830,007;43,86662672;47,39477185;52,02201039;46,51480254;49,77419496
830,562;44,80148759;48,30823607;51,08412275;45,783676;50,80939328
831,116;44,00433309;46,88303207;51,73553709;45,43232437;51,66452619
831,671;44,73744073;47,93359097;50,81927561;46,07447085;50,52074331
832,226;43,54729445;48,60366651;48,89418345;45,20977569;48,26300433
832,781;43,58445127;48,6240591;50,67735068;44,72119806;48,15526878
833,335;42,3931582;48,12049043;51,16366042;44,70385843;48,07620962
833,890;42,81063763;48,31011106;50,30164049;44,24569204;48,0729233
834,444;42,89770891;47,82037759;50,39425319;45,09099207;48,90639733
834,999;43,87804644;48,2759513;49,48311999;45,83707669;49,01820661
835,553;43,04318914;47,35452365;50,51633596;45,3699271;49,29618607
836,107;43,64696922;48,38385034;50,44425589;46,28792606;48,99481475
836,662;41,97067588;48,52916105;51,14677782;45,89413584;50,1556603
837,216;41,98977461;48,81517789;51,43765327;46,77862611;51,33405479
837,770;42,04328774;48,33574392;51,0307045;47,81933886;51,72720774
838,325;42,86471057;49,03678361;51,5863952;49,18049738;51,30985844
838,879;42,05353;49,59262559;50,69935786;49,31643687;50,84365303
839,433;42,12892956;49,94301846;48,40244047;48,25152874;49,98317204
839,987;41,86817674;49,09664928;48,96921313;49,08485983;50,39871105
840,541;41,95558833;49,39292999;48,50962798;49,13374653;49,13157684
841,095;42,19910082;48,94297102;48,58696277;47,76021115;50,05772945
841,649;44,64394606;47,3666097;48,75734346;47,62664423;49,67272324
842,203;44,77001219;46,20013157;47,1406814;48,30127198;50,65007788
842,756;43,98294461;47,70391646;47,66887527;47,58313462;50,7139955
843,310;44,21374968;47,17750137;47,0534084;47,02528242;51,95535268
843,864;44,50784657;47,31851224;49,36232766;47,74837032;51,98395629
844,417;44,21229618;47,7067097;49,55507743;48,45324992;52,32801654
844,971;44,12820666;49,05410631;49,60341832;47,28408463;52,98765137
845,525;44,2311332;49,4236963;49,51395148;47,80451771;54,77382776
846,078;43,93079954;50,47217272;49,27209376;49,34154333;52,48423257
846,632;41,96367765;51,40522628;48,77353743;48,78679288;54,315155
847,185;41,79872657;51,89075694;50,4324934;48,11704179;54,2509304
847,738;41,2783523;49,87316509;49,97437884;48,20538864;55,59737335
848,292;41,46413351;50,77154213;51,17732231;48,27813138;54,25248547
848,845;41,25281571;50,57471621;50,33807732;47,58561689;53,96665935
849,398;40,75768279;48,75282572;50,95148408;46,69924086;54,11820988
849,951;39,99949641;47,74467252;51,22158087;47,49907212;52,68792798
850,505;39,56899919;48,68301277;51,9045227;48,18040136;50,98240309
851,058;38,88785226;46,75275698;53,12692843;47,72307835;52,15660207
851,611;41,19866317;46,86770459;53,83603996;47,03408015;51,58268441
852,164;40,21479312;47,61355477;54,05612959;47,45580719;50,3332016
852,717;41,33111565;49,0065606;53,88724472;46,77947289;48,50869178
853,270;41,51874651;48,13646188;52,96572702;44,79878377;49,52395438
853,822;41,72651613;48,61400191;51,43297786;45,72534299;50,62628858
854,375;41,43716483;49,83427487;52,10211679;45,43438819;50,65552373
854,928;43,08395657;49,1216591;52,03957355;44,80505767;51,84541226
855,481;43,20401831;46,64959796;52,96674262;43,87466665;52,86444086
856,033;44,69635839;48,11966728;53,81190893;43,47357493;54,06550393
856,586;42,22650321;47,72905512;53,85731311;45,22803441;53,60252029
857,139;43,58076495;48,31828466;52,98487524;45,7604301;53,24633388
857,691;44,37780808;48,89757514;52,28058778;45,81842466;52,08344835
858,244;43,64359699;48,66168781;53,06883697;46,30746445;51,50525459
858,796;43,20505635;48,50306357;53,64588553;44,45706891;52,08759486
859,348;44,67659155;47,47586009;53,18519437;44,16603685;53,01806841
859,901;43,3488067;48,5806033;52,84743748;43,99640937;51,71140633
860,453;42,97976563;50,54513257;51,73223772;43,66910336;50,45914815
861,005;41,07018551;49,37244644;50,19403587;43,26415259;51,05836998
861,557;42,62451804;50,10094269;50,30673423;42,50148502;50,45898838
862,109;42,02846351;48,01924071;50,74211815;41,89776324;50,8369533
862,662;42,04342429;48,43505264;52,90351187;42,7758779;53,24199648
863,214;42,41922871;47,53186462;52,35169087;43,40856176;53,67719673
863,766;42,40497491;46,7278097;53,95900497;44,15916758;52,11097928
864,318;40,60269227;47,14898641;53,74028461;44,61062007;50,9346106
864,869;41,06644054;47,60651462;53,94903526;44,13390069;52,59360496
865,421;40,9498675;46,91504732;52,98515297;44,70146257;54,01895739
865,973;43,63108524;46,71130326;52,24400238;45,97846464;53,84925023
866,525;43,52120564;45,08609914;51,64312524;46,12097066;53,59765949
867,076;44,88227039;47,74153147;51,1910006;46,91121443;53,35662236
