Filename-->;ENVEZ_1.RFL8;ENVEZ_2.RFL8;ENVEZ_3.RFL8;ENVEZ_4.RFL8;ENVEZ_5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
405,701;15,64887486;12,90202873;14,95310085;13,83810244;12,74952619
406,287;15,78755541;13,15658171;15,06146217;14,04674862;12,78153164
406,873;15,76011839;12,98645946;15,12914902;14,24538809;13,02035689
407,459;15,62494477;13,23448647;15,11727988;14,37461991;13,2645317
408,044;15,78942741;13,0876066;15,08506081;14,52469362;13,58593825
408,630;15,89912622;13,05437742;15,32977209;14,57201592;13,33945881
409,216;16,10615576;13,0207533;15,51796158;14,8791573;13,4726436
409,802;15,97550619;13,38525076;15,59627331;15,00124748;13,71780118
410,387;16,0554277;13,53240436;15,73112614;15,0224121;13,82919138
410,973;16,16226809;13,57495437;15,79129511;15,00019935;13,65712119
411,558;16,24261631;13,63471771;16,06907978;15,1256647;13,89125713
412,144;16,25880214;13,74320329;16,31482975;15,38508924;14,02067928
412,729;16,56700737;13,84036787;16,7079058;15,48947385;14,08489473
413,315;16,86768203;14,12319139;16,95992791;15,57138018;13,98700374
413,900;17,02180236;14,38886923;17,03025158;15,86714968;14,49793374
414,485;17,10448822;14,62977522;17,2066698;15,82131413;14,67847756
415,071;17,41985322;14,4611272;17,27904044;16,15493335;14,82836629
415,656;17,32743112;14,69812413;17,48083088;16,45470759;14,98498905
416,241;17,60520981;14,96039181;17,70069369;16,87731377;15,20504794
416,827;17,67065921;15,06917153;17,507398;17,03873192;15,46863629
417,412;18,06302903;15,35186773;17,49671889;17,05452522;15,53796303
417,997;18,25127558;15,42166086;17,39726318;17,21131348;15,48774145
418,582;18,16807202;15,50206207;17,54382758;17,34764414;15,69200646
419,167;18,26727888;15,54819523;17,58509631;17,38497728;15,64334696
419,752;18,33392036;15,68258372;17,62463073;17,56379187;15,88354754
420,337;18,3734568;16,03199175;17,95760863;17,82679063;15,99344777
420,922;18,7836609;16,04799063;18,01331412;18,02791098;16,14416068
421,507;18,82620381;16,37256819;18,01657167;17,99018267;16,33032714
422,092;19,11696955;16,62847927;18,18165452;18,08060347;16,43800572
422,677;18,99471539;16,98518854;18,33660247;18,45523147;16,64879411
423,261;19,06885397;17,22023092;18,47339109;18,75038827;16,79634934
423,846;19,10733263;17,43252164;18,48715132;18,94682137;16,83485442
424,431;19,51996056;17,72952935;18,72758408;19,02009262;17,03691203
425,016;19,65081468;17,98069238;18,78882101;19,19585554;17,07900185
425,600;19,9136333;18,14251308;18,8031584;19,02441233;17,12916272
426,185;19,99121822;18,32734343;18,96304637;19,0586471;17,41549307
426,770;20,25798758;18,31002288;19,00233172;19,25871845;17,42001724
427,354;20,40708581;18,61522163;19,15570691;19,49114953;17,52522388
427,939;20,93571393;18,45522215;19,34692821;19,52029754;17,57245062
428,523;20,94647738;18,74653975;19,57766733;19,51743606;17,7904299
429,108;21,2849841;18,98092156;19,75535972;19,77971006;18,21921646
429,692;21,18946601;19,14592845;19,8751313;20,11876518;18,3956557
430,276;21,44517675;19,16595478;19,90001413;20,32545058;18,35700298
430,861;21,61626431;19,40312338;19,99899723;20,58858515;18,8183142
431,445;21,96929166;19,50350785;20,08746855;20,83347564;18,78176916
432,029;21,97495657;19,59865574;20,2834498;21,01094156;19,09466255
432,613;22,07068972;19,61066062;20,39028508;21,04195027;19,17894564
433,198;21,93670876;19,94161648;20,38548322;21,01167406;19,28016548
433,782;22,18071755;19,89284477;20,40221809;21,05872728;19,28863379
434,366;22,23983812;19,87967257;20,50963328;21,15740288;19,35425527
434,950;22,53893344;19,87426905;20,56514151;21,27868753;19,3456515
435,534;22,43692629;20,03793215;20,79816039;21,35817494;19,60032714
436,118;22,57751936;20,05402143;20,85770735;21,43249142;19,5026701
436,702;22,56935852;20,38124701;20,96713168;21,47417494;19,60928316
437,286;22,73816993;20,4311951;21,14836769;21,52769722;19,72637484
437,870;23,0016404;20,57499549;21,36323113;21,63521582;19,81731293
438,454;23,20123674;20,71850966;21,56432816;21,78557003;19,9617869
439,038;23,31952845;20,99062399;21,68576794;21,89023665;20,11507999
439,621;23,36511616;21,13438567;21,76810892;21,84075768;20,13523703
440,205;23,42715154;21,21477161;21,98483661;21,9978319;20,31880534
440,789;23,77837479;21,32019826;22,12523309;22,10778888;20,37115594
441,372;23,94511867;21,43506066;22,2625529;22,26858452;20,4283091
441,956;24,00699336;21,30448928;22,47539792;22,43504291;20,57783124
442,540;24,13682301;21,48737823;22,5488681;22,50390967;20,63256408
443,123;24,01061827;21,39741289;22,69780583;22,62578311;20,81154196
443,707;24,06679101;21,43918208;22,68412133;22,78187852;20,85023491
444,290;24,18112488;21,54320261;22,90328319;22,90752183;20,85471521
444,874;24,45573237;21,69987848;22,90958786;23,1415343;20,82611326
445,457;24,47994335;21,83509825;22,90337061;23,20366726;20,92789137
446,040;24,37920864;21,86530869;22,89326074;23,21944051;20,94151905
446,624;24,42963402;21,99226843;22,94525961;23,16856824;21,05801221
447,207;24,47216296;22,25734002;22,91016651;23,22984898;21,1560858
447,790;24,48536604;22,28230048;22,91781906;23,38968122;21,23576694
448,374;24,7233884;22,44404978;22,90494322;23,43313057;21,2449245
448,957;24,79206463;22,54473528;23,08095046;23,52538345;21,3639851
449,540;24,86311622;22,6046056;23,05850193;23,58618968;21,53893592
450,123;24,84247286;22,54624741;23,13572662;23,62730348;21,70038894
450,706;24,82030364;22,73140827;23,19337744;23,58881319;21,8458829
451,289;25,04585755;22,99424374;23,28440671;23,66662632;22,01928973
451,872;25,10853254;23,00793456;23,37696586;23,92991684;22,06288641
452,455;25,22005822;22,97652792;23,33636998;24,02039412;22,05651007
453,038;25,24249301;23,17258737;23,40421722;24,08942397;22,14756461
453,621;25,26184165;23,310242;23,47719747;24,0220733;22,24183711
454,204;25,28999552;23,34866182;23,47534789;24,01062073;22,26047099
454,787;25,42169202;23,27914149;23,51530985;24,23349251;22,2649818
455,369;25,44194879;23,46549288;23,59778643;24,31736514;22,28985433
455,952;25,57642825;23,55335813;23,63785346;24,44150522;22,17975883
456,535;25,60693388;23,57389876;23,70785746;24,53120787;22,22599005
457,117;25,63991353;23,69774074;23,82769228;24,49130783;22,2261084
457,700;25,59775634;23,80974515;23,9248301;24,43741677;22,32928545
458,283;25,73115703;23,69640364;24,10417534;24,45935369;22,36098548
458,865;25,7505122;23,78214092;24,17508613;24,63385616;22,30692703
459,448;25,8575884;23,87171291;24,13897386;24,70299594;22,32158037
460,030;25,85268715;24,08538139;24,23782282;24,61054421;22,40259926
460,613;26,05838705;24,05950382;24,20427674;24,71541971;22,49143936
461,195;26,17647762;24,15117245;24,34064479;24,67769831;22,51083539
461,777;26,30420621;24,20736538;24,42650834;24,73625854;22,54736743
462,360;26,41664789;24,24336035;24,45195693;24,84244206;22,64674546
462,942;26,68317504;24,37095929;24,57188012;25,04130453;22,69514531
463,524;26,72745594;24,52368426;24,58954664;25,1860338;22,64136553
464,107;26,88126585;24,53958661;24,69391696;25,23900585;22,80436174
464,689;26,9537712;24,51243145;24,8093877;25,31291416;22,88598372
465,271;27,16379105;24,50715546;24,90723693;25,36779648;22,9608653
465,853;27,11384679;24,63541983;25,01033696;25,36004542;23,01218848
466,435;27,15719196;24,60625893;25,01222044;25,49413528;23,13567274
467,017;27,14257068;24,65741365;24,99563136;25,56588633;23,1878148
467,599;27,09516634;24,70146187;25,00673252;25,66006959;23,19344112
468,181;27,08580229;24,70323718;25,08492748;25,63729484;23,24481425
468,763;27,28085643;24,7849229;25,09831307;25,59295345;23,38112735
469,345;27,23665888;24,85688036;25,01021658;25,59282949;23,31649437
469,927;27,2987015;24,91870272;24,98356957;25,71835185;23,30909963
470,508;27,17348474;24,93738547;24,97908864;25,80907847;23,33300857
471,090;27,29640216;24,94853677;25,09719027;25,87232781;23,38544412
471,672;27,39393119;25,06789986;25,18529807;25,8494349;23,46014838
472,254;27,4882587;25,07435661;25,26976984;25,90328043;23,49005874
472,835;27,56820855;25,19709663;25,2886148;25,907969;23,578181
473,417;27,58875075;25,26520183;25,25784451;25,98766918;23,55285769
473,998;27,53797003;25,2848111;25,22923672;26,08197965;23,57225157
474,580;27,67163586;25,34339684;25,34872393;26,19342767;23,71401869
475,161;27,72426267;25,38378264;25,54761367;26,29081364;23,78890315
475,743;27,90518138;25,51346592;25,54269419;26,34345064;23,88246683
476,324;27,96823815;25,58023535;25,59007825;26,35751046;23,98592896
476,906;28,03241633;25,55628349;25,58534354;26,49737954;24,06119248
477,487;28,04880232;25,64815729;25,57125811;26,5591606;24,03635203
478,068;28,11772505;25,62270401;25,58614632;26,62907483;24,12633278
478,650;28,08256936;25,74114548;25,69051511;26,69506799;24,16920595
479,231;28,13815523;25,76489244;25,79308816;26,76598562;24,2740963
479,812;28,14171629;25,80811901;25,78973671;26,75691542;24,28297741
480,393;28,17411967;25,84918583;25,76462914;26,72750603;24,3998231
480,974;28,20736222;25,79820729;25,73969104;26,74995843;24,41105844
481,555;28,1774064;25,81350274;25,71740187;26,79264639;24,42392077
482,136;28,19853237;25,79640172;25,70589882;26,82143772;24,41380599
482,717;28,31711885;25,78706038;25,79638801;26,85608335;24,53215223
483,298;28,34243649;25,83255472;25,96744689;26,90022858;24,51791443
483,879;28,50974525;25,77270701;25,90621492;26,86376442;24,6054052
484,460;28,43855563;25,81567917;25,96829056;26,87086608;24,62757467
485,041;28,56763146;25,864731;26,04466877;26,94137368;24,65166906
485,622;28,6553045;25,87503294;26,02309839;26,9567259;24,65205112
486,203;28,60734366;25,98025231;26,14081304;27,03239702;24,67261756
486,783;28,72291359;26,06419969;26,13889001;27,12857294;24,72276249
487,364;28,74689831;26,04460237;26,29155139;27,18519781;24,76095914
487,945;28,72491543;26,05226879;26,31897238;27,18634004;24,72269622
488,525;28,78323337;26,04027567;26,28822814;27,14117207;24,78562846
489,106;28,82154852;26,04057022;26,30826693;27,1295336;24,76267887
489,686;28,97196879;26,0877364;26,30754594;27,17908258;24,77194316
490,267;28,9224333;26,15103157;26,32352542;27,22899638;24,72916879
490,847;28,88869342;26,22203628;26,42463774;27,23705775;24,74889864
491,428;29,00165034;26,24881871;26,49572294;27,29344773;24,77381612
492,008;29,01901915;26,34920105;26,58635067;27,30004634;24,75713298
492,589;28,97267708;26,50866029;26,49714646;27,34760383;24,80390828
493,169;28,99148723;26,4709485;26,54646083;27,41357261;24,87562884
493,749;29,06860123;26,60958824;26,52541384;27,46662879;24,90612782
494,329;29,06819085;26,70712404;26,62680896;27,58129199;24,98055768
494,910;29,04946868;26,76114933;26,65223632;27,57906759;24,9761048
495,490;29,12321455;26,70271449;26,69017062;27,57026253;25,07649965
496,070;29,22716835;26,81734371;26,68815519;27,59523404;25,08970151
496,650;29,22386834;26,81933978;26,71531786;27,66266259;25,15179318
497,230;29,23737416;26,78313791;26,77208158;27,75484325;25,12523253
497,810;29,31961965;26,81819179;26,89210708;27,72585916;25,10363381
498,390;29,40409048;26,9163407;26,8810137;27,70678256;25,16198798
498,970;29,45620462;26,92954755;26,95146428;27,76771407;25,16677674
499,550;29,50379752;26,91520361;27,06718688;27,86943976;25,24143316
500,130;29,59474456;26,99990486;27,06634534;27,84213906;25,33120556
500,709;29,61222026;27,0318095;27,11422177;27,96835255;25,37755997
501,289;29,58860708;27,05324561;27,29914157;28,05189045;25,47399358
501,869;29,59933128;27,10837782;27,34354437;27,99762923;25,47817128
502,449;29,76330738;27,16358949;27,38956618;27,96997331;25,54730375
503,028;29,8722486;27,25189685;27,48528972;28,09541548;25,65481096
503,608;29,93601913;27,3385365;27,69036025;28,11929698;25,68072523
504,188;30,00017967;27,48086913;27,733617;28,24311727;25,7172064
504,767;30,00839135;27,56875618;27,72906532;28,19942763;25,69899879
505,347;30,09090024;27,61556037;27,87213668;28,30005509;25,68170787
505,926;30,25589515;27,66509764;28,06113825;28,41902178;25,78767971
506,505;30,28764635;27,71137481;28,02646903;28,53875727;25,80748705
507,085;30,49832605;27,77736151;28,12987019;28,6762184;25,91456519
507,664;30,41553833;27,8151896;28,25118218;28,73144835;26,00274269
508,243;30,58020294;27,86360898;28,15593995;28,76365157;26,07346009
508,823;30,69593156;28,01499027;28,11851131;28,9227129;26,16191589
509,402;30,73144351;27,95986599;28,26255948;28,92132688;26,26117711
509,981;30,87658259;27,98982732;28,28347068;28,96525049;26,46904455
510,560;31,04576451;28,08014201;28,29926745;29,04083655;26,61903235
511,139;31,0696841;28,21073881;28,16724114;28,9500719;26,6970429
511,719;31,29937383;28,21044599;28,28362078;28,97727856;26,75488482
512,298;31,34618482;28,30454639;28,25239266;28,94170266;26,8443531
512,877;31,5669596;28,3017555;28,30060689;29,01595814;26,94939372
513,456;31,56584152;28,27187399;28,46070958;28,97508783;26,95977466
514,034;31,57900654;28,25726014;28,65862963;28,9878485;27,03617219
514,613;31,56512584;28,37147243;28,66456904;29,02009026;27,06440833
515,192;31,62325873;28,52507307;28,76369977;29,17170835;27,00353186
515,771;31,63056832;28,46604892;28,81427351;29,30905793;27,14819551
516,350;31,66551425;28,54422617;28,97150051;29,499694;27,25730672
516,928;31,74931607;28,67768091;29,03614359;29,57711581;27,39756619
517,507;31,88061513;28,72420209;29,17610978;29,67729849;27,42376697
518,086;31,98633474;28,95586414;29,08740129;29,75770386;27,44935036
518,664;32,07134422;29,07740098;29,20989207;29,8787016;27,58690572
519,243;32,18361213;29,17870833;29,09277945;29,96056473;27,58054721
519,821;32,34326565;29,21357571;29,07961897;30,04314874;27,73330633
520,400;32,37884675;29,21759388;29,1167231;30,08546396;27,87594964
520,978;32,47186605;29,37707413;29,18888966;30,12424755;27,87398775
521,557;32,61046005;29,48095207;29,23631075;30,15414576;27,83929187
522,135;32,68875258;29,5549684;29,22660126;30,19584951;27,894205
522,714;32,65104801;29,64963583;29,35071232;30,2904763;28,03545996
523,292;32,71389622;29,65597615;29,52520454;30,28576632;28,14551578
523,870;32,7986775;29,73346572;29,52316635;30,4919529;28,23514549
524,448;32,81706015;29,79163852;29,59897147;30,66275579;28,47089878
525,026;32,99610418;29,89926642;29,71417685;30,73849424;28,59649986
525,605;33,23846651;29,90070574;29,89673683;30,85553255;28,71175739
526,183;33,35080633;30,05507544;30,05705075;30,84684374;28,83449681
526,761;33,45034293;30,12734983;30,1080569;30,8241267;28,99553758
527,339;33,47097433;30,28467128;30,19816377;30,94601368;29,05134153
527,917;33,63681407;30,43227778;30,20997663;31,00485117;29,08556355
528,495;33,75416213;30,57007319;30,27061517;31,14766118;29,16501627
529,073;33,68889278;30,7079337;30,45645235;31,08472326;29,23066812
529,650;33,82508799;30,80827527;30,62933399;31,10998332;29,2689739
530,228;33,89934896;30,83389333;30,77108853;31,14238229;29,33666639
530,806;33,94365924;30,98909125;30,80980621;31,10658875;29,35894032
531,384;33,99757441;30,90632067;30,73798003;31,29415688;29,4404387
531,962;34,11343572;30,95849268;30,92221854;31,44251251;29,5057816
532,539;34,27066924;30,90800493;30,94249189;31,51438872;29,67336464
533,117;34,25871936;30,9720515;30,95679623;31,61065517;29,82930724
533,694;34,21272163;31,01715871;31,10893109;31,65699499;29,98663557
534,272;34,36295987;31,09452;31,12157569;31,7197963;30,064938
534,849;34,36086822;31,09610028;31,12030853;31,6408281;30,12073717
535,427;34,43854659;31,31258532;31,15050572;31,79041565;30,2233214
536,004;34,5966905;31,45292714;31,14312488;31,85454993;30,26389706
536,582;34,54481449;31,58651208;31,3429045;31,77787172;30,32962873
537,159;34,53463734;31,70783506;31,30605617;31,79139851;30,46249764
537,736;34,61020515;31,94739024;31,39883957;31,81513111;30,47769686
538,314;34,6986239;32,01442161;31,49084552;31,8612882;30,47048764
538,891;34,68314709;32,09415662;31,51425311;31,89751891;30,50220142
539,468;34,7807685;32,15538056;31,66533988;32,04571182;30,63331519
540,045;34,86512939;32,34947624;31,76775247;32,17726293;30,7236741
540,622;34,7808012;32,2720986;31,73639895;32,15672439;30,74458902
541,199;34,69022034;32,21850992;31,84229917;32,22436517;30,8139236
541,776;34,95662005;32,26532806;31,83940341;32,41837698;30,76969222
542,353;34,89358515;32,20962883;31,8967396;32,51947242;30,81552216
542,930;34,93444611;32,14038869;32,02245568;32,55953162;30,89296282
543,507;34,99724415;32,22203894;32,08722992;32,59791811;30,96573325
544,084;35,1584563;32,19227009;32,05223522;32,61865543;30,95663514
544,661;35,25382743;32,24240683;31,96458044;32,66322687;31,03144192
545,238;35,31247134;32,24058275;31,93870551;32,75604972;31,12861988
545,815;35,43385147;32,33152827;32,01652176;32,73667178;31,12428873
546,391;35,4500332;32,3501922;31,98889666;32,73791958;31,23246414
546,968;35,42329377;32,38044065;32,03128582;32,73302455;31,35889019
547,545;35,49745294;32,47990659;32,09892704;32,70326566;31,33145159
548,121;35,46294809;32,61115816;32,0406208;32,77705876;31,37570885
548,698;35,45841792;32,63344753;31,98232764;32,8377782;31,37407687
549,274;35,40388225;32,73294571;32,00696145;32,93027955;31,45461605
549,851;35,46828472;32,81686265;32,03322764;32,84775071;31,43614583
550,427;35,53397509;32,78055456;32,03942499;32,74772294;31,36812331
551,004;35,52912896;32,78451781;32,12058477;32,77491697;31,38025412
551,580;35,63875403;32,90514268;32,16778557;32,81505439;31,3209325
552,156;35,65389732;32,92823552;32,29297299;32,81445577;31,39472665
552,732;35,68161994;32,9927004;32,35064064;32,8659299;31,46799913
553,309;35,78035491;32,86090346;32,44666544;32,8559188;31,5033881
553,885;35,87675356;32,89099813;32,50129977;32,82351107;31,46509231
554,461;36,00232292;32,86191567;32,54772785;32,81295705;31,45508098
555,037;35,95834298;32,84500191;32,60045784;32,87507347;31,52497433
555,613;35,91347089;32,87734096;32,66298036;32,92748888;31,51276843
556,189;35,92478794;32,86118315;32,65442053;32,9597368;31,55072404
556,765;35,92396878;32,78212269;32,64788892;33,02734884;31,60742251
557,341;35,87821045;32,80861985;32,55319792;33,07023463;31,56759888
557,917;35,93505189;32,70072322;32,53432876;33,08890963;31,51113836
558,493;35,91488965;32,83999278;32,5168374;33,07936711;31,46514872
559,069;35,98473302;32,77520019;32,61741048;33,02995249;31,51563769
559,645;35,92591266;32,76586153;32,64242197;33,09436639;31,51560416
560,220;35,9044648;32,80235478;32,64742493;33,08703118;31,46147129
560,796;35,93396981;32,88702616;32,65751303;33,18602297;31,39932285
561,372;35,99424068;32,874518;32,60033941;33,20742267;31,36685545
561,948;35,90678211;32,83438151;32,71478875;33,24577769;31,34913679
562,523;35,96788335;32,80003638;32,68115819;33,18685522;31,3427337
563,099;35,89138797;32,7880375;32,67063587;33,17673465;31,36431989
563,674;35,79130038;32,72017948;32,69683148;33,2265412;31,33698257
564,250;35,72539042;32,75565547;32,69968779;33,22880252;31,35206507
564,825;35,74554843;32,79681605;32,71174403;33,18288407;31,31675738
565,400;35,7370531;32,71770746;32,77161263;33,08685843;31,24660966
565,976;35,7744527;32,61994882;32,7761487;33,10630032;31,2986649
566,551;35,71919108;32,56333525;32,85593903;33,15727247;31,30401882
567,126;35,79643001;32,58633853;32,78261052;33,04258105;31,18730365
567,702;35,74146041;32,6283872;32,84624815;33,09046043;31,13715074
568,277;35,81367721;32,64641973;32,80448448;33,05147456;31,10142919
568,852;35,89455092;32,63095033;32,79093481;32,95531817;31,08921058
569,427;35,93872141;32,49740188;32,7519528;33,02037538;31,08695541
570,002;35,99123292;32,45349087;32,73567304;33,00922301;31,10226881
570,577;36,07303734;32,38826749;32,71700789;33,05465615;31,11394304
571,152;36,08614665;32,3558026;32,62779496;32,86476153;31,11141412
571,727;36,1238639;32,34682162;32,62821195;32,83058698;31,09427715
572,302;36,0271455;32,32850565;32,54291269;32,84590566;31,1156631
572,877;35,99863856;32,2562385;32,4753945;32,76683677;31,0457517
573,452;36,01629527;32,25716983;32,45598073;32,73303873;31,04275287
574,026;35,98621602;32,14318476;32,4066182;32,71936814;30,9669627
574,601;35,87626465;32,17150652;32,42415947;32,66896989;30,82592012
575,176;35,74544592;32,15124497;32,43136098;32,64306381;30,75662532
575,751;35,60151833;32,20408814;32,34628582;32,51622111;30,71216919
576,325;35,51350441;32,25508036;32,368565;32,59913036;30,72954146
576,900;35,4383846;32,28866357;32,25724642;32,58122;30,66123246
577,474;35,42321232;32,29734814;32,28932972;32,52207099;30,71763123
578,049;35,40035187;32,23295021;32,3396016;32,47785167;30,71343268
578,623;35,39716829;32,20137288;32,35457097;32,50179972;30,64794084
579,198;35,23699098;32,24298911;32,35384571;32,52770958;30,66126917
579,772;35,29711933;32,1027318;32,25554634;32,51936636;30,76490586
580,346;35,29359608;32,08620271;32,29531203;32,48313598;30,77079699
580,921;35,34154894;31,88918782;32,25492239;32,62478971;30,68563065
581,495;35,29764122;31,74070581;32,23002463;32,61252412;30,61181931
582,069;35,33177137;31,61059223;32,29283734;32,60504024;30,60183958
582,643;35,33748314;31,66497072;32,30901221;32,71001417;30,57115678
583,218;35,2894776;31,62321355;32,25382643;32,6597544;30,65491757
583,792;35,2244517;31,62056831;32,20105009;32,67788448;30,60110197
584,366;35,2855421;31,62914728;32,19599454;32,56096721;30,57011476
584,940;35,24867844;31,71868626;32,20520092;32,4970022;30,46291681
585,514;35,29471841;31,70938888;32,02015517;32,47170835;30,40558772
586,088;35,16724435;31,80492298;32,02287488;32,41780447;30,40202601
586,662;35,25603284;31,80716194;32,10492199;32,38571152;30,39867061
587,235;35,2630449;31,82090005;32,18428216;32,29999015;30,41135661
587,809;35,38939203;31,67594828;32,20257586;32,24825348;30,31954092
588,383;35,47820962;31,69014191;32,22888836;32,3867636;30,13959098
588,957;35,48807527;31,75084945;32,25280468;32,34719768;30,17938027
589,530;35,52415574;31,74699908;32,24074778;32,41365388;30,17559023
590,104;35,50742053;31,76955409;32,19738025;32,49344289;30,17875262
590,678;35,56379778;31,86531523;32,28039822;32,55852745;30,18519429
591,251;35,7412504;31,83706745;32,27879718;32,61653137;30,23892896
591,825;35,56228214;31,8693623;32,18320877;32,63974709;30,18277795
592,398;35,64267737;31,92824118;32,09893923;32,7346648;30,23228906
592,972;35,49792717;31,93257712;32,01711218;32,60044744;30,23065709
593,545;35,43000831;31,96895301;31,88018403;32,51764573;30,29953815
594,118;35,47847737;31,88369504;31,88803191;32,47449679;30,30527585
594,692;35,45346337;31,97244677;31,96668632;32,5082539;30,34455736
595,265;35,50640014;31,99975843;32,02760502;32,43944363;30,37855584
595,838;35,47313428;31,87022952;32,115501;32,37389217;30,51733459
596,411;35,42740423;31,95577222;32,18955151;32,38917227;30,52400936
596,985;35,56799794;31,90254659;32,22191411;32,34318388;30,53730094
597,558;35,32242178;31,87092208;32,20925816;32,19398292;30,58108149
598,131;35,36961504;31,93137543;32,35645742;32,34710326;30,59703104
598,704;35,34526015;32,02822793;32,48202829;32,33926511;30,59392145
599,277;35,26838426;32,03291887;32,54288973;32,37795087;30,67700216
599,850;35,33437677;31,90953568;32,44479475;32,36800301;30,69760446
600,423;35,25399728;31,84051487;32,37664728;32,37906249;30,75542361
600,996;35,24482085;31,82631312;32,22611332;32,48659064;30,58960827
601,568;35,22278531;31,76098477;32,29473063;32,38499955;30,53052547
602,141;35,13358151;31,86273306;32,23052695;32,38530501;30,50727124
602,714;35,30251086;31,86237861;32,23460502;32,38088681;30,40922883
603,287;35,21911324;31,82349471;32,14329071;32,33213065;30,43963449
603,859;35,22613888;31,7414095;32,20378386;32,41203933;30,44715818
604,432;35,24970586;31,74713849;32,16498909;32,46527218;30,26302626
605,004;35,33568154;31,72882936;32,28091028;32,50325899;30,17048765
605,577;35,26831009;31,70771274;32,33855162;32,54260096;30,12616353
606,149;35,2623509;31,80414932;32,39362003;32,47954789;30,09096278
606,722;35,1722255;31,80507188;32,17404887;32,43228599;30,13912063
607,294;35,19255573;31,77397436;32,23601013;32,44699762;30,25415622
607,867;35,15204357;31,90359988;32,22199004;32,56233414;30,27401337
608,439;35,19842779;31,88259632;32,29870765;32,67743132;30,28889042
609,011;35,22218437;31,91961;32,26161813;32,65469052;30,22360869
609,584;35,23108084;31,8930096;32,15753087;32,64054116;30,30751755
610,156;35,13556102;31,88381818;31,94463828;32,50680039;30,3138523
610,728;35,21599585;32,03601;31,93112765;32,55091985;30,26626339
611,300;35,05160864;32,03982767;31,99608129;32,51371048;30,37505683
611,872;35,14770741;32,01096996;32,14037261;32,64503107;30,24780619
612,444;35,1986084;32,07274558;32,18400869;32,65953289;30,0666745
613,016;35,13259805;32,0243385;32,19305506;32,63482512;29,96449884
613,588;35,15410631;31,95061325;32,03179785;32,51443095;30,04336621
614,160;35,31602135;31,89331695;32,09031357;32,41919852;30,01266282
614,732;35,35626704;31,90023631;32,25797619;32,33859631;29,95953809
615,304;35,40660215;31,8597901;32,38499666;32,40734402;29,94521544
615,876;35,34248373;31,59122023;32,4256026;32,33634933;29,9506098
616,447;35,52139137;31,43588837;32,43982747;32,38834671;29,91260939
617,019;35,63543412;31,50488795;32,42583238;32,18900777;30,02672821
617,591;35,59742352;31,36425888;32,3386976;32,15732483;30,10710624
618,162;35,55246279;31,21591733;32,3675242;32,07041778;30,12067847
618,734;35,55441332;31,22610114;32,35998292;32,02402969;30,0016503
619,305;35,4775792;31,20134376;32,2522147;32,0278923;30,02849423
619,877;35,38265127;31,0867914;32,16918017;32,01642764;29,99651073
620,448;35,24418303;31,21981343;32,20645671;32,06508989;30,04323776
621,020;35,24609053;31,36074026;32,28537416;32,11788206;30,08492854
621,591;35,18207535;31,43602003;32,2790029;32,09198012;29,97888786
622,162;35,14161362;31,31890845;32,20174248;32,2661344;29,96612456
622,734;35,13195759;31,39827254;32,25848285;32,27082284;29,9137594
623,305;35,24682304;31,45841534;32,05843512;32,21617979;29,94475146
623,876;35,08334898;31,49980173;32,08014007;32,36829262;30,00411464
624,447;35,06653886;31,61316357;32,14542142;32,48204212;29,97602856
625,019;35,01678402;31,67332235;32,10217463;32,56036028;30,06222454
625,590;35,23710072;31,3743914;32,03918137;32,58197672;30,04306009
626,161;35,22992927;31,43979684;32,02001017;32,66202362;29,99049
626,732;35,26741773;31,26205656;31,93999494;32,56323331;29,88949887
627,303;35,08790175;31,24652467;32,05696991;32,56652427;29,88381018
627,874;35,08332317;31,15302985;32,10842928;32,54017652;29,94806645
628,444;35,02420934;31,26004064;32,28867984;32,66548809;29,9878098
629,015;35,30591477;31,30886061;32,41319506;32,43123574;29,96927274
629,586;35,27003702;31,26671303;32,35897146;32,41487172;30,02226304
630,157;35,37588402;31,17352919;32,51198324;32,55216156;30,06082641
630,727;35,40258296;31,41097314;32,58981817;32,55155665;30,06734998
631,298;35,58726576;31,22656432;32,66814978;32,45705004;29,99566136
631,869;35,54296833;31,36789888;32,68218079;32,41020053;30,2495947
632,439;35,62819996;31,33301739;32,68677116;32,40433171;30,25436335
633,010;35,67340238;31,41006381;32,63584252;32,46289825;30,25899819
633,580;35,69739829;31,35003584;32,61522798;32,56099838;30,22091477
634,151;35,49669821;31,45814106;32,60438125;32,69670778;30,15281122
634,721;35,35544139;31,4396621;32,64157428;32,62173299;30,17166114
635,292;35,3235086;31,46119716;32,4966141;32,5033492;30,20823787
635,862;35,15520124;31,49838595;32,42030667;32,28312449;30,19442955
636,432;35,11233345;31,67041009;32,28184383;32,16483323;30,18743022
637,002;35,21735848;31,65061041;32,36483486;32,24190158;30,12317942
637,573;35,19751765;31,63478402;32,28013747;32,17931149;30,05881583
638,143;35,1395657;31,56416572;32,28015318;32,02859627;30,04335059
638,713;35,15126913;31,42750088;32,34979089;31,81990227;29,92911531
639,283;35,20864704;31,27067638;32,32095345;31,81689133;29,87640509
639,853;35,29112679;31,24338652;32,18098958;31,79076689;29,85119589
