Filename-->;SEPALO_EXT_1.RFL8;SEPALO_EXT_2.RFL8;SEPALO_EXT_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
886,905;49,7322859;60,9238343;58,44810291
887,455;48,77395849;59,13584038;60,28555288
888,005;48,16559697;59,82990332;59,73933381
888,555;47,61877546;59,77517423;59,43358965
889,105;47,68128957;60,83603327;59,43744562
889,654;48,11829498;60,01043523;58,2787526
890,204;47,66319811;60,59702139;58,67076716
890,754;46,51108509;61,12118156;57,07130198
891,303;46,18726689;61,58051934;56,8630403
891,853;43,93091644;60,15865237;57,28931785
892,402;43,82189724;60,82504854;57,81572603
892,952;43,24865736;58,7855279;57,14610149
893,501;42,81389548;59,46010915;56,45328362
894,050;42,66331123;57,59380662;56,40154261
894,599;42,52885271;58,22057492;56,34762038
895,149;42,30583006;59,22731335;55,90253327
895,698;43,22526646;59,12650724;57,39248382
896,247;41,24506426;57,61140355;56,88784057
896,796;42,44424392;59,47931367;56,43464397
897,345;42,87870404;60,97099676;54,38556496
897,894;42,05807063;64,6839633;57,32288084
898,443;41,47892835;64,29183587;56,68394427
898,992;42,29510398;66,2701686;57,67053966
899,541;42,76668791;65,47158204;58,58415966
900,089;43,31063547;63,37535297;59,81512711
900,638;42,16147781;64,36397257;58,60170593
901,187;43,14168655;66,03010394;58,27749043
901,735;42,23337787;65,6165046;57,18114046
902,284;42,31227077;64,27488266;57,64485628
902,833;42,44108328;62,2226029;57,52961083
903,381;43,94433947;61,34655088;57,74112323
903,929;43,79309897;59,9558148;56,34446704
904,478;42,77465448;59,22108007;56,18771704
905,026;42,18980575;60,36249334;54,54545256
905,574;42,59492878;59,47422364;56,17402291
906,123;41,79004007;57,26397225;56,46654298
906,671;42,37597454;57,28028559;57,6707064
907,219;41,26405217;56,9034991;56,16398686
907,767;41,41963741;57,1249179;54,56717059
908,315;41,92612225;56,33410368;55,47531482
908,863;43,34705581;56,93183813;56,94129248
909,411;45,26849229;56,50768199;55,52715927
909,959;45,47720083;55,54302765;56,92245155
910,507;43,6789303;56,75072765;55,80709149
911,055;45,36550365;57,91731224;56,53266958
911,602;43,07744708;57,94264651;55,95018053
912,150;44,21751447;57,96550258;58,97188172
912,698;43,4055785;56,00177969;59,80717562
913,245;42,08114656;55,57432729;58,60166683
913,793;39,58800789;55,9934412;57,63681568
914,340;37,78257522;58,92215229;58,52503631
914,888;38,9528033;57,9397897;57,41153885
915,435;40,8829329;56,89489548;58,35818602
915,982;39,30012325;56,74426544;58,72339026
916,530;42,87023095;57,26080702;60,63062032
917,077;40,81505672;59,50685049;58,55851677
917,624;42,02130055;60,45225612;58,36260745
918,171;42,33724816;60,51254406;59,57190362
918,718;42,7161234;59,88944496;59,645053
919,265;43,32027104;55,66677506;60,78131571
919,812;43,05516959;58,59919503;59,82346963
920,359;43,42470294;56,58968989;59,9234786
920,906;43,03538444;58,47841758;58,28986807
921,453;43,20505254;57,90827664;55,58510361
922,000;44,80972313;56,60505985;56,53339256
922,547;44,60342351;57,58180314;54,99834588
923,093;44,61305021;59,30157026;54,71488522
923,640;44,24505399;59,22426764;52,90576203
924,187;46,23709609;60,46641145;53,52281819
924,733;44,76359054;59,07245308;53,34572499
925,280;44,76739373;60,34004576;53,63181509
925,826;44,20761501;58,91363138;52,76126806
926,372;41,908285;59,09519956;52,18500043
926,919;42,61255511;58,16306364;50,71238264
927,465;44,7387959;58,0165096;52,10307788
928,011;42,40423063;56,84423689;49,54001066
928,557;45,8209707;56,03250185;53,83959917
929,104;43,06986783;57,3861859;49,02765106
929,650;43,65476021;59,65987898;52,18673804
930,196;41,85268086;59,82422941;50,88459116
930,742;45,62902549;58,87373812;52,28151787
931,288;48,71714677;58,25502256;50,90670081
931,834;46,55734874;57,7569755;52,61078756
932,379;36,97668431;56,10611513;45,94028581
932,925;41,05702116;58,86033906;52,49853491
933,471;35,00195541;56,29016742;46,81138189
934,017;30,27207138;58,23875287;53,21704777
934,562;28,01728791;60,623928;51,50254392
935,108;29,77560246;61,55088626;53,67542058
935,653;24,92966398;59,38028596;51,20137532
936,199;24,45109799;57,301056;54,04057559
936,744;23,22346738;59,55921025;52,52834242
937,290;36,19224922;55,19204757;62,64637198
937,835;36,06244735;54,00433732;53,15723327
938,380;40,01183925;55,42497683;52,7096885
938,926;39,33039428;49,29121027;45,61603677
939,471;44,03982211;43,03454879;40,49540829
940,016;41,39731758;39,32897106;36,62555343
940,561;50,36880741;39,04155816;39,84162606
941,106;52,00213252;41,15894019;43,50805275
941,651;59,48616833;36,77208459;42,9908808
942,196;53,37710018;43,74628779;39,6516252
942,741;48,5614416;42,3654029;42,70846574
943,286;40,39097336;45,61919082;42,09267199
943,831;44,01180984;52,13815466;46,31869736
944,375;38,98987096;50,61422335;51,43552932
944,920;39,8874731;57,06677037;51,88714948
945,465;35,03193417;56,18850588;50,97632515
946,009;31,80799117;52,09516122;50,10428202
946,554;28,99094156;51,32893864;54,42284446
947,098;26,26590353;48,61957816;54,95968642
947,643;27,03902877;49,48706855;53,60708632
948,187;29,86812563;48,78399568;53,95249655
948,731;32,30387315;46,9716253;52,74589373
949,276;36,53464408;49,79154604;50,16207175
949,820;37,00900601;49,91208668;47,60662745
950,364;32,65682279;51,19859059;49,78329043
950,908;33,71043812;52,30855745;42,25155871
951,452;34,90326283;54,63013888;42,89611856
951,996;37,41428702;58,19099706;45,60570443
952,540;37,65704683;56,99487868;53,60745245
953,084;40,70040851;56,74765501;54,92629275
953,628;37,64922158;61,65088351;55,71061446
954,172;37,54631655;58,83746234;59,0039983
954,716;40,0441232;60,39759411;61,24055999
955,259;36,90902919;60,96104252;55,60284995
955,803;37,66121704;62,68024231;65,66206684
956,347;33,74832182;59,42751654;63,01614144
956,890;34,97365595;56,113634;61,49199823
957,434;35,90263937;56,0208064;55,1619892
957,977;34,27911029;56,32846109;56,85042907
958,521;35,85981009;50,53931636;58,57530407
959,064;35,6580956;51,67713342;55,73114457
959,607;34,76063861;47,53231496;57,71276473
960,151;41,13420426;46,12696978;58,9670002
960,694;39,15302631;45,4926817;53,99682655
961,237;45,77797827;47,89008539;56,33137305
961,780;45,71099306;50,13310611;52,87594262
962,323;45,38568797;49,34648094;52,98606211
962,866;43,87840616;43,67713003;53,59621513
963,409;39,39837628;45,2139954;54,50636937
963,952;38,1339542;43,19981576;53,5870583
964,495;42,63609288;46,63805308;54,2792783
965,038;42,18298485;47,39703341;55,51839587
965,581;43,70632332;48,6605865;58,96748409
966,123;41,43583143;49,82953078;55,88017893
966,666;41,6883845;48,37940465;59,20240255
967,209;41,95061719;48,39788282;60,78029889
967,751;44,83411337;54,04289788;59,18192824
968,294;47,30483876;52,55191871;55,83999602
968,836;48,03028326;53,16978535;58,60947813
969,379;41,9114797;51,42876737;55,57923712
969,921;40,5370077;53,95648187;55,25488384
970,463;36,33815769;53,07502141;54,72580923
971,005;37,24013202;55,74269557;55,71314847
971,548;37,72236169;54,67869445;56,02413526
972,090;38,69181141;55,66954086;54,26101813
972,632;37,19021798;53,05494299;52,86231591
973,174;36,10019741;56,9487112;54,74778617
973,716;39,55722895;58,94477354;52,01756893
974,258;43,42599828;58,38579717;53,78984024
974,800;45,53915364;55,77086406;53,09552526
975,342;50,33912058;56,44367225;51,36412719
975,883;46,21883442;53,56821439;50,3936515
976,425;42,37675286;55,33291871;48,478022
976,967;40,37666253;54,11319652;49,23399161
977,508;40,3278421;55,55078888;48,80407121
978,050;41,80482857;52,27493178;48,65646613
978,592;38,59148783;53,54227297;51,05581083
979,133;39,43929825;53,51786524;50,72723504
979,674;39,43651302;55,91622595;49,32143487
980,216;38,33707937;54,63751995;51,82337924
980,757;42,04644983;56,39520219;52,29007681
981,299;43,10154725;55,27905631;53,1060182
981,840;45,06172604;57,33166434;53,45645024
982,381;46,15798318;56,98519978;53,61367345
982,922;49,13497133;57,58428815;54,10115856
983,463;49,85518486;57,99379267;52,95420187
984,004;44,23667191;57,06268206;55,59349747
984,545;43,23698517;56,3550665;55,9371579
985,086;45,44244016;58,04469357;54,80835462
985,627;43,5464737;55,12529919;55,13294816
986,168;44,39038918;58,79157395;54,8127178
986,708;42,09684477;54,95783198;54,51165294
987,249;41,86509302;54,07066747;56,21593881
987,790;39,16924647;51,28973158;57,00240011
988,330;40,56828641;50,77046932;60,53195929
988,871;41,75183265;53,33655948;56,86766611
989,411;41,7727981;52,89045266;57,84195906
989,952;38,36246539;50,81781457;56,84687164
990,492;44,73144136;51,29398373;59,57819267
991,033;43,62559816;48,08975708;60,88023642
991,573;46,59753964;50,11715028;60,38893453
992,113;45,35660966;48,58801018;60,78768972
992,653;44,93675884;52,19696399;62,26260156
993,194;43,66550214;50,26961414;60,9160526
993,734;44,32111459;48,01079354;64,25935944
994,274;45,03034822;49,4019395;63,08571553
994,814;48,88945819;52,62783767;65,83221187
995,354;43,74519616;52,3743173;61,0489973
995,893;47,62022822;54,54282133;59,69325673
996,433;46,01378152;56,30101336;58,61224089
996,973;46,74591928;62,08712059;56,22978021
997,513;46,39721775;62,29786198;55,7353438
998,052;52,36031859;61,11767836;53,83446142
998,592;55,12239549;63,36231914;51,60784368
999,132;52,82675513;63,15536247;50,88286288
999,671;48,69739275;59,02082796;50,25380513
1000,211;47,82337052;62,02798404;50,83383402
1000,750;48,53745557;61,83244863;50,43220357
1001,289;53,12890355;60,30766564;55,28572777
1001,829;52,16953147;60,31218241;56,47419955
1002,368;59,68586315;62,56521939;55,93593701
1002,907;50,83455075;66,72853891;55,38431101
1003,446;49,26250713;63,99419422;54,91693173
1003,986;47,77364246;62,15631395;55,85090316
1004,525;52,99434219;59,46897369;53,33127572
1005,064;55,90948591;58,57736595;50,64672103
1005,602;50,51633219;53,98088825;53,08161589
1006,141;43,19378556;57,45726485;48,31717016
1006,680;43,99070581;58,60874859;49,18543534
1007,219;38,26568306;55,22544842;42,02346031
1007,758;42,13020951;55,13209191;41,31957888
1008,296;45,53879445;56,33817454;37,76181094
1008,835;50,85407184;58,28898923;37,84153101
1009,374;45,35376078;64,14496365;38,98758674
1009,912;47,31088074;64,5775263;41,05995317
1010,451;54,12665393;65,7284947;39,50934565
1010,989;59,24189577;64,73100145;42,77139176
1011,527;60,42718505;61,09691522;41,32775556
1012,066;66,54671529;59,26508594;42,28245349
1012,604;66,4129762;60,78911484;44,17679555
1013,142;67,50420938;63,59777438;48,83569308
1013,680;63,11942225;60,59612047;47,75816293
1014,219;65,1544681;58,54817821;46,44756077
1014,757;61,64536506;59,05849102;47,19621102
1015,295;58,06124579;60,67840303;45,94441373
1015,833;53,25367329;59,59585041;43,56800336
1016,370;52,48437672;60,84351852;46,67251155
1016,908;42,90230051;64,74280294;49,86666717
1017,446;43,43507206;60,42955137;52,17934338
1017,984;42,73146263;59,41136244;54,4503167
1018,522;44,40829092;55,99591178;57,56233966
1019,059;46,05037446;59,43294534;58,45370462
1019,597;53,33727822;61,22526511;60,63479976
1020,134;51,96486599;60,10406119;65,06097902
1020,672;59,82155793;58,82646061;65,27442137
1021,209;56,09594238;58,82649668;62,96391594
1021,747;58,13377756;59,24201384;62,88894678
1022,284;56,9258664;60,99373667;61,12009784
1022,821;57,94954042;56,97344782;55,94405781
1023,358;54,63950481;67,28726217;51,94451149
1023,896;56,33304427;68,72490115;55,26591639
1024,433;44,0921766;61,40371494;52,91819036
1024,970;43,65238249;58,99012465;50,1290936
1025,507;39,59352413;56,22581887;47,77890127
1026,044;45,5472128;54,83540209;53,28006292
1026,581;47,89562016;51,70303112;54,17885504
1027,118;45,96433962;50,71438365;52,76182238
1027,654;41,96699646;52,26176222;57,31070916
1028,191;44,44882643;47,34672213;57,10471074
1028,728;35,90308335;40,64977364;52,83423595
1029,264;43,33242654;43,49993298;54,24238195
1029,801;43,29970296;47,5809646;59,17282237
1030,338;42,05386367;54,75464416;68,89616008
1030,874;33,60365655;51,49398692;62,88596618
1031,410;32,62667312;54,91180634;66,44951205
1031,947;30,76124347;53,8866796;60,69327286
1032,483;31,19416229;56,4948468;64,01950013
1033,019;31,0032741;58,58969148;70,20666927
1033,556;34,43090094;58,91437306;73,643779
1034,092;23,66370606;53,86088842;72,45460078
1034,628;27,86916791;50,5308474;70,6842517
1035,164;30,38762546;44,79827408;63,82526366
1035,700;30,48903317;42,8202545;71,3944473
1036,236;25,82089768;39,88035977;65,65742443
1036,772;25,64052221;41,85271436;71,50750805
1037,308;26,91924518;44,12795328;61,34333187
1037,844;39,57789243;45,66867804;54,38289059
1038,379;42,56559734;47,86362977;52,69886004
1038,915;52,21572321;47,49675177;53,89679419
1039,451;45,7305494;46,65873267;54,96494055
1039,986;49,66210298;46,43091051;51,71740116
1040,522;55,9728908;50,95165369;51,35903834
1041,057;60,26072824;49,22901559;58,34956902
1041,593;60,91775401;41,93243999;55,87030681
1042,128;60,27213631;34,84162975;63,46988919
1042,663;43,5677562;37,26235852;64,79512109
1043,198;45,75840527;33,69626164;63,50647571
1043,734;34,59715561;40,97486864;66,03773523
1044,269;39,76083681;52,22367995;68,01021493
1044,804;29,33020337;53,16455472;64,38756469
1045,339;19,2858681;61,08003596;55,07936126
1045,874;24,70820877;58,76016104;47,72467925
1046,409;32,26851034;65,12291366;48,09314355
1046,944;23,4305913;66,61676641;39,18652487
1047,479;19,39291754;53,31061174;41,97116409
1048,013;16,26892463;56,16171522;44,38976139
1048,548;29,2851862;59,01961258;36,08437415
1049,083;32,23612638;45,19707754;31,0034743
1049,618;34,53141484;45,79624333;46,70493855
1050,152;46,47292581;36,74931255;50,16149364
1050,687;38,63915413;39,04788115;51,26777958
1051,221;29,7645509;33,46764074;48,19906296
1051,755;40,09057331;33,20352965;59,61374678
1052,290;39,34226389;36,67146974;56,54108194
1052,824;40,35901584;27,83882761;47,52418833
1053,358;32,95687735;29,18896596;56,3169146
1053,893;29,97672884;31,27325544;52,75978428
1054,427;28,46223138;35,9616509;42,67165515
1054,961;27,06878068;40,49234205;41,32982667
1055,495;20,95946817;41,5519407;44,72131355
1056,029;28,13370537;42,38375223;45,31963335
1056,563;17,73700031;46,33976523;41,52722018
1057,097;27,03799599;50,04611638;35,59701561
1057,630;34,73419248;65,00000281;40,98760041
1058,164;41,67267672;70,74345813;36,74242508
1058,698;19,53694655;68,33968699;29,53353863
1059,232;29,78134686;66,92506562;23,88622545
1059,765;25,60241052;69,97824714;31,53153246
1060,299;30,05706843;65,56474004;19,79374709
1060,832;27,59440731;68,78495364;22,26640408
1061,366;41,26424151;67,89119576;31,20900008
1061,899;45,52051202;61,30934755;37,75968784
1062,432;44,0608517;47,16193857;40,30165047
1062,966;43,61846378;39,66495708;50,45646414
1063,499;65,63597566;35,75276673;63,78714405
1064,032;63,49548079;24,16418498;60,57126052
1064,565;72,11496967;-1,754384833;47,8149939
1065,098;80,05330654;-0,244325356;52,1003503
1065,631;66,02079177;-5,677328774;56,97913302
1066,164;36,92543084;-1,391190588;53,41037232
1066,697;23,90924858;8,190420077;51,41225848
1067,230;0,646899681;12,73869287;52,3380266
1067,763;-3,486344367;8,400103445;50,40694495
1068,296;-20,98577175;11,82440963;45,00000215
1068,828;-9,191919258;20,48137014;57,20680525
1069,361;-14,08653768;31,14574226;59,17480669
1069,894;-31,27615154;37,6247001;57,36366472
1070,426;-16,72077956;42,64669842;59,04732558
1070,959;20,86031571;38,22364946;65,7230747
1071,491;32,04334122;38,1218275;60,63464998
1072,023;31,966447;30,38520907;63,97654131
1072,556;27,81774529;23,34789807;60,78701405
1073,088;49,27940527;26,69466273;75,69128247
1073,620;36,35198634;23,03244548;64,8475119
1074,152;46,95481891;32,93563497;70,11558867
1074,684;47,66428922;17,73276499;66,86248019
1075,217;51,7083293;12,50422428;72,58631069
1075,749;33,3683647;17,96346203;66,80915915
1076,280;40,90452304;16,76379874;72,30621006
1076,812;34,01264637;31,07359611;66,13201983
1077,344;64,93313751;43,16003552;68,61408774
1077,876;34,44593136;34,57653261;61,0642646
1078,408;57,17255502;42,33695607;64,2510422
1078,939;11,37487612;27,80764676;56,80345649
1079,471;40,7068;36,7832997;61,60025551
1080,002;12,32014536;30,49510215;43,79939239
1080,534;32,69754697;31,90849131;40,73400023
1081,065;13,76146837;36,11270838;40,4447541
1081,597;25,36010486;34,16801486;24,34429138
1082,128;25,04416878;29,41791626;32,90246863
1082,660;34,94679116;44,76665155;16,90561528
1083,191;42,87575992;34,6228989;16,34590114
1083,722;53,40337886;28,0435628;20,5736335
1084,253;35,74902606;19,5932396;18,75000089
1084,784;62,4508544;37,18932193;24,19995266
1085,315;54,93704057;32,64166104;27,59839738
1085,846;89,44820963;35,0285712;26,20753484
1086,377;85,81477274;27,83964406;32,78218529
1086,908;81,43939188;29,11662708;18,60158259
1087,439;124,0963992;30,9216197;26,69117787
1087,969;69,04422381;30,49095602;31,14571856
1088,500;42,26633755;38,07155077;20,92464006
1089,031;62,86408075;49,66307118;23,72068264
1089,561;40,72454764;40,00881187;14,1853039
1090,092;38,8692599;40,8076032;22,08611654
1090,622;23,08734035;40,12532319;24,42151245
1091,153;32,86407903;50,79826013;19,01884084
1091,683;39,17631052;53,66110997;27,83286134
1092,213;26,9126606;49,48583067;38,72180376
1092,744;25,17766472;50,45988603;35,1851846
1093,274;38,27586141;44,78840884;55,05656322
1093,804;34,43649354;35,12486408;58,20278045
1094,334;43,37312456;41,58585165;75,81658403
1094,864;40,71133634;36,67366176;72,90776027
1095,394;34,13296841;36,2637363;76,32776629
1095,924;45,58767007;33,08519344;90,85602617
1096,454;44,33584865;27,82608803;97,42268284
1096,984;54,05819123;37,65848477;77,55888523
1097,514;46,59349075;32,27911605;96,61412228
1098,043;35,54084059;33,00786385;66,65036933
1098,573;45,14672764;36,20376045;64,44769601
1099,103;29,47232858;33,49088439;49,79108303
1099,632;34,30401712;39,56684732;21,51208166
1100,161;47,46632243;35,06809204;40,85106432
