Filename-->;FLOR_CERRADA_.2RFL8.RFL8;FLOR_CERRADA_.RFL8;FLOR_CERRADA_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
879,752;40,65113683;28,77327265;44,40860543
880,303;41,93073009;28,02432283;45,59135394
880,853;42,36101175;27,55838208;44,84424292
881,404;43,14907086;25,84902858;45,7772715
881,954;42,99616587;25,92649439;45,38970729
882,504;43,52037776;24,97828562;45,47580172
883,055;44,07006134;26,63387193;45,25418219
883,605;43,80654399;27,90202078;46,47106729
884,155;43,41969894;29,02740431;46,24094088
884,705;43,40864409;29,05998435;46,01886529
885,255;41,9807869;28,80670178;44,85623002
885,805;40,56211539;29,98320731;44,18964499
886,355;40,05064839;30,69112832;42,75317826
886,905;39,37743307;30,00158723;42,8427495
887,455;37,89839571;30,7005932;41,34883392
888,005;38,36286457;29,71482802;40,81764551
888,555;39,12791227;29,33946339;40,56715641
889,105;39,78474598;28,124018;40,83356198
889,654;40,59051015;27,94023829;40,52057407
890,204;41,06160211;27,56996055;39,82703349
890,754;41,96138027;26,89129576;40,57110764
891,303;41,73805731;25,83615983;41,67929481
891,853;41,56881553;26,27135257;41,03851191
892,402;43,10133125;25,79846793;43,20150144
892,952;42,50919741;26,81438553;43,48611314
893,501;42,37804125;26,80020056;44,82592077
894,050;43,82962635;27,98126051;45,0301025
894,599;44,14326439;27,93436813;44,59864567
895,149;42,93409558;28,95050051;43,72538833
895,698;43,18587451;28,89643933;42,50616977
896,247;43,91307762;30,70478804;41,60916394
896,796;46,02774603;29,93163209;44,75043956
897,345;44,28273532;30,11961924;43,7531306
897,894;43,92040295;27,90009071;43,81702609
898,443;43,18553996;26,89100627;42,76032888
898,992;42,63379647;26,28263307;43,05524318
899,541;40,3743326;26,25511525;42,12151815
900,089;41,24056575;26,67177964;43,46447794
900,638;40,53507595;26,32179339;42,49999985
901,187;41,82480894;25,10062262;41,87752294
901,735;39,8558891;24,8372087;39,81682082
902,284;42,14058429;24,18682682;39,37566437
902,833;42,43308728;23,41949988;38,33486211
903,381;43,27001168;22,63569674;37,53450403
903,929;42,69919723;22,07557016;37,82791657
904,478;45,39686384;21,05440506;39,12867616
905,026;46,00032652;21,42039805;38,52250532
905,574;47,43314887;22,33173452;41,35280693
906,123;45,74879914;22,37043917;41,87460826
906,671;46,83512659;21,17880759;42,02651323
907,219;45,43879792;21,07166484;43,54587382
907,767;45,84189863;22,12189444;43,90392958
908,315;45,15668327;24,66476156;45,01829977
908,863;46,93628121;25,46803538;45,38148814
909,411;44,32656972;30,09784473;45,20071262
909,959;43,03588203;29,63739952;44,89297696
910,507;39,00446479;28,23740218;43,57145812
911,055;39,70318719;29,05825167;42,0499734
911,602;39,64881144;29,8478472;42,86108951
912,150;38,98396273;30,55090238;39,94713672
912,698;37,62619405;32,17464375;39,30581627
913,245;38,25424964;30,72068367;39,40912957
913,793;36,15517411;29,33730047;36,38766822
914,340;34,67030871;26,12084968;33,57213549
914,888;35,42759527;27,9812126;34,15155166
915,435;37,14116509;27,65398506;35,42331242
915,982;38,50868916;26,26160287;38,07088027
916,530;37,43467441;26,57927128;37,87017522
917,077;38,20511265;28,04268111;38,85265544
917,624;38,94049588;25,02847279;39,06005416
918,171;38,42626782;26,71088896;37,86587198
918,718;39,56933;28,89919521;40,15703841
919,265;41,83114779;29,1252939;41,9444712
919,812;43,29818507;25,97966957;42,07276394
920,359;42,54762421;24,79980725;37,45434944
920,906;39,65542731;25,57664386;34,90032503
921,453;39,59080193;25,85595941;32,76582988
922,000;40,77983254;24,54953876;34,40590336
922,547;40,60924073;27,32588173;35,74957737
923,093;40,26118979;26,69021994;35,89105508
923,640;38,63113668;25,81421229;35,13648788
924,187;39,98780158;24,72095035;37,64933214
924,733;39,26268937;25,80520303;38,37354195
925,280;42,89411147;27,49671466;43,21498904
925,826;44,51867985;26,08287011;44,99973171
926,372;45,15120313;27,83560335;47,67398414
926,919;44,27002446;28,21821436;47,73685305
927,465;45,89105375;26,68253877;46,51379832
928,011;46,32053576;26,68520523;48,11173137
928,557;46,60823617;25,23217483;50,6866289
929,104;43,13028875;24,95997728;47,41535727
929,650;43,37570612;24,0808034;46,35004442
930,196;40,24379306;19,32144039;45,20864517
930,742;44,05085495;18,38887786;44,96312595
931,288;43,76407669;16,48121678;41,94102359
931,834;45,15081308;13,650288;40,37122669
932,379;44,23777226;11,97789656;45,75962357
932,925;45,84195339;9,268862474;45,74541488
933,471;43,56449963;13,51567535;42,26696495
934,017;49,40905405;14,75041423;43,06984036
934,562;42,58921192;15,1585975;40,13278185
935,108;44,7355894;25,73160073;40,19374592
935,653;34,18910527;27,84446452;37,14777573
936,199;40,19640712;19,91112571;38,31557794
936,744;38,88696918;27,68979856;37,07224211
937,290;44,01544699;35,77274492;36,29343864
937,835;41,0847593;37,70833439;39,49245688
938,380;38,97938512;29,29404327;39,18120169
938,926;30,12696044;25,82888734;34,47348791
939,471;34,08786287;22,00187401;34,59419109
940,016;26,22902203;22,64519902;31,81345495
940,561;28,821486;26,82850009;32,79009904
941,106;23,27932375;28,70538318;33,89326363
941,651;18,70114476;21,08178216;28,27721238
942,196;8,924342015;10,04160354;28,46311925
942,741;11,52920848;9,700107037;24,10653057
943,286;16,70652727;18,89243713;23,73504833
943,831;23,27416377;18,38538625;32,04231384
944,375;20,39863908;24,06323437;35,32052205
944,920;29,9457519;16,94610638;37,90235268
945,465;34,83748144;12,48738945;39,73028746
946,009;28,94781281;14,73605471;39,57040004
946,554;34,1113093;26,14157385;44,2467775
947,098;37,2479053;27,41090822;41,80887318
947,643;33,31763991;29,1826221;37,64908838
948,187;30,49446031;31,08595864;35,42252462
948,731;28,17539939;37,99355698;32,52688251
949,276;41,16993972;35,56517724;34,38490708
949,820;42,11051953;32,57348377;33,40545892
950,364;45,33762271;32,74861851;34,4051426
950,908;49,74787202;37,45480933;32,77655105
951,452;48,4158164;34,70675186;33,40374351
951,996;49,05823309;38,69437845;30,16534705
952,540;52,00000057;32,63907281;32,92413683
953,084;50,9050661;28,94144397;36,86677821
953,628;56,81847107;29,38790766;40,70785311
954,172;48,87423804;29,19904;38,77347704
954,716;44,8844119;35,61979973;36,62122104
955,259;38,72161867;40,52932756;37,6233926
955,803;40,84060168;34,23264714;36,41289975
956,347;41,67807199;27,36183246;38,76266214
956,890;40,74176979;24,57456127;43,00596873
957,434;36,24134437;27,79229168;44,65903005
957,977;35,03787906;25,91111379;39,05573519
958,521;28,68979834;25,0481029;33,88140813
959,064;31,32353355;21,1731438;37,44652507
959,607;30,10558965;25,65759879;35,60391271
960,151;31,3284171;21,33960867;33,1488343
960,694;34,41871266;26,99691222;33,27847514
961,237;30,96269313;30,66152807;33,4536712
961,780;32,76384128;34,73859471;30,56877345
962,323;33,65884309;31,87553558;28,28787013
962,866;36,9088085;36,95008917;31,56105323
963,409;37,5355219;34,41181965;29,85180424
963,952;35,42231386;33,97588015;27,84975284
964,495;38,22659694;28,11309961;31,91133221
965,038;39,60226776;27,82443156;35,29356093
965,581;38,54697772;27,85884874;38,06445672
966,123;43,97804358;25,89444694;38,0912183
966,666;41,6028569;23,53613909;40,66700594
967,209;42,61284471;24,78532444;37,43055463
967,751;43,33913725;22,96337679;38,00049829
968,294;45,68777343;22,53441595;44,59606915
968,836;44,92721548;25,62330152;43,53063039
969,379;44,10954543;28,66368341;41,1699035
969,921;45,40394037;31,06706154;39,24326749
970,463;44,11899132;27,76056773;38,44339905
971,005;41,3212411;27,94970034;38,72294927
971,548;39,09468088;26,11643848;37,01150853
972,090;37,23072027;26,25602466;38,86981049
972,632;35,43828605;20,79292976;38,28835822
973,174;32,81708617;20,68669045;33,37952201
973,716;34,603332;21,1077837;33,42646543
974,258;35,0406086;18,02106985;35,75335757
974,800;32,81484036;16,93948264;35,1272686
975,342;29,4290531;19,69108347;34,60957154
975,883;26,3261639;17,70234967;30,49104038
976,425;27,56415846;16,705441;31,1876553
976,967;26,10065389;19,71405643;30,84321619
977,508;26,57411373;23,05521274;33,17272353
978,050;26,26743389;25,18813905;34,55274419
978,592;25,28745476;25,8213069;35,27544317
979,133;27,81486302;27,66437956;36,14597221
979,674;32,16854379;28,47981361;38,49733679
980,216;34,74299674;27,980386;39,33973971
980,757;34,54378172;31,68872401;42,9334671
981,299;36,04386191;32,85183212;42,69928431
981,840;43,02205659;30,95735656;46,1405973
982,381;44,96415855;33,48938174;44,6609038
982,922;48,89239188;34,83698476;45,28686958
983,463;50,51831477;33,94623958;45,05010478
984,004;49,00542089;31,7495902;45,11753781
984,545;47,19778948;29,94884125;42,97562431
985,086;49,60779347;28,89004385;42,83251791
985,627;51,53513055;26,17896291;43,73435949
986,168;53,78949308;29,41812585;43,1167131
986,708;49,63439228;27,02771847;41,14102006
987,249;46,6394164;24,16039565;39,19503132
987,790;44,45324938;20,1376648;37,38510419
988,330;46,11331364;18,41390617;41,23368379
988,871;43,7237816;21,32551932;38,98305251
989,411;44,06967101;20,69415903;40,40782019
989,952;42,91449249;21,16788509;40,78756308
990,492;44,62735948;19,63457431;39,78706432
991,033;43,52159188;16,21540878;41,65394325
991,573;47,35964472;19,18088384;45,33073887
992,113;48,39001777;19,64409798;44,04848155
992,653;51,24503589;18,35825163;43,43197172
993,194;47,24266839;23,30060142;37,06394105
993,734;48,76654789;24,87081456;39,80378708
994,274;42,59903427;29,5099806;39,29469032
994,814;45,775569;26,66483511;41,12026571
995,354;45,47581414;30,07617871;40,80658589
995,893;47,12419653;29,50004567;39,64710984
996,433;46,37452327;29,03131312;37,08104967
996,973;46,60944427;30,37066719;37,61199233
997,513;46,10395631;35,45509259;38,05052358
998,052;48,27011502;29,00496706;41,2427698
998,592;48,81966961;25,02835196;41,30668924
999,132;55,19039634;21,21525691;44,43570176
999,671;48,32853995;23,59344967;40,41265685
1000,211;45,35185812;20,40046203;44,09236055
1000,750;39,24383197;21,71151518;44,23776899
1001,289;40,17551422;23,30076332;48,5873337
1001,829;40,19597104;24,17066688;54,03501204
1002,368;39,55137076;20,94090142;52,53412957
1002,907;40,42070347;28,28665002;51,91792285
1003,446;38,82832809;27,87721049;51,41110902
1003,986;36,7506916;24,11745656;46,69561215
1004,525;40,41474497;25,24010134;50,00563466
1005,064;43,67606311;24,76242292;43,97720349
1005,602;52,08533887;25,1384878;46,83733806
1006,141;49,76251172;21,45110413;47,46493054
1006,680;49,54440293;19,53701649;43,07827408
1007,219;50,58409941;18,79157174;47,83940197
1007,758;49,39010135;15,72305859;49,45914517
1008,296;47,41112136;14,56027994;48,17465609
1008,835;47,81859771;15,89532725;51,63030816
1009,374;47,21202411;16,54472274;50,16062136
1009,912;50,54210757;18,91362087;53,22743509
1010,451;47,04954514;18,75000051;47,74609007
1010,989;47,9129988;21,14699646;42,48177425
1011,527;49,55182207;21,99540859;42,24214206
1012,066;43,1768772;25,35954666;37,11472102
1012,604;37,79936137;25,68298599;29,35072074
1013,142;39,47263905;29,58282645;30,4226839
1013,680;38,46581587;30,64561715;28,16842853
1014,219;40,35522347;26,63762028;29,14773755
1014,757;34,05997947;26,60091287;25,53837692
1015,295;38,39071506;19,76108037;30,4510301
1015,833;34,75997764;18,34094426;29,46789791
1016,370;30,63885237;13,90931246;27,23453599
1016,908;30,10089532;12,58677598;34,43105366
1017,446;36,92814907;8,573508498;39,20868186
1017,984;35,77432772;1,762464693;32,28380295
1018,522;35,4562857;0,247219428;37,0485025
1019,059;34,49266676;-6,159737385;38,21261278
1019,597;38,75715535;-9,323713651;40,89942757
1020,134;33,76811297;5,567969839;40,51529481
1020,672;37,60012403;3,350148645;43,6904946
1021,209;37,43864376;14,37554705;49,35296964
1021,747;44,92995694;19,82834103;53,2354936
1022,284;40,27777878;24,53203583;46,30801871
1022,821;43,57002176;24,53642261;54,97041634
1023,358;44,42693988;26,26931439;46,94761708
1023,896;51,21376876;29,04732128;51,82970968
1024,433;47,52761763;34,48811271;56,45716175
1024,970;37,84233963;26,78627045;49,7039254
1025,507;32,82300288;29,40734346;41,72890193
1026,044;39,90855565;25,17769839;41,04071342
1026,581;42,93970396;24,53688459;33,69293268
1027,118;46,26760273;22,49036214;37,72886987
1027,654;46,06646305;29,51253868;34,29976536
1028,191;47,33988134;34,1745898;38,41070946
1028,728;39,50190678;36,18852202;32,30321946
1029,264;44,86774192;30,93194899;30,97654159
1029,801;48,90900548;36,0426324;30,12768533
1030,338;59,3775991;28,06443919;39,6738211
1030,874;57,28471351;18,71975275;41,46182658
1031,410;57,64285637;7,177973397;37,44642977
1031,947;55,41074019;16,50863288;34,73538826
1032,483;54,30968814;8,590198682;44,24103521
1033,019;57,09131916;1,095346498;48,77539314
1033,556;57,87217763;4,19562884;45,8690603
1034,092;56,71409216;8,032231647;42,57447677
1034,628;68,37315396;9,956046013;50,39818019
1035,164;54,51103776;20,47766584;47,3606686
1035,700;54,44247227;26,91152714;45,15771151
1036,236;41,94178845;36,58860082;50,91225121
1036,772;48,29931554;23,4363966;62,22222071
1037,308;51,47571143;29,49872716;65,34975698
1037,844;50,88435391;31,29559688;54,7392302
1038,379;46,97240073;37,2164697;58,65984281
1038,915;45,05618024;36,59169359;58,87640645
1039,451;37,83533815;35,32354791;50,0925042
1039,986;38,12380441;32,08899335;50,94081854
1040,522;37,32948581;16,18111221;38,40503528
1041,057;52,25153364;4,753874275;30,02931142
1041,593;49,87543324;19,73061476;34,3049336
1042,128;54,72661622;27,01894653;28,69187567
1042,663;42,39757935;31,62890467;24,71817587
1043,198;50,95523412;19,91596767;18,67693378
1043,734;50,78793034;18,16928789;21,454298
1044,269;53,31251022;24,44221616;32,09903969
1044,804;55,84274908;23,35391283;32,97133065
1045,339;65,01358534;34,50536383;49,56974502
1045,874;56,48222826;37,32829624;56,48222826
1046,409;44,07007819;33,12197872;44,04312596
1046,944;42,5239212;19,68452327;35,76555019
1047,479;51,03866279;20,09569123;36,18003307
1048,013;41,44561839;33,83000031;26,09416301
1048,548;49,32533688;45,63210326;20,28985638
1049,083;39,23497652;40,42166486;-2,131147887
1049,618;25,21419852;36,8581923;-20,4406308
1050,152;1,667661123;41,12779632;-54,97320079
1050,687;33,33333333;54,43823642;-24,1364943
1051,221;26,95523396;47,59940311;-28,62764462
1051,755;33,41957855;52,09235531;-10,73738923
1052,290;50,34519161;62,13503846;-20,07434861
1052,824;62,00699149;44,10153945;-4,742884805
1053,358;42,6829314;34,04811618;1,735458773
1053,893;44,72362086;37,62375777;15,72864218
1054,427;48,80000227;46,81853687;17,38666561
1054,961;47,272727;67,7570186;34,5897982
1055,495;54,31637623;43,587735;35,46429734
1056,029;70,16005804;49,51455663;43,52133912
1056,563;55,11111365;26,09400102;45,73333637
1057,097;38,06287423;4,80582662;39,50722172
1057,630;37,04692345;15,69506965;41,66348772
1058,164;40,98436432;14,41991495;38,36246964
1058,698;41,87941893;2,367839996;44,16078098
1059,232;53,59764591;1,331016501;46,1576085
1059,765;55,1944257;-21,3991753;35,11317198
1060,299;32,9113906;-41,43803351;29,98001249
1060,832;34,35819094;-40,602922;6,840890876
1061,366;23,38957218;-40,72781123;-8,205518676
1061,899;30,50959631;-34,29318996;2,97816032
1062,432;37,17842249;-42,3391819;28,29875662
1062,966;32,20720906;-55,01519673;49,21171385
1063,499;26,40509181;-38,30439258;28,84411686
1064,032;9,816969274;-13,84681951;28,9517474
1064,565;14,4398781;-7,574430691;35,71428524
1065,098;4,854855278;7,072794573;28,32832876
1065,631;-0,355150056;14,14893629;42,3642836
1066,164;28,43857171;19,35037975;49,58394743
1066,697;20,22817047;15,37423859;59,98244868
1067,230;22,5118484;15,31157329;46,64297102
1067,763;27,48680614;6,04982273;47,09703433
1068,296;28,44474749;9,455843725;66,1323316
1068,828;28,01543823;10,52405573;62,14216778
1069,361;37,56345297;22,11410988;59,0101543
1069,894;43,38896063;14,82444705;60,94351838
1070,426;46,73051415;-4,759074131;59,87450295
1070,959;43,58147709;-5,437598974;57,76670616
1071,491;53,07364631;12,55969465;60,59038244
1072,023;63,14727694;28,16060556;55,17821189
1072,556;70,96992361;40,67398006;60,1554571
1073,088;73,84423197;68,23637755;47,73011381
1073,620;98,81446805;53,30316909;60,99585347
1074,152;97,72381979;33,12236306;87,25341424
1074,684;85,70028824;61,71003762;100
1075,217;105,0463406;58,98977851;75,0772432
1075,749;70,74009618;69,93166263;49,39759339
1076,280;73,37110289;60,21897842;23,93767355
1076,812;-4,99243755;22,42302685;29,6520429
1077,344;-103,6666731;25,91241051;-71,00001059
1077,876;7,874018808;7,434735066;-35,43306774
1078,408;-7,4529063;-8,091123468;-12,5307103
1078,939;-18,44473107;24,25196863;-24,80719915
1079,471;-1,722221354;2,061854725;2,166668151
1080,002;-4,671279712;24,9158256;6,805074514
1080,534;22,07875949;-26,25329791;19,43189391
1081,065;26,05321008;-11,9298188;56,09755657
1081,597;42,01877872;54,10385326;75,74334798
1082,128;34,12816683;72,57001246;67,73472358
1082,660;52,10084312;121,3771678;73,52941198
1083,191;96,56386886;87,46200231;90,39647687
1083,722;118,5500965;59,21134129;100,4264266
1084,253;123,3253519;160,92185;91,98564163
1084,784;97,33959803;108,0808079;50,54771796
1085,315;15,29255371;104,0000017;59,30851046
1085,846;-77,24771682;79,20101914;-27,52294199
1086,377;-22,87480514;84,48033551;-64,45129984
1086,908;-1,048213993;88,27038021;-29,76938806
1087,439;-40,7852578;75,15633909;-49,91987341
1087,969;-48,27586142;64,89936341;-48,91740107
1088,500;-40,6371408;64,97890527;-6,604507998
1089,031;-14,87889172;24,87046787;-4,429065275
1089,561;-3,939593398;34,54115847;23,17793789
1090,092;32,50265102;57,1206206;23,48886548
1090,622;40,20192673;53,15104873;33,18035625
1091,153;29,87736875;38,85487964;33,054628
1091,683;27,24097791;19,66747691;37,89290148
1092,213;72,08872662;7,895859059;102,464573
1092,744;78,39357562;23,02792733;95,66264789
1093,274;67,85150314;11,56131794;55,29226233
1093,804;56,26283137;16,39180424;30,59548124
1094,334;56,41025675;16,27335231;37,42368608
1094,864;15,81632557;-16,11013465;35,27697101
1095,394;-3,312501331;-79,06976908;19,1874988
1095,924;-13,02116819;-38,44262101;21,16741741
1096,454;-13,76360614;-15,94014276;17,80715413
1096,984;-64,1857013;-8,053166493;-21,22328461
1097,514;-41,91220324;-66,41790714;9,681301073
1098,043;-49,68509552;-26,03495658;27,01189513
1098,573;-34,33813859;-30,05181466;49,01703614
1099,103;-97,25877139;-49,23858381;53,50876899
1099,632;-58,03357364;-73,6842156;52,03836694
1100,161;-59,99999637;-8,588959269;87,23809422
