Filename-->;PETALO_1.RFL8;PETALO_2.RFL8;PETALO_3.RFL8;PETALO_4.RFL8
Mode/Unit-->;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20
Smoothing-->;4;4;4;4
Wavelength [nm];;;;
457,117;34,4287733;35,28772077;27,81825259;32,17303638
457,700;34,4385999;35,296044;27,88940542;32,15536753
458,283;34,40333435;35,27192729;27,96149147;32,15872862
458,865;34,51191618;35,22679792;28,04640453;32,27842036
459,448;34,59913767;35,34515329;28,05458165;32,34939627
460,030;34,6557742;35,27937392;28,22370834;32,41436302
460,613;34,72438947;35,48026032;28,07619491;32,2517713
461,195;34,8421194;35,5878913;28,09329641;32,26129877
461,777;34,7976876;35,45708538;28,05819959;32,311578
462,360;34,79683759;35,33952633;28,06675084;32,31866988
462,942;34,85063853;35,32355849;28,12434606;32,38780185
463,524;34,86489392;35,3470939;28,01215994;32,52565137
464,107;34,82418189;35,34023032;27,92861318;32,41090537
464,689;34,93469192;35,33352786;27,99960764;32,57290942
465,271;34,75994786;35,40764994;27,92507183;32,57151862
465,853;34,84090239;35,36026412;27,9639554;32,8190161
466,435;34,92867954;35,26945428;28,00884462;32,79020823
467,017;35,04587948;35,44984617;28,01118751;32,9907097
467,599;35,10894641;35,50515003;28,02728809;33,05709613
468,181;35,08943905;35,4996058;28,07058746;33,02401795
468,763;35,05655461;35,46756964;28,10054436;33,01768781
469,345;35,04188448;35,54560328;28,20325667;33,14006857
469,927;34,83681283;35,44774975;28,19806671;33,07691496
470,508;35,01797207;35,3803283;28,21959535;33,1504579
471,090;34,93494222;35,34014458;28,24432682;33,14148259
471,672;34,89977792;35,44942012;28,13187965;33,16366468
472,254;34,8445698;35,50355998;28,12808185;32,98862821
472,835;34,90738812;35,42305138;28,20272164;32,97483676
473,417;34,88511253;35,50227486;28,15532519;33,02111875
473,998;34,92565205;35,50697179;28,16547393;32,97720232
474,580;34,93495358;35,519741;28,10383864;32,98964286
475,161;35,09652217;35,62564597;28,10082629;32,94951485
475,743;34,97922369;35,71659938;28,04753325;32,80807018
476,324;34,99223001;35,57239983;28,12078573;32,79386117
476,906;34,91957493;35,50739493;28,2766993;32,75719355
477,487;34,89865603;35,36310192;28,33443627;32,78971962
478,068;34,81149764;35,33512655;28,1914318;32,85270343
478,650;34,82659435;35,27191747;28,15691598;32,80359306
479,231;34,80486886;35,22260879;28,09255352;32,84404214
479,812;34,75082809;35,13766601;28,20107047;32,81854558
480,393;34,64678734;35,08641093;28,17244803;32,78895813
480,974;34,65712461;34,96946698;28,28517874;32,92183472
481,555;34,6244281;35,07980471;28,22273612;32,84786538
482,136;34,66272986;35,15996606;28,20698318;32,8706264
482,717;34,64324144;35,21589308;28,09100655;32,83628435
483,298;34,60987033;35,25947211;28,09862279;32,75937733
483,879;34,5901546;35,16522085;28,11755889;32,77625677
484,460;34,54939871;35,21165127;28,23873634;32,73056645
485,041;34,50497193;35,29630438;28,16482184;32,77205202
485,622;34,50083226;35,19712221;28,15938971;32,74768737
486,203;34,4433843;35,12379947;28,10923935;32,65360217
486,783;34,46344184;35,15009914;28,09471505;32,62256319
487,364;34,31022892;34,91384778;27,99088869;32,58155516
487,945;34,27974337;34,877566;28,08333438;32,53353236
488,525;34,33910775;34,92353643;28,00551463;32,59695005
489,106;34,30672893;35,03639514;28,01938076;32,59724499
489,686;34,29968807;35,01601996;27,83310148;32,57124131
490,267;34,29615612;34,97514281;27,76275926;32,50057716
490,847;34,17909317;34,93918289;27,65065687;32,40779171
491,428;34,1665035;34,95449787;27,63094289;32,41914203
492,008;34,12102067;34,88209061;27,55302184;32,39437895
492,589;34,21769574;34,94116258;27,63523726;32,38027457
493,169;34,27850855;34,83165659;27,55678573;32,25679317
493,749;34,2164595;34,76787784;27,64598756;32,19963394
494,329;34,1919355;34,67232896;27,60025763;32,18043467
494,910;34,34781922;34,57722354;27,69263914;32,13992369
495,490;34,41442783;34,49509343;27,7284038;32,02988257
496,070;34,42030463;34,5517562;27,83961315;32,1143159
496,650;34,51661812;34,55681658;27,81385161;32,11802907
497,230;34,48854458;34,55585564;27,8572908;32,17096164
497,810;34,36362544;34,52513169;27,75508729;32,13919018
498,390;34,24150682;34,54805069;27,77406202;32,23415906
498,970;34,11071124;34,50280834;27,76686632;32,15567195
499,550;34,05124605;34,51009188;27,7890757;32,18668156
500,130;33,93944539;34,51941268;27,79086103;32,21248028
500,709;33,90663422;34,60586824;27,81824498;32,28152004
501,289;33,80405961;34,51305503;27,71774929;32,16805579
501,869;33,64640905;34,53317664;27,6683916;32,07479587
502,449;33,66722955;34,43827038;27,58864524;31,98884648
503,028;33,68375321;34,28540355;27,60981852;32,01438883
503,608;33,61794465;34,17588428;27,58354555;31,94254323
504,188;33,68913927;34,1308527;27,59214039;31,91532278
504,767;33,71478364;34,05763501;27,56275089;31,82881114
505,347;33,62143675;34,01136852;27,58542298;31,7716306
505,926;33,54341574;33,83919723;27,48573418;31,58355788
506,505;33,54935079;33,70298994;27,59515678;31,636766
507,085;33,6336955;33,59991218;27,61440854;31,72584701
507,664;33,49552217;33,56361889;27,66141289;31,79494572
508,243;33,43672854;33,62070062;27,6142184;31,64091702
508,823;33,43264927;33,54745;27,57580952;31,64762684
509,402;33,25530578;33,47458034;27,42434934;31,65630509
509,981;33,17897537;33,31338547;27,46182444;31,64754114
510,560;33,15711904;33,25888627;27,34107014;31,64094472
511,139;33,14997504;33,25980782;27,31561605;31,79525582
511,719;33,16308466;33,34039808;27,20996098;31,72152992
512,298;33,06859856;33,26793736;27,22150625;31,50654347
512,877;33,09996204;33,23943664;27,20231006;31,39003838
513,456;33,0987496;33,25172168;27,24437467;31,48332804
514,034;33,04423151;33,32554689;27,35558679;31,39359476
514,613;33,09412111;33,22500721;27,38952164;31,31044766
515,192;33,06619666;33,36632713;27,18490793;31,28528313
515,771;33,10711881;33,38756492;27,19186243;31,13182964
516,350;32,99723602;33,38136708;27,11363726;30,97121569
516,928;32,88330416;33,41188319;27,16231941;30,88877561
517,507;32,72369767;33,47990381;27,05016;30,8735352
518,086;32,59979161;33,35227494;26,97198839;30,76622975
518,664;32,51754152;33,2136917;26,8414848;30,71261281
519,243;32,59536544;33,12681454;26,72216545;30,71743631
519,821;32,5910853;33,24405475;26,64947475;30,56000446
520,400;32,53554599;33,12218094;26,73602893;30,49165673
520,978;32,41148381;32,99503852;26,63787823;30,44088994
521,557;32,38470096;32,88284736;26,78156158;30,49161383
522,135;32,32913833;32,76357714;26,69232043;30,37375713
522,714;32,25768801;32,65145209;26,75363156;30,35646391
523,292;32,21490239;32,64564293;26,74061784;30,3153996
523,870;32,14901065;32,58573489;26,68668354;30,24043595
524,448;32,02266443;32,55986992;26,56365263;30,18314562
525,026;32,0487977;32,42049869;26,64650806;30,19838571
525,605;32,02150329;32,40859904;26,53547011;30,19999493
526,183;31,94359577;32,30663193;26,55011341;30,1566228
526,761;31,84860713;32,27824077;26,4118516;30,02598853
527,339;31,83053771;32,23286047;26,31125177;30,10269378
527,917;31,86034881;32,23708817;26,24004325;30,1105438
528,495;31,76047319;32,19521294;26,25743427;30,02999358
529,073;31,73818901;32,22070496;26,27905215;29,94347994
529,650;31,66287278;32,07449123;26,28599264;29,88788873
530,228;31,49458806;32,01732068;26,23281859;29,86224523
530,806;31,42770886;31,97825829;26,23491926;29,80156573
531,384;31,39887127;32,04023844;26,2676151;29,87661783
531,962;31,35738764;31,98024456;26,24510432;29,94675377
532,539;31,35625146;31,88417132;26,21244316;29,87658576
533,117;31,28414483;31,75911913;26,14067089;29,72064626
533,694;31,23937613;31,79194446;25,98246184;29,6738997
534,272;31,23971505;31,63659035;26,06195814;29,66033217
534,849;31,13765671;31,63432464;26,02273333;29,47460986
535,427;31,16838401;31,58347813;26,00889755;29,48202824
536,004;31,13881425;31,53654446;26,0731519;29,41996373
536,582;31,11367664;31,27301499;26,01063399;29,2791057
537,159;31,10823257;31,24529225;25,97319424;29,11692225
537,736;31,00130553;31,15996166;26,04421293;29,0893323
538,314;30,93907009;30,99134564;26,04386614;29,03810842
538,891;30,81801781;30,81291039;26,06973641;28,97954897
539,468;30,72631695;30,83381311;25,88778044;28,98517261
540,045;30,76170905;30,79360713;25,9888307;28,99844189
540,622;30,7579569;30,79933644;25,94818301;28,86018298
541,199;30,7295453;30,70939368;25,84726956;28,78274246
541,776;30,65739696;30,83802697;25,86896936;28,79639794
542,353;30,69374736;30,76742721;25,76415492;28,76388178
542,930;30,67700737;30,77201288;25,67909456;28,67062039
543,507;30,71564946;30,8690989;25,61696699;28,7026086
544,084;30,82340971;30,90534259;25,65393325;28,68060035
544,661;30,87081221;30,82640029;25,63459208;28,62282501
545,238;30,72694536;30,78227686;25,52247619;28,69101794
545,815;30,54947442;30,68219839;25,46174625;28,66700215
546,391;30,53268108;30,7227347;25,40516438;28,64196687
546,968;30,49467567;30,6873736;25,33050994;28,54975353
547,545;30,39991449;30,65733221;25,35605607;28,52924057
548,121;30,40978243;30,61760783;25,26942127;28,554281
548,698;30,32373549;30,69204353;25,2855467;28,43294521
549,274;30,293596;30,61169771;25,27512119;28,36782447
549,851;30,20526576;30,59026279;25,19756183;28,3967392
550,427;30,27875497;30,54500815;25,09317591;28,26668941
551,004;30,25701167;30,54614665;25,05735219;28,26083623
551,580;30,24779539;30,41241046;25,02733833;28,12423685
552,156;30,24037044;30,37594095;24,88424447;28,04803021
552,732;30,06480541;30,31711528;24,90937833;28,03236012
553,309;29,99520456;30,34552936;24,8922585;27,92612808
553,885;30,03421295;30,22072575;24,83757313;27,94217048
554,461;29,8350299;30,21630546;24,65359046;27,90174916
555,037;29,79506174;30,14557966;24,61281387;27,67410701
555,613;29,71733028;30,20356637;24,6310167;27,68535183
556,189;29,75611474;30,18492715;24,62376449;27,61034005
556,765;29,70240168;30,14982375;24,61120259;27,67564427
557,341;29,5884571;30,07776655;24,71899176;27,71003964
557,917;29,68185395;30,03891133;24,6477046;27,7204531
558,493;29,75599403;29,97063441;24,73123895;27,65914681
559,069;29,63644774;29,87015233;24,69031859;27,68976425
559,645;29,78687134;29,87197622;24,81174291;27,69322808
560,220;29,8243998;30,06145167;24,89667768;27,77720354
560,796;29,82053928;29,96872687;24,85646361;27,74004497
561,372;29,75421369;29,93051977;24,82450851;27,79104731
561,948;29,65399316;29,94032314;24,87264661;27,76508297
562,523;29,71517348;30,00257627;24,85467599;27,75520057
563,099;29,69996326;30,00030039;24,84460383;27,56948247
563,674;29,62014073;30,01192429;24,81843211;27,59908462
564,250;29,77125298;30,02077279;24,7958797;27,5134341
564,825;29,73530665;29,97871306;24,67517639;27,50599082
565,400;29,67242297;29,83009872;24,6090128;27,42204462
565,976;29,70962086;29,81698321;24,63140472;27,3707586
566,551;29,80139836;29,81640073;24,63921;27,40726562
567,126;29,79104969;29,90902937;24,5641973;27,30776107
567,702;29,77247517;29,87887587;24,53936741;27,25942258
568,277;29,78241148;29,93611975;24,54027964;27,33255682
568,852;29,83897953;29,85624462;24,48537641;27,40723388
569,427;29,76821505;29,8722175;24,45884845;27,39535148
570,002;29,80823942;29,95125911;24,55274437;27,355784
570,577;29,77353479;29,95184838;24,53300998;27,40931977
571,152;29,81250915;29,99804107;24,57873838;27,54006656
571,727;29,70374138;30,01177154;24,53483064;27,4816768
572,302;29,82736248;29,8952386;24,58780413;27,55774659
572,877;29,86653785;29,87241626;24,59044588;27,58897755
573,452;29,87225543;29,75427751;24,60916702;27,63803715
574,026;29,76686182;29,92049827;24,65924636;27,6119364
574,601;29,75474121;29,92617882;24,718127;27,64619661
575,176;29,7605408;29,87956362;24,67828336;27,75100049
575,751;29,77476059;29,82748254;24,71635763;27,74217725
576,325;29,77985504;29,78210267;24,6656068;27,64013174
576,900;29,91359361;29,78766379;24,76640522;27,74124846
577,474;29,77491849;29,80260581;24,74908221;27,80755368
578,049;29,77332889;29,75445059;24,8381404;27,82170974
578,623;29,75360941;29,78759325;24,80949494;27,79229268
579,198;29,83160428;29,73433794;24,69062557;27,79965956
579,772;29,76094253;29,75976709;24,72300954;27,7617934
580,346;29,77481831;29,67844438;24,76750971;27,85318936
580,921;29,88511431;29,77108625;24,83369523;27,83470355
581,495;29,93610857;29,77412032;24,82946225;27,92505463
582,069;29,90930563;29,80091275;24,79946542;27,86453131
582,643;30,007078;29,90053849;24,83042773;27,85521534
583,218;29,99240558;30,0082345;24,74965846;27,89856095
583,792;30,02323662;30,18597102;24,75232266;28,06237705
584,366;30,0357206;30,19410596;24,87367866;28,1310879
584,940;30,13330968;30,18233402;24,854101;28,15118627
585,514;30,04823952;30,26482539;24,76499167;28,17541414
586,088;30,04477858;30,26293597;24,68407014;28,35100363
586,662;30,01391126;30,36755657;24,66455026;28,36773344
587,235;30,12464878;30,44907978;24,72699622;28,39418619
587,809;30,20138123;30,43753737;24,73976708;28,41489394
588,383;30,26451184;30,46422346;24,8315636;28,4486185
588,957;30,29899975;30,50730453;24,85772581;28,40872839
589,530;30,4982476;30,57177057;24,89025297;28,48030185
590,104;30,58863615;30,71806742;24,89270397;28,6077904
590,678;30,67785227;30,83710316;25,04188138;28,61848783
591,251;30,75419175;30,91318216;25,09698099;28,66300992
591,825;30,91662188;30,91706065;25,21934096;28,79928386
592,398;30,87455145;30,91080475;25,28850539;28,89429057
592,972;30,95270616;30,97493607;25,33239143;29,01456339
593,545;31,01225113;31,12324958;25,29779821;29,10731835
594,118;31,10684287;31,10545326;25,42951233;29,23485764
594,692;31,00597944;31,2382289;25,38594151;29,29021976
595,265;31,03155358;31,34130785;25,50650377;29,35906064
595,838;31,17603253;31,40806093;25,50104992;29,49515843
596,411;31,24847209;31,52162827;25,73528749;29,58784899
596,985;31,14958674;31,69038941;25,86513382;29,69838541
597,558;31,33346094;31,86814681;25,92668759;29,87188314
598,131;31,47312662;31,98730839;25,90956825;29,944653
598,704;31,53682934;32,01450654;25,92685396;30,02427522
599,277;31,68594295;32,10514492;26,00654998;30,09766359
599,850;31,85322473;32,13110818;26,2214956;30,27277115
600,423;31,89249821;32,21878917;26,19971972;30,40618653
600,996;32,01829606;32,26712484;26,26775622;30,3231753
601,568;32,13740944;32,39791548;26,20673187;30,3001507
602,141;32,42566275;32,35401039;26,17651589;30,20469022
602,714;32,35502843;32,34923661;26,07949839;30,14182044
603,287;32,28312673;32,34132291;26,23995945;30,37060296
603,859;32,31797361;32,41088533;26,38456395;30,4497779
604,432;32,30858195;32,50316997;26,3644651;30,50407894
605,004;32,30315678;32,60111078;26,3535199;30,44180479
605,577;32,43418026;32,49949146;26,51029202;30,54393617
606,149;32,43592311;32,64454282;26,5957724;30,6782886
606,722;32,59183855;32,73260719;26,61091936;30,7921195
607,294;32,44590167;32,95450876;26,63578707;31,02320564
607,867;32,49617776;32,89400092;26,56520024;31,20305786
608,439;32,66515962;33,07645557;26,57940654;31,09829276
609,011;32,873838;33,14148699;26,59281175;31,16858835
609,584;32,96774553;33,12608778;26,63327129;31,17848955
610,156;32,97580505;33,02210037;26,66642714;31,28087919
610,728;33,04887844;33,06996763;26,57316512;31,26813709
611,300;33,03804375;32,90080374;26,56142225;31,33448906
611,872;32,79554019;32,86159842;26,62432006;31,30447102
612,444;32,9863664;32,82375634;26,66524384;31,37867934
613,016;32,98558621;33,00186841;26,87701638;31,45144272
613,588;33,08830964;33,00040466;26,91917979;31,50760291
614,160;32,93163966;33,01800615;26,97018395;31,52110896
614,732;32,88233443;33,06654266;26,99374576;31,48119751
615,304;32,96673686;33,18410756;27,12483825;31,55090432
615,876;32,96273457;33,25307221;27,22826788;31,63630203
616,447;33,12983031;33,37723193;27,21057492;31,67712035
617,019;33,40534641;33,47470605;27,24816201;31,7628315
617,591;33,33311637;33,48077853;27,20401749;31,71244981
618,162;33,28447304;33,37453211;27,16120559;31,60308235
618,734;33,1847198;33,34045927;27,10083719;31,78977091
619,305;33,24168089;33,36560224;27,01684976;31,77750629
619,877;33,38586664;33,47088324;26,97932455;31,9218433
620,448;33,4725926;33,55874765;26,82041555;31,73974953
621,020;33,55206325;33,75383494;26,84732527;31,66302504
621,591;33,48629176;33,82573699;26,94734175;31,69755226
622,162;33,2610135;33,78113663;26,90279929;31,73483317
622,734;33,28737295;33,72762789;26,91032354;31,72836659
623,305;33,50863684;33,92550915;26,81515944;31,81598346
623,876;33,52372145;34,04288403;26,8175754;31,73070949
624,447;33,56786464;34,0752066;26,85547728;31,81393603
625,019;33,52904793;34,09138081;27,01119649;31,8309249
625,590;33,50190094;34,07744972;27,00119862;31,92041554
626,161;33,4412228;34,00203837;27,08729512;31,992915
626,732;33,36422675;33,98369282;27,12632817;31,99367105
627,303;33,5935254;33,97593865;27,06380963;32,08957001
627,874;33,58497635;34,10515942;27,10999748;32,02470832
628,444;33,45254185;34,05959533;27,35947017;31,93246938
629,015;33,49488145;34,00876533;27,38466333;31,75671338
629,586;33,53081739;34,00726274;27,48760509;31,71244059
630,157;33,49419985;34,0648108;27,35818605;31,7280357
630,727;33,50669984;34,16813319;27,39336565;31,81863238
631,298;33,57646749;34,26366066;27,29134974;31,88250523
631,869;33,73091078;34,37034138;27,25468773;31,86906872
632,439;33,63135268;34,49767194;27,26240699;31,74461626
633,010;33,68081157;34,43174222;27,22567936;31,9576115
633,580;33,85253714;34,48912042;27,11891137;32,081759
634,151;33,81785465;34,64902554;27,1740651;32,25167625
634,721;33,83137992;34,67887237;27,20572698;32,34876043
635,292;33,90375839;34,76904681;27,27361339;32,34738724
635,862;34,04882492;34,73162869;27,37788471;32,40361561
636,432;34,10394562;34,66833673;27,36630734;32,6100809
637,002;34,14918948;34,7385033;27,26653659;32,71508862
637,573;34,18420718;34,72742118;27,28804624;32,77705583
638,143;34,17504081;34,77690909;27,52641037;32,84419002
638,713;34,34360858;34,80468946;27,61878998;32,9249585
639,283;34,37495078;34,74033213;27,6068767;33,1487674
639,853;34,52630175;34,84999243;27,59591284;33,1562257
640,423;34,58617317;34,84652778;27,68802173;33,13120814
640,993;34,48287523;34,85416558;27,73440246;33,19514705
641,563;34,40687008;35,05798873;27,793454;33,05377686
642,133;34,35939692;35,11011716;28,09864459;33,08664556
642,703;34,47114679;35,1616101;28,21671224;33,04199706
643,272;34,52369686;35,33287378;28,15486106;32,99862662
643,842;34,52949619;35,44389916;28,20924378;32,97909537
644,412;34,56102941;35,44758279;28,31170062;32,78569619
644,981;34,64559885;35,39394585;28,21480612;32,8578766
645,551;34,7411694;35,5193613;28,21831553;33,06328593
646,121;34,76803914;35,55923778;28,14401105;33,06545977
646,690;34,92716609;35,46654515;28,18074346;33,05770809
647,260;34,87547066;35,48444269;28,12361154;33,10173762
647,829;34,81191794;35,4527808;28,19181447;33,22281389
648,398;34,82001663;35,44731804;28,22869763;33,31184829
648,968;34,73477105;35,45000892;28,18545436;33,35732581
649,537;34,77079799;35,51355257;28,13858325;33,48992337
650,106;34,66898757;35,52564969;28,23238376;33,41436315
650,676;34,53433646;35,35294755;28,2609597;33,52503476
651,245;34,63027311;35,27704758;28,33994555;33,61977552
651,814;34,65813929;35,30235406;28,39879337;33,7446386
652,383;34,92638548;35,23800845;28,31863351;33,768359
652,952;34,88695724;35,47201026;28,24589091;33,90924239
653,521;34,98521085;35,40422569;28,06097743;33,85039526
654,090;35,03288539;35,34289478;28,05131967;33,7919605
654,659;35,11549785;35,44259727;27,98186745;33,90062111
655,228;35,12782624;35,63260678;28,12135553;34,09059618
655,797;35,08822873;35,67859382;27,99479982;33,87851592
656,365;35,14742456;35,81145307;27,83276524;33,83783746
656,934;35,12157498;35,91184197;27,80908955;33,8118713
657,503;35,0968968;36,05908728;27,91340385;33,77314277
658,072;35,2786029;36,01336954;27,94068984;33,80830587
658,640;35,19557928;36,12255352;28,19321461;33,86378043
659,209;35,17079444;36,22232765;28,13142182;33,87163377
659,777;35,02531623;36,16514796;28,16515654;33,73199821
660,346;35,11387231;36,05159303;28,04652639;33,6988183
660,914;35,342208;36,1081949;28,16712746;33,75071019
661,483;35,31913351;36,07687212;28,21597538;33,81051269
662,051;35,50893087;36,12993667;28,19964261;33,9370985
662,619;35,51496807;36,19468559;28,14604134;34,11100962
663,188;35,4897179;36,24336983;28,11414295;34,14309115
663,756;35,45957973;36,2224006;28,13234772;33,98232422
664,324;35,5372248;36,25393885;28,16637938;34,00784105
664,892;35,73227207;36,17204996;28,32224444;34,16577479
665,460;35,62524165;36,31950646;28,38467115;34,24207981
666,028;35,60345853;36,24617496;28,42441969;34,40881433
666,596;35,65879617;36,34009329;28,54827938;34,1861543
667,164;35,50490392;36,32021551;28,57197433;34,12729695
667,732;35,3694066;36,33456116;28,59307583;34,11482851
668,300;35,48317843;36,22861688;28,67055093;34,17666209
668,868;35,66292283;36,26729018;28,57427694;34,44129072
669,436;35,76233948;36,18952193;28,53534512;34,54561655
670,004;35,77525092;36,19659889;28,35494043;34,50680736
670,571;35,98679402;36,06853151;28,32585368;34,60614998
671,139;35,93005162;36,28974718;28,25341745;34,544186
671,707;35,92136463;36,25198464;28,40473887;34,80817389
672,274;35,99265093;36,29055767;28,52407022;34,71311321
672,842;36,15243475;36,1076965;28,5086573;34,68536553
673,409;36,00028638;36,27204738;28,50230903;34,63758111
673,977;35,92922593;36,15270244;28,4614147;34,63313506
674,544;35,73308752;36,1789183;28,37746096;34,46823436
675,112;35,88877797;36,30632888;28,45127336;34,42408771
675,679;35,80738476;36,49478557;28,48332236;34,32451137
676,246;35,83716426;36,44048199;28,42830726;34,49066976
676,814;35,79843723;36,49034026;28,29259728;34,40869164
677,381;35,8763809;36,47226501;28,26602625;34,547448
677,948;35,70771789;36,59140199;28,37416345;34,51813759
678,515;35,90796749;36,46882379;28,40090391;34,54532828
679,082;35,9863166;36,6021009;28,34333473;34,56604366
679,649;36,20727807;36,50504536;28,53421429;34,77787155
680,216;36,01644347;36,52142217;28,28016855;34,71366806
680,783;36,12879567;36,5300059;28,225662;34,73622962
681,350;35,92548361;36,38612061;28,30968081;34,5557706
681,917;36,00580517;36,34784964;28,25732151;34,58549913
682,484;35,80583627;36,30074303;28,09771558;34,63793377
683,051;35,93885102;36,23262099;27,97137862;34,7322436
683,617;35,82114119;36,24843064;28,04975047;34,71139208
684,184;35,81356447;36,19207217;28,16047181;34,53832263
684,751;35,62002199;36,43852547;28,15694361;34,62958809
685,317;35,78710782;36,44166155;28,46707279;34,63230587
685,884;35,64448328;36,38072405;28,46855036;34,4659982
686,450;36,01042237;36,49882581;28,28411926;34,33394364
687,017;35,98294726;36,4843388;28,27654919;34,41907251
687,583;36,28622551;36,58145878;28,40352472;34,29235067
688,150;36,39797175;36,86276248;28,52556684;34,07069185
688,716;36,50886375;36,93561053;28,38683164;34,06392303
689,282;36,56630086;37,06103152;28,38597157;34,32149912
689,849;36,57573821;36,9909066;28,53005003;34,27631744
690,415;36,45250232;37,05024779;28,63399473;34,39797147
690,981;36,43760462;37,25266504;28,54169362;34,47888329
691,547;36,37291726;37,39498538;28,67148782;34,80102661
692,113;36,38512787;37,48223348;28,65943212;34,63593298
692,679;36,19019118;37,38614271;28,63793679;34,7022556
693,245;36,30863778;37,21709915;28,45493607;34,92443202
693,811;36,13133966;37,07758175;28,44675093;34,94503588
694,377;36,1230095;36,95365274;28,5808747;34,75034591
694,943;36,1452108;36,90334034;28,47445172;34,73129981
695,509;35,9928331;36,95807521;28,21835006;34,79295251
696,074;35,92268891;36,73194169;28,24479309;34,84863289
696,640;36,01447569;36,64104379;28,12445827;34,80295852
697,206;35,88391758;36,54772999;28,09410266;34,82375534
697,771;35,89951076;36,66388696;28,18731299;34,84529959
698,337;35,65954294;36,80196903;28,27096956;34,92734868
698,903;35,79599809;36,95753896;28,36252394;34,9111623
699,468;35,72386335;37,09674318;28,18264357;34,90772984
700,034;35,76673322;36,95327301;28,13208948;34,8775015
700,599;35,90427718;37,00056703;28,31139517;34,8477777
701,164;35,8753283;36,9622535;28,27492088;34,9120654
701,730;35,56076605;37,00810618;28,27998065;34,7866311
702,295;35,641462;37,12281094;28,24719411;34,84237024
702,860;35,6330036;36,79089331;28,03336906;34,81512162
703,426;35,72884912;36,65957448;28,10679565;34,64951737
703,991;35,64215482;36,46530357;28,00988944;34,55068499
704,556;35,67148862;36,52121153;28,19502381;34,7184806
705,121;35,58667545;36,57153405;28,21068045;34,78618845
705,686;35,63586469;36,42415516;28,27020465;34,73685869
706,251;35,90601762;36,30374372;28,42659514;34,75296903
706,816;36,06398005;36,12173034;28,46982466;34,76005197
707,381;36,10127444;36,12142563;28,42647914;34,59527749
707,946;36,20355633;36,43269732;28,55958873;34,56598529
708,510;36,12787232;36,43692924;28,43002624;34,44555511
709,075;36,2718821;36,4971421;28,3447417;34,54739206
709,640;36,36632375;36,38457708;28,00244622;34,49472777
710,205;36,707147;36,45483643;27,81068618;34,37243493
710,769;36,6241256;36,46597873;27,65692323;34,36284752
711,334;36,59786951;36,77203435;27,58615427;34,35322858
711,898;36,45849279;36,81962154;27,6194625;34,41771204
712,463;36,50736242;36,9061429;27,72747534;34,71860179
713,027;36,19102715;36,730042;27,60121303;34,77383173
713,592;36,14204645;36,77636051;27,64151642;35,06174507
714,156;36,00002511;36,71982566;27,71099349;35,04495682
714,720;35,89574771;36,75308265;27,96618059;35,18339752
715,285;35,58713804;36,88677828;28,11226546;35,18996046
715,849;35,75784435;36,97744022;28,04550727;35,23161362
716,413;35,44379463;36,69601109;28,02090377;35,1388135
716,977;35,80959521;36,76445542;28,1856582;35,25521474
717,541;35,5308299;36,52700547;28,19124005;35,33040374
718,105;35,74998032;36,84549891;28,21682974;35,32587065
718,669;35,804079;36,72524397;28,01463613;34,91620472
719,233;35,65791127;36,72540155;28,24149825;35,08182269
719,797;35,36935662;36,74762833;27,97765203;34,93390148
720,361;35,24341545;36,59841369;27,7580879;34,80695372
720,925;35,26226769;36,39373721;27,69890286;34,82644056
721,489;35,40824985;36,501646;27,72025208;35,01198579
722,053;34,9855631;36,55304036;27,58111503;34,72905526
722,616;35,08327137;36,66131174;27,73221949;34,46901753
723,180;34,9711569;36,43385656;27,64519999;34,28179548
723,744;35,23311578;36,64006837;27,96177643;34,35413004
724,307;35,46850833;36,84124929;27,70994085;34,09963105
724,871;35,62178885;36,79416624;27,88894114;34,05837742
725,434;35,8154507;36,84956248;27,93489624;33,85769316
725,998;35,43534994;36,84581336;27,77266485;33,7909959
726,561;35,38976701;36,81150273;27,76947646;33,69298696
727,124;35,85578598;36,68564162;27,89333967;33,98822397
727,688;36,05780008;36,70524614;27,40443442;34,11907929
728,251;36,02957349;36,85476449;27,6498522;34,39642743
728,814;35,88486586;36,82732405;27,4066005;34,9029793
729,377;35,90875668;36,76552057;27,45323691;34,93465305
729,940;35,92350109;36,84567669;27,28489697;35,0128773
730,503;35,73007588;36,79005782;27,56591426;35,71442789
731,067;35,6632204;36,8219;27,871363;35,88795188
731,630;35,76272463;36,74543811;28,03044316;35,63908836
732,192;35,38236702;36,79965516;27,8882232;35,67632083
732,755;35,37507084;36,64655462;28,11196898;35,51818356
733,318;35,28495423;36,41871905;27,87286115;35,63185975
733,881;35,32361859;36,18513299;28,10607237;35,57761062
734,444;35,03826945;36,30025852;28,26570673;35,80781521
735,007;35,10761429;36,21150562;28,18186375;35,55778168
735,569;35,14579715;36,49718668;28,17418636;35,19718106
736,132;35,34603872;36,62805737;28,25421173;35,06050712
736,694;35,23155055;36,71665609;28,04993964;35,34167143
737,257;35,46725071;36,72406007;28,19709865;35,17825198
737,819;35,35056008;37,18494907;28,06941787;35,16554742
738,382;35,3873193;37,15811837;28,39576854;35,32176716
738,944;35,11948659;37,27295981;28,12939601;34,75737913
739,507;35,04418321;37,00257537;28,11025213;34,79465183
740,069;35,08986279;36,99894221;28,23391398;35,1921161
