Filename-->;PETALO_1.RFL8;PETALO_2.RFL8;PETALO_3.RFL8;PETALO_4.RFL8;PETALO_5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
405,115;6,023711052;7,900942598;8,935678942;3,926843128;4,32833912
405,701;6,292482044;8,26599678;9,172392946;4,355506261;4,61331535
406,287;6,723156664;8,796682545;9,290521267;4,45913907;4,813446502
406,873;6,840990913;9,270090137;9,604822663;4,698818064;5,265899787
407,459;7,315040204;9,458972198;9,911219808;4,881392981;5,496748053
408,044;7,810340715;9,766025772;10,34736425;5,048055295;5,578807325
408,630;8,191357162;10,22271628;10,86090646;5,364473989;5,950962963
409,216;8,517496786;10,82207183;11,51032625;5,689205331;6,271085872
409,802;8,874010986;11,28920712;11,83220087;5,939426848;6,627119424
410,387;9,180177377;11,833802;12,26711616;6,218126249;7,055610766
410,973;9,652707339;12,15282027;12,63533366;6,429114762;7,301199678
411,558;10,03289831;12,49747281;13,14172348;6,899599764;7,629028148
412,144;10,40471317;13,0213288;13,48206104;7,256922466;7,937122862
412,729;10,73138158;13,66450417;13,73421489;7,771173529;8,3606978
413,315;11,19080373;14,14387564;14,02618346;8,192686775;8,738426205
413,900;11,53221135;14,66231158;14,29728354;8,638129773;9,162400921
414,485;12,00583717;15,06003496;14,66905585;8,83101382;9,439679443
415,071;12,38791483;15,58246026;15,01434402;9,403905204;9,944599813
415,656;12,9085317;15,8564096;15,23235603;9,735632481;10,26968198
416,241;13,14293857;16,42391312;15,74292489;10,05847782;10,57377908
416,827;13,69937152;16,98596684;16,17237681;10,22531208;10,93445944
417,412;14,27371271;17,29414761;16,66553874;10,59024699;11,22185857
417,997;14,81994203;17,76076241;17,08821069;10,85547265;11,59604719
418,582;14,96110956;18,36145587;17,60060525;11,14123668;11,93444069
419,167;15,34864459;18,59685062;18,00410177;11,3784838;12,24881931
419,752;15,79034942;18,85101257;18,17530036;11,75301805;12,53295257
420,337;16,23738931;19,34402616;18,5881401;11,86719412;12,74507827
420,922;16,61525;19,94009802;18,87426002;12,28665946;13,00683253
421,507;17,1524;20,24234886;19,02398196;12,50889522;13,46040221
422,092;17,4154195;20,55245184;19,35112737;12,92587923;13,71767079
422,677;17,75520276;20,84746484;19,38076778;13,10551755;14,10102028
423,261;17,86556353;21,11791481;19,6809911;13,38849894;14,30663732
423,846;18,35514949;21,44228071;19,70011979;13,670147;14,58182211
424,431;18,8690079;21,77812821;19,91363413;13,98114682;14,84830336
425,016;19,22984632;22,31049226;20,14562811;14,33164642;15,08720487
425,600;19,4581384;22,50044248;20,35045854;14,70317913;15,39305028
426,185;19,63751019;22,62052895;20,5215101;14,8273048;15,55223412
426,770;19,97885763;23,08153536;20,91797571;15,02662299;15,5725488
427,354;20,17546242;23,40024432;21,0679101;15,15437972;15,72006289
427,939;20,33310244;23,88911359;21,23786935;15,41921051;15,87870696
428,523;20,69630984;23,99516704;21,29059501;15,66491487;16,21299071
429,108;20,99829445;24,3083508;21,51787586;16,0061548;16,53331217
429,692;21,25074796;24,6315939;21,71053904;16,34101508;16,76719092
430,276;21,41011356;24,90825746;21,82868035;16,46463423;17,13795855
430,861;21,7541134;25,1409934;21,9011619;16,57632808;17,34857287
431,445;21,99522865;25,45760427;22,12298134;16,88520496;17,62607889
432,029;21,93057293;25,63190659;22,02317516;17,11076102;17,90266609
432,613;22,11987787;25,84480773;22,05901694;17,4292891;18,15670285
433,198;22,23789904;25,8970599;22,21503694;17,53212138;18,25061218
433,782;22,2375476;26,0878659;22,39941244;17,42748604;18,33054673
434,366;22,46123351;26,0980613;22,38166189;17,27153164;18,33520859
434,950;22,47358516;26,15607809;22,37913172;17,2202852;18,39603712
435,534;22,52582782;26,01426623;22,47692416;17,40215017;18,5032609
436,118;22,51678009;26,21036228;22,49548133;17,41657909;18,55941472
436,702;22,64130702;26,24325713;22,59940553;17,30938683;18,59678518
437,286;22,82158719;26,31950669;22,72026912;17,40863559;18,60157966
437,870;22,90331287;26,25046434;22,49905817;17,45447772;18,58472012
438,454;22,8578788;26,26306976;22,5400072;17,51931287;18,67466333
439,038;23,00806465;26,43511995;22,5492103;17,65785305;18,60111158
439,621;22,98176705;26,54049601;22,64527698;17,86101322;18,63403529
440,205;22,99353477;26,66476704;22,6082304;17,8021061;18,691389
440,789;22,98671292;26,71284376;22,56367943;17,68824786;18,65737073
441,372;22,99224927;26,70135602;22,4907526;17,88031364;18,64216357
441,956;22,91843195;26,66735901;22,40217811;18,07490307;18,69476712
442,540;22,96312448;26,62299718;22,27489253;18,09000137;18,6691634
443,123;22,81592364;26,73183724;22,41316122;18,08513953;18,67903808
443,707;22,83850835;26,80397398;22,32340308;17,97843936;18,72473946
444,290;22,71624707;26,74439167;22,39228805;17,87641641;18,72814253
444,874;22,65458052;26,65449725;22,41542968;17,88708808;18,75512967
445,457;22,58588427;26,64724844;22,50906054;18,03446456;18,65860942
446,040;22,57211476;26,80607833;22,48630801;17,99833214;18,55915297
446,624;22,566424;26,68048034;22,46308115;17,91838898;18,54684538
447,207;22,48908286;26,74572311;22,35141782;17,79587412;18,55641492
447,790;22,44780835;26,65567249;22,34051055;17,69787704;18,51643935
448,374;22,46828085;26,54262928;22,3450824;17,6579375;18,46595846
448,957;22,58431387;26,41747418;22,34704122;17,86304529;18,45945051
449,540;22,6349157;26,45461165;22,2582028;18,00528928;18,43717501
450,123;22,59298512;26,44413415;22,1777436;17,87774934;18,39730767
450,706;22,66614397;26,43974097;22,06227276;17,78251801;18,42099257
451,289;22,75006993;26,34145672;22,12248556;17,78120005;18,41977812
451,872;22,73531375;26,38967848;22,23659708;17,65600496;18,44852415
452,455;22,8055716;26,26844792;22,25329263;17,75549773;18,42008971
453,038;22,65376187;26,28090964;22,21791653;17,72248383;18,35719896
453,621;22,72011556;26,23130895;22,18773247;17,62472744;18,35130342
454,204;22,73925967;26,23616669;22,13074446;17,44389981;18,22691591
454,787;22,71690431;26,1773246;22,06632421;17,35281673;18,15601009
455,369;22,63004138;26,12427783;22,05336112;17,34622706;18,1195062
455,952;22,55380564;26,057201;22,09384098;17,37815238;18,09753866
456,535;22,38378063;26,06255297;22,04948264;17,4714578;18,10324882
457,117;22,33160778;25,99925558;21,91972168;17,42260036;17,97087006
457,700;22,29815799;26,04844295;21,86077755;17,29959305;17,83508207
458,283;22,3000569;26,05775326;21,81707322;17,30912796;17,89395536
458,865;22,18774551;25,9804183;21,74279852;17,25605901;17,8608884
459,448;22,0730783;25,94645872;21,75938225;17,31135067;17,88606137
460,030;22,07870344;25,84728952;21,71948188;17,25371554;17,89334794
460,613;22,09654744;25,82086804;21,69070299;17,23761885;17,86523862
461,195;22,14114784;25,68296948;21,45343834;17,16011867;17,81575388
461,777;22,14509427;25,60818738;21,33952034;17,0583931;17,7269122
462,360;22,06262014;25,49714982;21,27446724;17,11231145;17,71336389
462,942;21,96313922;25,28602909;21,19884543;17,03815336;17,74050281
463,524;21,92180984;25,08553453;21,08998174;16,91589521;17,65116191
464,107;21,8469273;25,03498212;20,99550145;16,90816124;17,61328533
464,689;21,78511154;24,92785374;20,93335389;16,76859046;17,46535588
465,271;21,63102446;24,90638715;20,87922645;16,68405807;17,44117654
465,853;21,54892194;24,88584317;20,73572143;16,69558744;17,42086959
466,435;21,43066966;24,86523229;20,73797261;16,63471645;17,28381721
467,017;21,41163061;24,79172824;20,62185268;16,58109495;17,24695229
467,599;21,36185599;24,84382304;20,51722783;16,48587184;17,23558503
468,181;21,2976766;24,8806436;20,49216067;16,49708852;17,17162005
468,763;21,3066433;24,92422412;20,48357098;16,46585274;17,13940764
469,345;21,34695502;24,87921424;20,39938387;16,43148546;17,0401542
469,927;21,21167077;24,85952175;20,21552816;16,40228403;17,03665125
470,508;21,17961785;24,76109165;20,10394021;16,32341308;16,94414875
471,090;21,14876513;24,64511675;19,99643517;16,1213711;16,77682427
471,672;21,03151492;24,59137082;19,9845616;16,04674883;16,79143934
472,254;20,93686705;24,52877453;19,86153765;15,99531269;16,71924006
472,835;20,91128996;24,43651118;19,84412095;15,91034852;16,57955861
473,417;20,91208489;24,29261486;19,71295263;15,79137108;16,48354825
473,998;20,8574355;24,16311537;19,64427265;15,71101417;16,33566218
474,580;20,74663144;24,13306339;19,59652799;15,60061807;16,29728111
475,161;20,70579874;23,90477579;19,41712208;15,56202611;16,29168939
475,743;20,66895643;23,81277482;19,26983894;15,48627467;16,18836666
476,324;20,58830564;23,6269556;19,18767616;15,50099673;16,1098755
476,906;20,58759173;23,54721645;18,99335199;15,36023494;16,00473938
477,487;20,52454629;23,32790795;18,91067115;15,16504883;15,90618813
478,068;20,42544981;23,12413466;18,75973531;15,09648853;15,79291034
478,650;20,35525893;22,97719674;18,65412507;15,0367977;15,69375506
479,231;20,15385445;22,87293631;18,51622957;14,95247038;15,64073101
479,812;20,07433489;22,65744688;18,363297;14,83124185;15,46453193
480,393;19,99893717;22,62299088;18,42500754;14,64704208;15,25237887
480,974;19,91492526;22,50753541;18,4624402;14,59148318;15,17169318
481,555;19,7699784;22,45792201;18,35712825;14,43267552;15,0767336
482,136;19,65113425;22,24754199;18,27571425;14,42375559;14,95275008
482,717;19,55695192;22,22217604;18,2864425;14,38762303;14,91956969
483,298;19,44868756;22,19386077;18,17613379;14,24589228;14,8344446
483,879;19,33299138;22,14746499;18,13375595;14,12843672;14,75539454
484,460;19,33024762;22,01122984;18,00576851;13,97953089;14,63834902
485,041;19,13829268;21,97467859;17,94782608;13,87896465;14,5660594
485,622;19,06442448;21,95312973;17,7758708;13,75019743;14,48736146
486,203;18,91694819;21,80638236;17,59351079;13,64168807;14,31040195
486,783;18,82521115;21,62552452;17,4155352;13,57538635;14,21916584
487,364;18,71474881;21,51098827;17,35914052;13,41637143;14,09328662
487,945;18,655102;21,27881892;17,0415099;13,33439796;13,95870884
488,525;18,55366197;21,08103036;16,87260005;13,24588461;13,86194071
489,106;18,47637468;20,97924151;16,72139018;13,14431803;13,69257288
489,686;18,38273997;20,84187101;16,64802771;13,09768843;13,64169107
490,267;18,36397656;20,73418871;16,58006734;12,96409502;13,49731918
490,847;18,28228387;20,49572924;16,47868128;12,9447849;13,34356248
491,428;18,18305467;20,36766377;16,31720912;12,80884776;13,23882229
492,008;18,14984103;20,25137137;16,24830687;12,68123241;13,10887708
492,589;18,03792831;20,08960871;16,12227913;12,58798162;13,05648786
493,169;17,83562089;20,06865019;16,14726808;12,51455326;12,91058038
493,749;17,69015169;19,91849794;16,06433051;12,41194984;12,80231645
494,329;17,50579554;19,72376911;15,94519942;12,23249375;12,74025508
494,910;17,27555331;19,61997611;15,78032276;12,14880646;12,60594524
495,490;17,17740352;19,36758266;15,53415431;12,12968577;12,50408221
496,070;17,06557497;19,22984697;15,35693091;11,99351113;12,41953327
496,650;16,88342666;19,05630129;15,29176746;11,91977444;12,28814051
497,230;16,65702695;18,93291818;15,22157521;11,84711184;12,24210188
497,810;16,55753197;18,83157295;15,13615926;11,7719176;12,13615944
498,390;16,43508278;18,69302;14,96106096;11,59157228;11,99520971
498,970;16,41158638;18,66911239;14,91404821;11,48572252;11,8683917
499,550;16,2909251;18,57613773;14,70867754;11,44483245;11,80929796
500,130;16,22845793;18,44688865;14,65595736;11,34565399;11,71613627
500,709;16,08885354;18,39127404;14,65737493;11,23511955;11,67152453
501,289;15,9539875;18,2844894;14,54910999;11,19892966;11,61157835
501,869;15,92050015;18,14861592;14,32286491;11,091383;11,52793362
502,449;15,88859001;18,04519444;14,23188859;11,02284958;11,37163601
503,028;15,76127218;17,94510817;14,04169658;10,91993462;11,25589643
503,608;15,62763129;17,8159543;13,93331625;10,9127328;11,13045238
504,188;15,549828;17,64384342;13,76762417;10,83460701;11,05730316
504,767;15,45051065;17,49195146;13,67198926;10,7518157;10,8733014
505,347;15,35462329;17,36673769;13,56584534;10,651734;10,75221474
505,926;15,18066824;17,21421007;13,42280902;10,54155676;10,64561518
506,505;15,03862656;17,00966299;13,34791709;10,37449836;10,48205409
507,085;14,87331916;16,90125012;13,28185309;10,39386756;10,4359844
507,664;14,70940959;16,77727531;13,16147513;10,29564533;10,37307387
508,243;14,60542925;16,63269014;13,07361017;10,11842555;10,26453604
508,823;14,59933089;16,49282301;12,98868339;9,950888725;10,21639388
509,402;14,44087892;16,34083378;12,88395721;9,834874476;10,17538464
509,981;14,31844813;16,24806281;12,82778632;9,720340912;10,12675981
510,560;14,24690349;16,13949907;12,78541074;9,612847882;9,989423884
511,139;14,24001351;16,03842828;12,71239607;9,494404434;9,863421199
511,719;14,17542201;16,0486734;12,70203448;9,37815678;9,805619446
512,298;14,09532432;15,9820997;12,63472287;9,155644186;9,667224077
512,877;14,01572038;15,8706251;12,55218824;9,046018157;9,538108664
513,456;13,87245377;15,7530839;12,44734521;8,996057451;9,42981546
514,034;13,8030222;15,67092743;12,48945589;8,954676727;9,312119002
514,613;13,64729134;15,59628864;12,38149644;8,860031959;9,178153521
515,192;13,56412078;15,54495283;12,29284761;8,802800922;9,150472947
515,771;13,47968614;15,4040698;12,11473169;8,773043936;9,103177633
516,350;13,37094587;15,33512424;12,01897481;8,708404716;9,060376882
516,928;13,24252824;15,19874021;11,85274007;8,719711429;9,018008741
517,507;13,18480978;15,05383987;11,83353501;8,670599567;9,017698271
518,086;13,13131097;15,01999697;11,71759352;8,619377304;8,952917041
518,664;13,06858535;14,9371657;11,74748928;8,603739643;8,898305316
519,243;12,91588147;14,83595568;11,59702084;8,453759205;8,797289244
519,821;12,81722994;14,75585331;11,62516879;8,433755156;8,75621034
520,400;12,75247276;14,6290516;11,60071941;8,3800795;8,64838819
520,978;12,64416556;14,53707732;11,56291495;8,235396528;8,589590339
521,557;12,57152551;14,48891533;11,51958963;8,215957721;8,603043962
522,135;12,48864985;14,40555422;11,46708356;8,096669652;8,508212894
522,714;12,44346143;14,35057881;11,39718299;8,062857181;8,433377898
523,292;12,33331409;14,25302656;11,46947047;7,975892893;8,432963214
523,870;12,2729009;14,18843323;11,39988208;7,915809671;8,345445905
524,448;12,21179663;14,10667579;11,31979013;7,932914271;8,396040799
525,026;12,30834336;14,00544985;11,24417792;7,903011092;8,368030344
525,605;12,1631864;13,86846261;11,24024507;7,780484483;8,271415182
526,183;12,08436226;13,79240832;11,19017439;7,838957843;8,251047972
526,761;12,01005525;13,58698671;11,04173031;7,786140303;8,115391131
527,339;11,91612664;13,54670683;11,02470411;7,750751544;8,149136017
527,917;11,80667088;13,4226317;10,97992895;7,708194494;8,205342629
528,495;11,75685317;13,24307659;10,80742423;7,612738222;8,04565413
529,073;11,69071359;13,25056281;10,75372833;7,518736033;8,039625549
529,650;11,75717496;13,17707256;10,69763669;7,512855958;8,037230708
530,228;11,60405836;13,13222174;10,65223695;7,506773147;7,965286052
530,806;11,6770492;13,19241698;10,60506397;7,522023494;7,990757441
531,384;11,63254813;13,19558557;10,61739206;7,443262387;7,985604789
531,962;11,54490894;13,27858291;10,72760311;7,361779571;7,970209043
532,539;11,56089399;13,24200079;10,69674087;7,327834771;7,898767648
533,117;11,52560732;13,2864102;10,66020081;7,313782166;7,783186208
533,694;11,47522194;13,28633795;10,65693675;7,305230961;7,828825849
534,272;11,43749629;13,18355722;10,59614099;7,327939499;7,868978902
534,849;11,32175103;13,24268284;10,59617282;7,315826719;7,810326858
535,427;11,30286393;13,21070974;10,57291219;7,235270792;7,758565853
536,004;11,29941022;13,16790761;10,54746736;7,2666526;7,765026981
536,582;11,22141706;13,10270293;10,50668974;7,226235202;7,707977648
537,159;11,24370558;13,02764973;10,42851061;7,250818093;7,629784904
537,736;11,26768498;13,02958784;10,4833424;7,321530249;7,665095481
538,314;11,28396193;12,96579901;10,42120362;7,266176779;7,643462031
538,891;11,31830194;12,96092342;10,40593039;7,311907531;7,608570295
539,468;11,28858864;13,02796926;10,4753989;7,275331362;7,533648595
540,045;11,22484729;13,00670368;10,42478296;7,211170472;7,528293417
540,622;11,18479692;12,99786437;10,47969015;7,282615948;7,542200843
541,199;11,10028188;12,98333201;10,51955457;7,222711819;7,518990858
541,776;11,1364269;13,06596485;10,57286837;7,248175561;7,551190166
542,353;11,12444059;13,00450064;10,55234769;7,228075195;7,545544122
542,930;11,10259955;12,95762415;10,54056472;7,243893672;7,486586927
543,507;11,05862423;12,98276878;10,61061994;7,271804491;7,473320817
544,084;11,00471636;13,04889103;10,69556163;7,337942559;7,548453201
544,661;11,02298253;12,99389173;10,73062152;7,366355542;7,559446272
545,238;10,97211566;12,93839594;10,88542781;7,439694567;7,623559454
545,815;10,98873246;12,89658397;10,79825603;7,385726141;7,649040609
546,391;11,01145351;12,84980624;10,7142975;7,44907083;7,711124313
546,968;11,04745571;12,7824291;10,7720024;7,407716272;7,667704315
547,545;10,95956509;12,82123755;10,86144561;7,514851519;7,813477913
548,121;10,88003803;12,89243618;10,83266279;7,475013472;7,890003392
548,698;10,89453675;12,86487038;10,8346426;7,467780267;8,006422742
549,274;10,92633717;12,83174151;10,76547151;7,428508755;7,970980951
549,851;10,91987145;12,89503483;10,73976195;7,452330395;8,023093038
550,427;10,96879906;12,98624128;10,67930966;7,398578191;8,02179772
551,004;10,97870946;13,01424077;10,82634902;7,482788251;8,055997041
551,580;11,04451708;13,05909986;10,90021597;7,505655904;7,950598425
552,156;11,05198347;13,10267535;10,92164418;7,586046403;8,063480727
552,732;11,15781442;13,17928067;10,93554469;7,530187382;8,035762049
553,309;11,2109101;13,16458205;11,03328845;7,512589146;8,030013738
553,885;11,26030821;13,26123613;11,14020923;7,504036;8,007013529
554,461;11,27540701;13,35534504;11,32243791;7,546455596;8,037692556
555,037;11,28571267;13,42131176;11,38175968;7,561795548;8,08744679
555,613;11,32497252;13,36909403;11,49632484;7,709527011;8,100152657
556,189;11,42311856;13,48360576;11,50797844;7,726834974;8,179498654
556,765;11,39962838;13,57785462;11,62753752;7,818755646;8,310784393
557,341;11,46606847;13,66440066;11,67412129;7,877133063;8,318721463
557,917;11,55270506;13,78969933;11,83187075;7,896811294;8,380477568
558,493;11,69283505;13,93067904;11,88713714;8,020939643;8,470081212
559,069;11,79154134;14,03508114;11,95624935;8,182118619;8,497000758
559,645;11,90118761;14,12409208;11,99050273;8,214430519;8,638048361
560,220;12,0571545;14,19737795;12,09004059;8,314016709;8,759849175
560,796;12,24355341;14,38740565;12,11544652;8,302367934;8,837800039
561,372;12,33071001;14,57929435;12,25702935;8,383479788;8,90213308
561,948;12,48619043;14,59520086;12,33122969;8,345611505;8,982903498
562,523;12,56810282;14,78706733;12,43091097;8,412896097;9,141234522
563,099;12,64046262;14,92407105;12,47063354;8,53895346;9,263878013
563,674;12,68142559;15,04231021;12,66668481;8,656172695;9,380668068
564,250;12,81812965;15,21592573;12,83690572;8,733855759;9,608001268
564,825;13,01639925;15,3986854;12,99078826;8,934025313;9,665339347
565,400;13,09373994;15,51665358;13,12709072;9,096707027;9,70182133
565,976;13,19181828;15,64487184;13,32265587;9,256606386;9,850878413
566,551;13,32471091;15,72836729;13,51641371;9,447529701;10,00630915
567,126;13,36742439;15,97944396;13,70308714;9,657832044;10,15971242
567,702;13,50982212;16,14045947;13,92228152;9,841196617;10,24288011
568,277;13,67276838;16,28086519;14,17089758;10,0120765;10,36250396
568,852;13,85531279;16,52900148;14,35573061;10,14298507;10,5015735
569,427;13,97231128;16,71040618;14,58337141;10,36098111;10,57238216
570,002;14,13779962;16,95394323;14,87880292;10,55271599;10,84113856
570,577;14,36058858;17,2465109;15,16238762;10,65566851;11,03508992
571,152;14,54406489;17,53701653;15,42368834;10,83271961;11,25366672
571,727;14,76163516;17,78150371;15,65273942;10,9530436;11,47162968
572,302;15,0517626;18,10859798;15,93991706;11,14298386;11,63103161
572,877;15,26848752;18,30845081;16,17684997;11,2605643;11,82718295
573,452;15,4614605;18,66627495;16,43318016;11,49203432;12,07906302
574,026;15,70979822;18,84709196;16,70672009;11,70991903;12,31809378
574,601;16,04146477;19,11313813;16,9165201;11,89221146;12,55046067
575,176;16,15879741;19,4352297;17,09790923;12,1012174;12,7205246
575,751;16,49262465;19,70419765;17,36338224;12,43798783;13,0121174
576,325;16,64130074;19,9765028;17,68503557;12,7083109;13,23734045
576,900;16,82027831;20,34786365;18,04963317;13,01274932;13,44713416
577,474;17,07819182;20,73714164;18,40173759;13,26574163;13,80997586
578,049;17,39746316;21,18337576;18,7546629;13,67659426;14,18491702
578,623;17,68075237;21,4818966;19,09313157;13,99587399;14,50845833
579,198;17,97279961;21,89961243;19,45428589;14,30409978;14,77640108
579,772;18,20483983;22,23621199;19,79634714;14,61250212;15,17300226
580,346;18,56782046;22,47725928;20,26261172;14,90457378;15,48096346
580,921;18,80106963;22,87221746;20,71810653;15,22474133;15,7938862
581,495;19,15563367;23,2402836;21,19751816;15,61003315;16,09548594
582,069;19,43978124;23,66783911;21,55164191;15,94839174;16,46099611
582,643;19,79869828;24,0643873;21,96210774;16,38981845;16,71783913
583,218;20,06831861;24,41229236;22,43785285;16,73990715;17,02868808
583,792;20,41226593;24,79662177;22,93243283;17,15380392;17,37360521
584,366;20,67104356;25,19271159;23,37146394;17,60569126;17,74819252
584,940;20,98723161;25,7423167;23,90972084;18,06483917;18,13676466
585,514;21,29325542;26,23421901;24,38486242;18,46657245;18,5750979
586,088;21,63921094;26,72131545;24,86839102;18,77945289;18,98605797
586,662;22,07965639;27,22171168;25,30430304;19,15887014;19,48691137
587,235;22,52340928;27,692614;25,85826782;19,59946802;19,88613395
587,809;22,83473958;28,09773132;26,44879341;19,98080829;20,40052284
588,383;23,22770053;28,52704042;26,95206151;20,45113211;20,89332924
588,957;23,63949811;29,05274232;27,4888715;20,80725328;21,37807398
589,530;24,03866547;29,62367738;28,15224096;21,25443228;21,87350211
590,104;24,48026229;30,02026788;28,68308079;21,6860878;22,27975837
590,678;24,95744754;30,55201925;29,21769051;22,09470482;22,75615148
591,251;25,33163272;31,00409477;29,72461603;22,66353742;23,21979847
591,825;25,66589799;31,36980024;30,16741413;23,19843987;23,62937622
592,398;26,05431792;31,72831028;30,69364606;23,65535048;24,01548937
592,972;26,58698628;32,22363929;31,14333784;24,14718177;24,38823189
593,545;27,00719993;32,76879227;31,70319015;24,59924886;24,88684764
594,118;27,44124919;33,25261514;32,32112276;25,04931824;25,32895273
594,692;27,94819722;33,67730144;32,83934929;25,50112663;25,8746971
595,265;28,43450749;34,28504039;33,31535262;26,05684037;26,31742301
595,838;28,83902735;34,84663121;33,80990293;26,6402007;26,89037234
596,411;29,29136341;35,48857098;34,32909281;27,1498949;27,3394939
596,985;29,72519427;36,03017863;34,93615946;27,60243457;27,84896547
597,558;30,21877642;36,57467655;35,49154657;28,02469877;28,44699618
598,131;30,48876844;37,07583824;36,15900671;28,44033882;28,9722532
598,704;30,99894639;37,58388707;36,78194225;28,97437999;29,46360913
599,277;31,35597795;38,03402728;37,2429739;29,6619444;29,97812963
599,850;31,74567825;38,53327875;37,86166521;30,17705652;30,47166283
600,423;31,97170485;38,95306024;38,62967145;30,52497775;31,02798997
600,996;32,38521729;39,45468092;39,21330004;30,9817341;31,41381517
601,568;32,79322156;39,68514164;39,81379866;31,45041248;31,93241331
602,141;33,20297424;40,23193348;40,43300789;31,78487339;32,38467284
602,714;33,4543928;40,58199286;40,99356915;32,30127392;32,94058162
603,287;33,81160271;40,91146168;41,40894206;32,78083573;33,4782486
603,859;34,14148114;41,19984814;41,89470022;33,18559698;33,85277109
604,432;34,51243093;41,73236011;42,61971118;33,61189342;34,40353872
605,004;34,97602322;42,03196997;43,14845606;34,09172455;34,74392344
605,577;35,26839665;42,27999179;43,63199218;34,727068;35,29112885
606,149;35,42423383;42,60783876;44,24039598;35,21288988;35,68708343
606,722;35,57887442;42,91127322;44,6840245;35,71135528;36,06068913
607,294;35,8930717;43,19901298;45,1895968;36,20714209;36,48826169
607,867;36,30865741;43,69454821;45,54749401;36,65831421;36,85422746
608,439;36,60729877;43,91114395;45,99531837;37,07032224;37,29061297
609,011;36,98090559;44,45317661;46,44168138;37,48557063;37,64621575
609,584;37,23658802;44,76655053;46,70933184;37,80706844;37,85457694
610,156;37,34498148;45,25445681;47,06396207;38,15061883;38,28435848
610,728;37,66710286;45,73574837;47,42450495;38,46257365;38,48750708
611,300;38,02173057;46,02887914;47,72360277;38,7132748;38,84489554
611,872;38,36827977;46,50645332;48,20088116;38,93182372;39,37738314
612,444;38,67184388;46,93776826;48,5148298;39,27027004;39,69497142
613,016;38,75341166;47,20275553;49,05956784;39,65815437;40,12703085
613,588;39,05113479;47,75396687;49,48102269;40,11381599;40,31640466
614,160;39,15841238;47,93665461;49,84036345;40,43608749;40,6793119
614,732;39,42443464;48,33777382;50,19512362;40,91526779;41,11742302
615,304;39,74075831;48,73694797;50,66602067;41,24214076;41,55897482
615,876;39,99209877;48,91348824;51,09655551;41,57444309;42,03128888
616,447;40,30238922;49,14009547;51,58897924;41,95005319;42,51883028
617,019;40,53813978;49,36834889;51,97096929;42,36883109;42,73848377
617,591;40,62989989;49,69719435;52,4399733;42,88165304;43,17077755
618,162;41,07277413;49,93049845;52,67312343;43,19696439;43,42087293
618,734;41,32997939;50,14517869;53,1704153;43,50397151;44,00368622
619,305;41,34559441;50,45238328;53,58283497;43,88306693;44,41230516
619,877;41,57167711;50,54248384;54,040102;44,13619973;44,88859428
620,448;41,73858171;50,70122094;54,21764499;44,59586356;45,11783376
621,020;42,02895343;51,11730754;54,51197696;44,98673243;45,37878454
621,591;42,13194731;51,33979994;54,74634275;45,26430315;45,63799493
622,162;42,31880054;51,47326303;55,00262657;45,56458607;45,78392053
622,734;42,62792812;51,57460831;55,10410025;45,78715606;45,92594078
623,305;42,62576384;51,9105085;55,60503881;46,06307843;45,99658131
623,876;42,88240992;52,03388153;55,70427937;46,35845357;46,11501421
624,447;43,35136912;52,15050009;56,05575019;46,49519472;46,30733277
625,019;43,45676212;52,5241671;56,23443659;46,54937241;46,39813097
625,590;43,67889835;52,76367344;56,47627298;46,73036523;46,58779944
626,161;43,74656149;52,78436045;56,7804425;46,81845015;46,87549134
626,732;43,96469455;53,0711667;57,25288376;47,21491839;46,96348829
627,303;44,07092312;53,18154314;57,69180966;47,31169815;47,19313373
627,874;44,03432581;53,60610947;58,14759318;47,49938973;47,60917301
628,444;44,20737239;53,75566617;58,31164771;47,66207839;48,04078943
629,015;44,24884871;53,95582852;58,89886716;47,71127129;48,28104654
629,586;44,35146526;54,26524649;58,93943209;48,09186384;48,47257873
630,157;44,45742196;54,28681901;59,14766479;48,29915742;48,59469808
630,727;44,55800525;54,27843454;59,42606854;48,39479131;48,67970757
631,298;44,73666129;54,48285173;59,47292312;48,75849372;48,8264569
631,869;44,9631113;54,35649439;59,35563562;49,01413509;49,11954462
632,439;44,96679564;54,80722304;59,44511773;49,34392229;49,25408756
633,010;45,03807867;54,59520817;59,6699168;49,4043047;49,3086574
633,580;45,10768201;54,5371598;59,84319598;49,67932296;49,41657651
634,151;45,17845079;54,56333766;59,67984006;49,99606999;49,53963394
634,721;45,09248663;54,71624383;59,92104385;50,08769504;49,77386011
635,292;45,30965489;54,9041087;60,0863331;50,31759214;50,15868967
635,862;45,17380205;55,02399031;60,14087791;50,57778077;50,4186377
636,432;45,31640834;55,20470694;60,44086064;50,63008859;50,60827088
637,002;45,32337128;55,44750439;60,76729986;50,6328594;50,62615079
637,573;45,49940585;55,30956974;60,61734866;50,69971259;50,88995941
638,143;45,50898096;55,47694162;60,5753775;50,89140682;51,08343082
638,713;45,58211707;55,76132596;60,63516574;50,90801934;51,1259631
639,283;45,58788507;56,09645192;60,69497214;50,97128643;51,16429024
639,853;45,80340226;56,01909679;60,75158615;51,1504115;51,03562219
