Filename-->;FLOR_CERRADO_1.RFL8;FLOR_CERRADO_2.RFL8;FLOR_CERRADO_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
885,255;42,79879135;35,61123418;33,52558419
885,805;41,49709007;36,17436596;34,30104822
886,355;43,54980785;34,95934778;32,51933037
886,905;43,21128496;34,64633543;34,37245272
887,455;42,86625425;34,47863302;35,46414334
888,005;43,7614643;34,76172504;35,40668387
888,555;43,81208255;33,9171181;35,69966642
889,105;43,7056249;34,41284456;35,42260952
889,654;44,20575522;32,83434526;35,74692644
890,204;43,17260817;31,76034584;35,49264964
890,754;43,240352;31,40454986;35,14837975
891,303;40,95467695;31,80582867;36,75297507
891,853;41,15767626;32,71723671;35,23908029
892,402;40,38617679;31,76467087;34,28081458
892,952;40,16955799;31,61834533;33,96160917
893,501;39,24902886;31,2580304;34,66943323
894,050;39,3971613;30,50397213;35,50036301
894,599;38,86346949;32,3061916;35,94734551
895,149;38,90016347;33,81062202;35,73197029
895,698;38,65843237;34,31791416;35,2954917
896,247;37,89523592;34,07901067;33,82519979
896,796;38,08399457;33,48450464;33,12636626
897,345;40,38885462;35,11906856;33,30881906
897,894;39,48584861;33,63058801;33,11899578
898,443;40,59200321;34,6731661;32,48905208
898,992;38,77875048;35,06910022;31,42451922
899,541;41,16273716;33,314955;29,49500205
900,089;38,45144669;31,09839599;30,6267735
900,638;38,60959043;30,74668299;30,9337314
901,187;40,88653691;31,35166865;32,93835302
901,735;40,56087916;29,57784423;33,58323293
902,284;39,36611968;29,17390694;33,66841594
902,833;39,00459296;28,44718993;33,47841801
903,381;36,48504776;27,79128524;34,51958619
903,929;37,24416961;28,47040342;34,69941278
904,478;36,64128315;29,35102928;35,88071746
905,026;38,79124275;30,18406348;36,98821305
905,574;38,17248575;30,28602718;37,47157854
906,123;37,00395697;30,59870493;36,18798036
906,671;40,09173212;31,77795065;37,44600658
907,219;40,8750254;32,48881565;37,53834261
907,767;39,93163441;34,90729349;39,70177231
908,315;42,89152569;34,6496186;39,13642254
908,863;41,65186119;34,79733896;39,52266666
909,411;40,28980748;35,10052514;38,19526859
909,959;39,2008745;35,36196753;37,20073665
910,507;39,65670101;34,70200434;38,9478273
911,055;40,44045925;33,49936069;38,20498754
911,602;36,87248827;34,2352383;35,99886944
912,150;37,11680002;33,85653238;36,80698164
912,698;39,60775845;35,19098623;35,73209975
913,245;38,99362937;36,63519188;35,93448363
913,793;40,1930574;35,42137688;35,84429487
914,340;38,39328601;34,34739371;36,94674576
914,888;40,41242781;35,30844664;34,9404789
915,435;40,28275273;35,76881992;32,53473845
915,982;40,8110627;36,07190746;32,74493718
916,530;39,9663674;35,65080751;34,80422941
917,077;40,26036016;34,04720351;33,77435923
917,624;39,46272681;32,18507698;33,35950991
918,171;40,45721053;30,7768679;32,30157065
918,718;39,83090911;32,86617719;32,51201115
919,265;42,08695421;33,90862691;34,08458582
919,812;42,59937272;33,2867331;34,19718403
920,359;44,19937671;35,05310972;35,1776184
920,906;41,15572565;33,95544824;36,75346519
921,453;41,23953386;33,35338311;34,39609175
922,000;42,7840893;35,89656189;34,97168461
922,547;41,28087526;35,71852753;34,79411537
923,093;40,21186455;35,88133433;35,25737588
923,640;41,04117689;35,01902866;36,98454809
924,187;39,1978753;35,58977622;34,48872566
924,733;40,45078007;36,85197541;35,49440135
925,280;38,8171121;35,79496806;32,18481167
925,826;41,75778699;36,16425663;31,41643157
926,372;42,96773269;38,06454752;32,3194318
926,919;39,7248063;36,49217801;31,4590918
927,465;41,98229418;40,27009361;29,85166265
928,011;44,41766441;42,29191756;28,60899461
928,557;43,67795061;42,02620906;24,37334268
929,104;43,53479377;40,39750939;22,96323014
929,650;39,17252878;39,76440875;21,98300393
930,196;38,66021095;37,96442608;22,2735225
930,742;38,99850776;38,2486464;21,02290311
931,288;42,41445633;36,1484073;21,92989981
931,834;44,0065999;38,27925246;17,5602476
932,379;43,30193439;32,60636295;16,53663202
932,925;37,4287187;34,37140539;17,52218018
933,471;39,21634112;34,08905874;20,13078096
934,017;41,12028483;34,45563214;22,43902524
934,562;43,7205852;35,82316905;24,34304768
935,108;45,91375356;40,38316059;27,84027958
935,653;35,46784259;43,40911906;27,95561718
936,199;29,50252714;45,49302607;31,22400249
936,744;30,32981336;47,81623509;38,4669036
937,290;32,78225727;53,83542834;38,86016525
937,835;35,04470858;46,70890873;39,77128051
938,380;31,99554197;44,96644206;36,48420819
938,926;32,2077932;42,70124563;38,390487
939,471;33,80847595;42,78107706;33,66303712
940,016;36,47377134;40,67648683;29,3818598
940,561;42,81165185;40,01648386;26,79253843
941,106;51,25389963;37,58955504;26,20344687
941,651;46,2901578;38,06522042;22,78738429
942,196;44,62140257;32,93761451;23,46267202
942,741;46,76837591;30,76258832;23,64006537
943,286;49,2439703;31,5571095;23,45618833
943,831;52,57652055;37,85035747;20,30898958
944,375;52,44792938;34,50994496;26,12864608
944,920;46,73085844;33,0975032;27,9792103
945,465;49,07165904;31,44336693;31,20201607
946,009;42,54723463;34,851681;25,83454252
946,554;43,44677436;27,76250824;24,43813589
947,098;39,60271946;24,1633601;26,9244152
947,643;39,69289571;25,63745219;23,93327414
948,187;40,0206029;30,75150456;26,38237353
948,731;38,03003985;30,85048038;27,58763627
949,276;37,33528344;24,08061529;27,68126456
949,820;44,57007794;21,84545607;31,41260134
950,364;42,86989797;23,81591681;30,83623499
950,908;39,80080397;23,48192653;31,41915495
951,452;43,18436582;29,47380417;30,52932926
951,996;44,96133108;28,5168521;30,11351972
952,540;42,95937207;33,42504981;28,33617815
953,084;42,11569829;31,77966355;26,99802222
953,628;34,45737363;25,76209589;28,71923299
954,172;30,85468217;33,255886;28,19642021
954,716;30,3281297;39,87724183;26,0987006
955,259;27,72380597;39,90918472;19,82245267
955,803;24,98940937;38,03096283;21,42780533
956,347;20,34006245;36,7127001;22,0856319
956,890;18,13372784;40,30447041;24,07279725
957,434;15,28845365;35,06178023;26,98208411
957,977;14,23914343;36,25756955;26,79269323
958,521;20,90014865;36,57883237;26,87212695
959,064;20,7723869;36,79029535;26,09610856
959,607;18,31952721;33,08541928;24,918977
960,151;18,05236076;35,75321359;33,78570713
960,694;27,64693338;35,12483969;32,99907635
961,237;28,1535673;33,57591704;30,79962148
961,780;34,65577573;35,70599223;27,02825714
962,323;36,45481665;41,17159035;27,29455732
962,866;36,94756417;37,55893883;27,24830127
963,409;33,14713046;39,23103897;24,97109122
963,952;35,98998941;36,54282439;24,91467463
964,495;34,49561989;35,70623242;28,71455301
965,038;34,7258662;32,72619536;21,43928122
965,581;33,90684755;36,6096539;20,89115472
966,123;34,36158196;36,91704511;26,38126989
966,666;28,98399112;34,59719736;27,80220022
967,209;31,11003997;30,58962662;26,73238609
967,751;29,75097104;29,77343615;23,95672036
968,294;33,49138532;28,97229201;24,19642844
968,836;32,6695673;29,24521858;24,46524097
969,379;32,96064736;30,04447292;21,86210626
969,921;33,8741945;29,77448515;21,36339496
970,463;30,57665532;21,74760026;21,60301307
971,005;31,38923271;24,30470025;20,78666398
971,548;33,0914677;25,23521415;20,78201251
972,090;32,50369585;27,3937055;20,86665879
972,632;34,95787897;27,63878876;26,25098679
973,174;31,95884323;30,27777596;23,27190693
973,716;31,6849682;28,31516675;25,87943405
974,258;32,10184793;25,64487194;28,15307537
974,800;37,13770756;28,92926455;31,70148168
975,342;37,5157973;33,13452921;31,71004984
975,883;39,53642988;31,40430418;30,64167317
976,425;39,2019652;33,13379426;30,46268533
976,967;37,50183504;32,67386072;32,40248324
977,508;35,80127827;34,35766943;28,46961504
978,050;40,58300684;35,76477502;31,07750086
978,592;42,3848434;36,50418644;30,68717166
979,133;43,04014654;38,17153472;27,36911853
979,674;38,0840409;36,62014336;29,87596278
980,216;35,71752947;37,80267743;32,2471588
980,757;32,93431416;36,56384462;33,19459108
981,299;36,53917009;33,68079883;32,81426793
981,840;34,68507247;35,65521193;29,76832922
982,381;36,10325663;34,07226836;31,63947096
982,922;29,3873641;30,2273438;31,90776484
983,463;25,663097;30,41046119;29,85246265
984,004;27,8235869;34,69747969;31,8118315
984,545;26,84574284;33,51929229;26,41827375
985,086;29,70466727;32,06089001;24,12186
985,627;32,68509578;34,75409923;23,69228886
986,168;26,78016213;33,06713467;23,6410536
986,708;32,05108483;31,67691684;26,15966476
987,249;30,25799788;35,64428055;25,16971639
987,790;34,49931976;39,79405911;25,55497601
988,330;35,90750011;39,41185332;26,53215599
988,871;33,525;38,10978049;25,17561741
989,411;34,2396435;41,36038014;27,51189059
989,952;33,87977984;41,33646765;28,080355
990,492;29,79627873;40,51470441;29,77515727
991,033;32,79289782;40,80602686;28,32180798
991,573;30,9651571;38,6318783;27,57376758
992,113;29,29508099;38,90117933;26,81560258
992,653;24,17670941;32,20035627;26,03558974
993,194;26,48600416;32,35316231;25,08040638
993,734;26,5372461;31,87355101;28,01742873
994,274;26,12306733;26,84950663;28,64856799
994,814;23,84180043;27,17652914;29,69168508
995,354;30,38885084;25,26574423;26,84965157
995,893;25,00000304;23,92292168;29,39485649
996,433;24,98256143;23,11649648;29,79646669
996,973;24,29132073;21,79648522;31,05698449
997,513;28,90234827;24,59632447;29,78336683
998,052;30,59793967;25,63167496;29,33438437
998,592;29,31897009;21,37951251;24,19528873
999,132;28,98860518;25,99302498;21,64060172
999,671;29,9226749;29,62411462;20,52656049
1000,211;24,08738062;30,36746873;24,46977972
1000,750;32,20072667;34,09240393;23,14960344
1001,289;33,28760407;34,5485784;23,43028583
1001,829;39,47031152;31,67030255;20,7074889
1002,368;37,08169594;30,82126587;22,13753469
1002,907;35,72434707;30,66104096;23,17294858
1003,446;39,93002038;35,74079365;28,29471584
1003,986;41,08451891;36,31550012;32,41164734
1004,525;44,73474837;33,39272156;35,43567199
1005,064;49,41958382;34,76931877;32,50411711
1005,602;44,5985837;31,57481809;32,42659656
1006,141;46,50646555;34,80358699;33,59313798
1006,680;47,2784463;37,95473177;34,78766237
1007,219;50,52236118;41,47073241;33,01635993
1007,758;47,12181886;44,86584864;34,95251606
1008,296;46,26928601;38,30216539;33,65313917
1008,835;46,97648481;39,50888126;33,60224131
1009,374;47,99292291;39,93679749;32,48027812
1009,912;40,59754411;39,68463899;31,53065518
1010,451;39,93352319;38,79999642;34,15662995
1010,989;38,58248145;36,9426773;33,97946366
1011,527;39,57232011;39,29277634;34,03380325
1012,066;34,56416628;39,72423091;35,97733461
1012,604;41,6586451;31,96108783;35,68894779
1013,142;39,99216889;35,23370651;33,89258542
1013,680;41,10906639;33,86802078;32,43771434
1014,219;35,9757787;36,68435462;31,96458113
1014,757;41,17417097;37,82094135;36,73348938
1015,295;43,90273027;42,19046437;33,37420743
1015,833;40,70530924;44,78250174;28,99859789
1016,370;37,09836738;41,70494435;27,57191537
1016,908;40,93670072;32,98983686;31,25000152
1017,446;35,18082093;34,69180596;26,71089649
1017,984;41,85075426;41,58686874;28,8494695
1018,522;40,05579827;43,05311447;27,40004965
1019,059;44,35287548;34,2202827;23,80952297
1019,597;39,69486227;30,95318201;22,70025753
1020,134;44,853704;27,2378507;24,43278523
1020,672;45,98396385;25,68288958;28,67072031
1021,209;43,61397544;26,2194191;34,56910469
1021,747;42,96048068;35,0203582;34,39941504
1022,284;40,56669587;29,50650193;36,94622982
1022,821;32,43204481;25,98571767;35,42028116
1023,358;29,94143532;24,19574334;35,67429502
1023,896;28,83687828;36,07762546;39,93819554
1024,433;33,30393594;33,93130346;37,16381727
1024,970;24,31912419;34,48773336;35,11983078
1025,507;23,06520379;30,69839723;30,40141808
1026,044;25,74357344;30,05072185;25,45636111
1026,581;25,15036537;27,71343802;21,95012756
1027,118;29,91577213;36,55075358;20,99563809
1027,654;34,20068666;39,39513805;25,32022618
1028,191;36,72642195;37,17814225;26,05203805
1028,728;39,09700587;28,5527709;21,04049855
1029,264;33,97590481;32,18607161;22,81766148
1029,801;39,78439344;34,16140212;19,50847357
1030,338;37,45595658;36,46120348;26,92547658
1030,874;33,94718328;34,93637108;21,07580761
1031,410;35,91905354;38,39145761;21,4922077
1031,947;45,57780219;37,98717387;22,34160345
1032,483;38,17047466;39,40936946;16,71969481
1033,019;39,5771011;36,98300984;15,94847316
1033,556;29,88304239;46,39418959;21,00273136
1034,092;32,6042928;41,31332228;16,16852027
1034,628;31,3226454;39,3427371;19,96901479
1035,164;38,61050375;35,66048075;19,92950828
1035,700;36,0982438;41,42774099;16,79268449
1036,236;35,52898009;39,88592368;18,08903816
1036,772;26,85039052;42,8805912;18,15754281
1037,308;33,10948419;37,4397547;18,45134374
1037,844;28,26896957;37,97929427;19,19011201
1038,379;30,37975052;33,36441935;15,47348341
1038,915;32,50958546;37,72599782;21,51790181
1039,451;31,56941883;41,50456739;22,4777461
1039,986;32,36694866;50,34529022;14,46458638
1040,522;35,09471369;45,35655348;26,04723354
1041,057;34,6904864;46,01823861;24,02619638
1041,593;37,99444084;39,47098516;23,99531712
1042,128;30,23996761;33,50785574;29,75885982
1042,663;33,39313827;30,3404257;26,74755403
1043,198;31,85265502;34,0918673;27,78171413
1043,734;28,4758821;33,43289374;19,85054639
1044,269;32,75896875;33,8782545;12,73244685
1044,804;36,02129373;28,82181135;18,69994495
1045,339;28,88626536;36,10471136;15,87331931
1045,874;37,55710106;37,77283964;17,89860831
1046,409;31,483998;37,36887867;11,44850892
1046,944;38,66963137;41,29059424;8,669086709
1047,479;34,13851584;49,19525394;10,91244238
1048,013;29,16321461;42,1003038;9,372721834
1048,548;33,54639725;42,35972047;14,30084723
1049,083;30,27641407;36,12804822;23,26160413
1049,618;14,31529939;37,28004187;20,95290762
1050,152;21,52858854;18,06768598;18,84005247
1050,687;-4,203691541;2,446257359;21,65728614
1051,221;-9,435390863;-3,101105779;32,84210471
1051,755;-33,89121553;-10,79614323;33,28203197
1052,290;-15,62998455;-1,276881503;36,32872442
1052,824;12,02393733;23,17460588;36,58634342
1053,358;21,98996743;41,28856315;32,74654976
1053,893;12,86106996;48,56530968;23,6906312
1054,427;23,16758821;40,84442354;24,12264551
1054,961;35,35382954;54,57337522;29,55739039
1055,495;43,90430287;54,91071154;19,93413112
1056,029;37,07517939;48,60375691;12,90097624
1056,563;41,48128786;45,17357075;7,501368933
1057,097;28,79487304;34,90697645;2,642764582
1057,630;26,40503929;38,88750453;0,490773261
1058,164;16,33648446;36,12531478;-2,036617762
1058,698;31,9521447;31,55800511;8,189403942
1059,232;31,69456127;51,57665056;5,346369111
1059,765;14,5052816;39,51890242;1,785714836
1060,299;11,46728292;49,16699503;8,351560816
1060,832;30,20897319;62,24098465;17,03113404
1061,366;19,41995926;67,67870348;21,61716045
1061,899;33,4494766;66,9849955;31,09656342
1062,432;25,9125181;52,33104777;29,76491965
1062,966;29,56038282;48,45505239;32,65168252
1063,499;24,71366644;57,94532893;35,09254206
1064,032;34,90497933;56,18374397;43,73142318
1064,565;39,53653395;58,28849479;44,56070647
1065,098;32,98404426;45,69010831;42,96404339
1065,631;35,61510382;48,9334669;38,90529562
1066,164;37,80909339;43,3564637;43,0795835
1066,697;24,24155923;44,44744429;37,78138232
1067,230;32,25888858;39,23018013;38,05813088
1067,763;37,87615191;41,52586996;35,93093789
1068,296;45,00703033;34,00271334;34,02086009
1068,828;30,30694823;32,00368061;27,48109592
1069,361;42,68054934;32,50409043;30,55414373
1069,894;55,14184556;39,83938752;36,63911713
1070,426;51,82559265;24,19974399;26,95602646
1070,959;49,55882513;36,00000059;11,95687907
1071,491;49,17298422;38,18640096;17,84172785
1072,023;51,15497524;52,76913054;18,33244166
1072,556;43,58570187;40,94326932;25,88569916
1073,088;26,17124055;60,82225387;25,65982474
1073,620;36,46871358;48,86746817;28,89988334
1074,152;18,3632748;66,73936457;26,825919
1074,684;12,71528182;58,12970005;19,93769436
1075,217;1,379566762;57,99333776;23,65751697
1075,749;29,08011764;48,43692927;25,71204606
1076,280;35,37263668;43,8761795;13,20995469
1076,812;38,00136021;41,36024134;17,71604703
1077,344;30,69985624;40,06382267;14,6770472
1077,876;42,29480628;46,71553982;17,7324836
1078,408;21,297428;38,82911697;13,14794789
1078,939;32,99396715;40,49347029;15,79096829
1079,471;36,82608439;25,96153771;20,57376945
1080,002;45,50054244;30,10594457;28,65921673
1080,534;39,37080089;36,81984797;22,1789876
1081,065;43,25217999;40,70323679;22,09101509
1081,597;42,00426421;44,55632307;32,25423479
1082,128;36,06078368;32,92282508;39,30446109
1082,660;30,66666687;17,82838147;38,56979407
1083,191;43,32180064;19,78408281;35,47495575
1083,722;33,22341303;11,91821374;36,64335778
1084,253;34,27573049;21,06147982;33,67477775
1084,784;22,57281469;19,17653698;26,54545567
1085,315;-16,88963277;15,6168836;42,17491586
1085,846;-38,2673553;16,58519445;49,95877933
1086,377;-24,61273551;17,20310838;52,90036153
1086,908;-7,428249826;22,69319635;41,96123294
1087,439;20,73996854;26,41620039;44,01114134
1087,969;14,68571578;21,14250321;41,32023079
1088,500;40,09045891;27,71669483;44,10705318
1089,031;31,05369736;34,05778738;44,34095449
1089,561;46,52862515;39,15873699;46,62502782
1090,092;59,95380842;28,43638276;42,26973649
1090,622;58,11688342;18,87370437;31,73394341
1091,153;32,08117319;21,65585319;17,79273299
1091,683;49,72652617;27,04815527;17,05217958
1092,213;7,423971527;22,18824425;-4,60291602
1092,744;22,30303018;34,68208131;5,715239261
1093,274;-1,763668389;32,25331543;-6,431469645
1093,804;30,19684964;33,07726984;-16,8766579
1094,334;12,28654688;3,631961994;-22,20248826
1094,864;10,35536832;-2,127659349;-25,8804249
1095,394;2,237521842;5,52603713;-7,495429408
1095,924;20,19558012;11,7748176;14,44485745
1096,454;2,51159245;13,85767793;34,56189152
1096,984;31,71177514;26,54835089;35,74534136
1097,514;18,50019063;27,21277335;34,25022266
1098,043;25,32909572;15,03048802;42,70696453
1098,573;-4,514285496;11,51631478;50,51856783
1099,103;5,180722987;23,92290329;56,26774914
1099,632;19,14728634;36,43564134;53,27058812
1100,161;44,47760967;44,03837487;48,34076489
