Filename-->;PETALO.RFL8;PETALO2.RFL8;PETALO3.RFL8;PETALO4.RFL8;PETALO5.RFL8
Mode/Unit-->;;;;;
Int.time[ms]-->;10;10;10;10;10
NrOfAverages-->;20;20;20;20;20
Smoothing-->;4;4;4;4;4
Wavelength [nm];;;;;
642,703;42,86741071;11,36806981;13,27195583;14,66114657;14,03735592
643,272;42,72079924;11,37595068;13,4057235;14,73146182;13,7343192
643,842;42,66673628;11,27848636;13,39780519;14,66737529;13,71582903
644,412;42,40924554;11,00393418;13,12743593;14,60726322;13,17895892
644,981;42,26356776;10,96742824;13,05868966;14,38364178;12,95803664
645,551;42,23525363;10,85539556;12,9832491;14,40688244;13,07592994
646,121;41,79452859;10,68522364;12,98563096;14,46035938;13,04424933
646,690;41,7167189;10,64503905;12,9450326;14,33457927;13,18380565
647,260;41,52701095;10,63928924;12,87852095;14,37029914;12,9779211
647,829;41,32416198;10,72568362;12,90112343;14,16077573;12,89170269
648,398;41,34920427;10,68318786;12,78361858;13,87684429;13,00883214
648,968;41,12927426;10,81368078;12,64016853;13,78963003;12,89864128
649,537;41,13446164;11,13003668;12,63965548;13,74989835;13,19302633
650,106;41,11594305;11,13709452;12,54717599;13,67825152;13,25221726
650,676;40,89994474;11,00943144;12,38998304;13,65023483;12,89193155
651,245;40,70808668;11,15674179;12,2874437;13,55197899;12,88587045
651,814;40,69386755;11,43871009;12,39056664;13,79963609;12,90507395
652,383;40,53839897;11,55260118;12,5236237;13,77564182;13,17953352
652,952;40,35232261;11,43189487;12,2995207;13,77154044;12,95741305
653,521;40,27332902;11,53336894;12,34718682;13,97047482;12,99144298
654,090;40,20868118;11,39577447;12,34795782;14,05099989;12,94392218
654,659;40,00946247;11,49109196;12,46628254;14,06050661;12,75702248
655,228;39,75936105;11,02234176;12,53544373;14,04691648;12,58840687
655,797;39,74269085;11,01263816;12,41659376;13,7927656;12,55960429
656,365;39,78250031;10,79929422;12,26804333;13,72535348;12,48784529
656,934;39,54703227;10,50889294;12,35696072;13,64308865;12,26132851
657,503;39,53000044;10,35341333;12,12352572;13,8156536;12,07844009
658,072;39,6072673;10,39363033;12,20804067;13,73900032;12,28811202
658,640;39,28059759;10,4125891;12,00980942;13,45532557;12,19924372
659,209;38,96517855;10,25725713;11,90000473;13,18784758;12,10719417
659,777;38,85704139;10,03995039;11,70306557;13,00636012;12,04901853
660,346;38,73674233;10,29888683;11,79715838;12,81696359;12,03754038
660,914;38,49047797;10,22349838;11,95566664;13,0491046;12,08203776
661,483;38,28016466;10,2159518;12,1006325;13,06638442;12,12842171
662,051;38,03704976;10,19076229;11,76159109;12,89351697;12,09648255
662,619;37,82388551;10,22559703;11,86106668;12,72786949;12,19022294
663,188;37,44194171;10,19085793;11,61033751;12,46608208;12,04509851
663,756;37,22670746;10,05239559;11,38630873;12,45536063;11,98253213
664,324;37,1242753;10,09884047;11,3350178;12,4361873;11,84667237
664,892;36,80980261;9,941647315;11,27923284;12,28796706;11,84592884
665,460;36,71953978;9,83830235;10,99301443;12,33560565;11,72547575
666,028;36,42057214;9,695427548;10,85693983;12,05088746;11,53461634
666,596;36,08179322;9,811339645;10,87176608;12,01358858;11,48853399
667,164;35,91653564;9,74216942;10,87967923;11,88502579;11,3105422
667,732;35,64390977;9,680303741;10,63924126;11,77468436;11,07248261
668,300;35,54643773;9,441068671;10,67387619;11,8248535;10,94689812
668,868;35,4870056;9,306806413;10,78190638;11,62383653;10,87077286
669,436;35,26944774;9,240557605;10,69947124;11,67823219;10,81595378
670,004;35,1439504;9,123017104;10,53152219;11,69117232;10,66870111
670,571;34,8332053;9,237133835;10,43465467;11,73151648;10,48160894
671,139;34,75119533;9,252606929;10,21644379;11,74703831;10,43799825
671,707;34,86276059;9,151396182;10,14885667;11,5069344;9,959366657
672,274;34,65234914;9,052992897;10,14951857;11,34316502;9,93726274
672,842;34,53995932;9,084149029;10,23664225;11,30852;9,973662243
673,409;34,34044114;9,268740809;10,22237005;11,37626865;9,953257544
673,977;34,25534896;9,287942854;10,19885429;11,31748407;9,752964861
674,544;34,30947417;9,377052405;10,24608077;11,19723977;9,869058457
675,112;34,28980887;9,624599391;10,4761648;11,28783044;9,815097214
675,679;34,31725935;9,588681024;10,47324178;11,14263898;10,05036148
676,246;34,23422212;9,513498272;10,48799343;11,10980361;10,01918419
676,814;34,000086;9,388722066;10,16658996;11,11482729;10,1162276
677,381;34,07925006;9,414064133;10,20689337;11,28361055;10,24914131
677,948;34,16052284;9,350195279;10,04053593;11,25820542;10,13881872
678,515;34,45402889;9,264785897;10,11414813;11,38303034;10,18201744
679,082;34,32259084;9,307138182;9,950715349;11,42487987;10,17720273
679,649;34,36529731;9,312460778;10,10058223;11,41079039;10,20803534
680,216;34,47620878;9,147635469;9,993137348;11,4690544;10,52764628
680,783;34,71720651;9,081543997;10,09395813;11,60976219;10,64483066
681,350;35,03361402;9,178980659;10,27992463;11,66903747;10,75441336
681,917;35,36522564;9,283605657;10,63155884;11,7439047;11,07438832
682,484;35,66146144;9,361518501;10,70248058;11,83851579;11,04524189
683,051;35,97256495;9,507599239;11,07132538;12,04988486;11,47211134
683,617;36,36606201;9,605879217;11,09866556;12,16172911;11,72284552
684,184;37,15813568;9,708745732;11,37287183;12,48370749;12,10079363
684,751;37,86785017;9,860128056;11,58711452;13,04659555;12,62785282
685,317;38,67036466;10,37563683;11,96668081;13,57072623;13,06279432
685,884;39,40302064;10,76946987;12,15435184;14,05261138;13,2814004
686,450;40,30380768;11,07441168;12,67896794;14,65051856;13,89469622
687,017;41,2200256;11,41551188;12,98303496;15,17548077;14,20443215
687,583;42,17967475;11,77228017;13,32815651;15,48207542;14,73018197
688,150;43,34240125;11,88092274;13,44807264;16,04093047;14,87350927
688,716;44,24347543;12,20020354;14,00729635;16,41642838;15,35711533
689,282;44,83069527;12,44118821;14,30625241;16,76622151;16,00044561
689,849;45,52366275;12,67573929;14,64231035;16,87058188;16,31041032
690,415;46,26797103;12,78619974;15,07909889;17,06731773;16,63415212
690,981;47,08194417;12,97607342;15,44268889;17,18399528;17,05887664
691,547;47,82083773;13,26911662;15,59068067;17,70835912;17,63567709
692,113;48,41243435;13,12854392;16,03317628;17,93505838;18,09472587
692,679;49,14594885;13,42484696;16,43975726;18,38146874;18,43545703
693,245;49,42542118;13,39355069;16,782422;18,23840619;18,7611746
693,811;50,01470356;13,6546958;16,81019122;18,5445936;19,16515522
694,377;50,7826541;13,71312462;17,2275795;18,6294729;19,37668818
694,943;51,27874747;13,81118846;17,29907137;18,76255033;19,61663366
695,509;51,81208452;13,67950866;17,3914837;18,71715488;19,67736157
696,074;52,32550959;13,86898278;17,76517006;19,05918374;19,82691691
696,640;52,6745218;13,94817533;17,97653471;18,93356745;20,01392402
697,206;53,06677757;14,37654658;18,08143062;19,19071141;20,11124712
697,771;53,28252411;14,58494129;18,45955919;19,76525056;20,60573294
698,337;53,73644555;15,16561437;18,71371115;20,13423927;20,95621262
698,903;54,09607957;15,25768968;19,26811873;20,39622481;21,14227672
699,468;54,34720336;15,70342044;19,42730355;20,84099122;21,35301462
700,034;54,86557748;15,93383693;19,84599171;21,39458391;21,68358444
700,599;54,90540447;16,44874882;19,95737004;21,77271624;21,79036042
701,164;55,1599983;16,40833992;19,99664668;21,67779758;22,13651206
701,730;55,43520139;16,76531017;20,30597161;22,01893164;22,16809295
702,295;55,86097756;17,09004019;20,71363782;22,25316424;22,5015518
702,860;56,08466399;17,07499932;20,39098678;21,84226832;22,39031811
703,426;56,36089085;17,30153165;20,75506967;22,28112787;22,7721752
703,991;56,46598259;17,63790683;20,63301251;22,36707235;22,86498222
704,556;56,55196141;17,83412084;20,9730478;22,51860235;22,93846494
705,121;56,7333982;18,05688114;20,85084129;22,4194893;22,79099973
705,686;56,89672424;18,13866233;20,98265369;22,48840776;23,22616458
706,251;56,90306745;18,45735566;21,30028684;23,07844388;23,57443637
706,816;56,92284783;18,3631758;21,53114531;23,17252052;23,67815724
707,381;56,7675533;18,43432174;21,25663103;23,28515309;23,71733173
707,946;57,16935044;18,67011596;21,7681908;23,63212345;23,8145055
708,510;57,36643198;18,65442142;21,80655705;23,68146212;23,96485601
709,075;57,52364265;18,75398522;21,9838107;23,70076061;24,16776982
709,640;57,70883778;18,77668042;21,97168293;23,97090311;24,37706528
710,205;57,73280568;18,85389801;22,21836202;24,11992818;24,59085335
710,769;57,7512953;18,86222874;22,37456439;24,36884248;24,48057378
711,334;57,72678026;18,77991328;22,35944121;24,16694162;24,37926571
711,898;57,94673462;19,38929845;22,2819896;24,33278622;24,38521666
712,463;58,36716386;19,7705024;22,78559611;24,60883181;24,58384251
713,027;58,2095096;19,82695574;22,57412935;24,8982234;24,81422686
713,592;58,45350707;19,97640244;22,66072333;25,13424298;24,71683164
714,156;58,62987899;20,07993821;22,82661934;25,27959169;24,64160311
714,720;58,76121194;20,24276318;22,88235161;25,22710452;24,57346679
715,285;58,94622314;20,58700921;22,94581657;25,3677483;24,76718799
715,849;59,53660493;20,69498349;23,01340768;25,13070304;24,84718457
716,413;59,9650281;21,12271904;23,27477588;25,38565374;25,24944781
716,977;60,37904546;20,95102598;23,42647375;25,47204114;25,48129965
717,541;60,51975308;20,97620179;23,1181124;25,47462779;25,53153447
718,105;60,95665801;21,1006517;23,53082571;25,25938965;25,50056957
718,669;61,05935783;21,13291395;23,64259467;24,85684243;25,61556499
719,233;60,8274849;21,19504274;23,83461554;25,06622402;25,7039813
719,797;61,16430286;21,0961737;24,00063012;25,29134051;25,86292065
720,361;61,4540108;20,88058795;24,31132953;25,54557402;25,7799234
720,925;61,40129246;21,37913528;24,60262015;26,19284585;25,88735808
721,489;61,62136126;21,52913175;24,62233023;26,40345254;25,77523543
722,053;61,94143277;21,76379519;24,71989443;26,57318028;25,77337735
722,616;61,92446801;21,70223822;24,81978831;26,56547518;25,95677653
723,180;62,02512045;21,95153347;24,87983207;26,97749427;26,44468722
723,744;62,18829428;22,28331028;25,11786377;27,14441176;26,28853283
724,307;62,30682444;22,48965115;24,90909483;27,42333282;26,60426226
724,871;62,23843369;23,2551849;25,13615302;27,46332338;26,87890177
725,434;62,01349262;23,58169927;25,31004548;27,64669846;27,2976831
725,998;62,10999946;22,91372667;24,81254576;27,41108763;27,26158713
726,561;61,90870772;22,72966024;24,89376438;27,18998585;26,96129147
727,124;61,72264411;22,66677047;24,63715666;27,2391466;27,11575692
727,688;61,70032988;22,75149154;25,08666889;27,3652301;27,06431619
728,251;61,6389907;22,86849634;25,33327178;27,45567279;26,722902
728,814;61,50309298;22,9297975;25,3460366;27,8361086;27,01618756
729,377;62,037784;23,20438851;25,83163754;27,58727602;27,03233396
729,940;62,1210473;23,11645828;25,97694548;28,01959644;27,2428464
730,503;62,1197674;23,39322989;26,0629277;28,04715959;27,27342492
731,067;61,9133945;23,88582493;26,61310577;28,21089127;27,27960538
731,630;62,02139352;24,11938218;26,58104847;28,36184685;27,48988074
732,192;62,11274263;23,58363278;26,91415718;28,10512175;27,29821944
732,755;62,1977661;23,70661033;27,05280688;28,32333307;27,486227
733,318;62,27593078;23,8201108;26,89336403;28,59654151;27,5699072
733,881;62,25303343;23,70990427;26,5852169;28,60869381;27,75096448
734,444;61,84159167;23,49521682;26,53712325;28,92640506;27,94893664
735,007;61,62578629;23,15384652;26,31656823;28,54289847;27,69378613
735,569;61,6724426;22,94201124;26,10711937;28,56474091;27,63059154
736,132;61,57233687;23,16611326;26,11203195;28,63721194;27,94348147
736,694;61,43467923;23,20633109;26,12856478;28,47071652;28,0689479
737,257;61,0366089;23,75637697;25,90433057;28,9067643;28,57164477
737,819;61,03944082;23,65743101;25,72607131;28,84723277;28,41348715
738,382;60,76967828;23,4629234;25,62468136;28,50449252;28,58207839
738,944;60,69759162;23,77444107;25,96654966;28,49818515;28,64933959
739,507;60,57024315;23,81896273;26,25528021;28,17953574;28,30429743
740,069;60,7298579;23,94653641;25,96321433;28,03853676;28,39267337
740,631;60,56627609;23,66942928;25,99294025;27,55908419;28,04864894
741,193;60,76565629;23,63121993;26,39190818;27,46889257;28,17197768
741,756;60,94142772;23,43653324;26,76093424;27,81486196;28,14087608
742,318;61,02747461;23,76936519;27,14958498;27,96418817;28,02702862
742,880;60,99618349;23,93923309;27,02891665;27,706194;28,04560919
743,442;61,04962419;24,249433;27,28207147;27,81696811;28,16188619
744,004;60,89073055;24,09065205;27,15616207;28,0521393;28,04348628
744,566;61,37690182;24,18338868;26,78282878;28,44246509;27,99700493
745,128;61,42447937;24,16874687;27,39800306;28,58373892;27,86958551
745,690;61,65993068;24,68212214;27,45544823;28,94196386;28,28648042
746,252;61,50084969;24,8482632;27,25406277;29,10179679;28,32783326
746,813;61,23475919;25,29071656;27,07033108;29,23920786;28,22334154
747,375;61,27571421;24,96649904;27,00729841;29,02063174;28,22328882
747,937;61,01818724;25,23009143;27,24524845;29,51272218;28,35104392
748,498;60,9269385;25,03958825;27,64217743;29,49514396;28,2979891
749,060;61,1951185;24,78444077;27,73585801;29,21894793;28,294187
749,622;61,0629529;24,74300709;27,32562549;28,89254846;28,50257181
750,183;60,81009798;25,03614277;27,78394756;29,46419157;29,12391234
750,745;60,46848398;24,82123637;28,01415809;29,72462288;29,1887716
751,306;60,44644823;24,66612231;28,12211447;29,77551949;29,17524976
751,867;60,3394272;24,34908245;28,37514553;29,49997078;29,37359496
752,429;60,67088779;24,53049518;28,5957709;29,91570025;29,56047333
752,990;60,84310602;24,92288545;28,80442375;30,14409963;29,90257958
753,551;60,70617704;24,9961409;28,32647728;29,76323383;30,13195914
754,112;60,8450474;25,31615571;28,63077985;30,15142722;30,37920464
754,674;61,05161013;25,34882452;29,11944902;30,47414378;30,59780132
755,235;61,18347587;25,60143566;29,16728696;30,62300154;30,03272229
755,796;61,16879418;26,07704348;29,00939664;30,72679596;29,92155931
756,357;61,42546328;26,40453865;29,19206022;30,68135073;29,93474501
756,918;61,76251551;27,06089248;29,36921677;31,40903421;30,39224975
757,479;61,42438144;27,05834647;29,14661989;30,84750805;30,38219097
758,039;61,87916005;26,58311787;29,37200273;30,79893196;30,60151107
758,600;62,44220977;26,8875919;30,09391482;32,06873206;30,52280289
759,161;62,17764474;27,22367971;30,07707877;32,17666234;30,46708962
759,722;61,80161456;27,1449311;30,80877862;32,12742416;30,32026515
760,283;62,12271268;26,23566701;29,9772227;31,52485048;30,48336661
760,843;63,40432664;24,89715077;29,61189336;31,22483248;30,12341968
761,404;63,99510321;24,86039333;29,2617989;32,08454109;30,36921841
761,964;63,95196297;24,23872436;28,95780844;30,67405298;29,43676112
762,525;62,65210863;25,36673488;28,54176393;31,02462665;29,76979798
763,085;62,31858369;25,11058822;28,08327619;30,20778516;28,38764649
763,646;62,14983435;25,50184034;26,88308746;29,25283651;28,28520388
764,206;62,38926865;25,7502542;26,81829249;29,39209385;27,73400497
764,766;62,20888875;25,81849348;26,54406611;29,31223873;28,11156672
765,327;61,73320948;26,60693555;26,55898909;29,30688392;28,85589253
765,887;61,03597401;26,62525152;26,76893549;29,29890432;28,48469514
766,447;60,71136476;26,37234597;26,83553092;29,26790476;28,18537945
767,007;60,42014155;26,70402603;26,72684747;29,76214577;28,15447669
767,567;60,72442038;26,11112415;27,38692754;29,75120622;28,01381167
768,127;60,54861573;26,26322812;27,51510898;29,84327634;28,10640791
768,687;61,02991775;26,01194683;27,91554573;29,87665371;28,05755363
769,247;60,76399363;25,47462416;27,92762673;29,42211404;28,37678243
769,807;60,93135619;25,43900441;28,07770164;29,4536027;28,1185119
770,367;61,33257095;25,22909736;28,16106199;29,73882519;27,62543675
770,927;61,35982127;25,48668998;28,4236672;29,89679971;28,17640372
771,487;61,26096901;25,66348805;28,58109501;29,62051293;28,19728933
772,047;61,26883986;25,45345735;28,57596017;29,84117414;28,3915232
772,606;61,46886968;25,55627483;28,0014132;29,3710652;28,1343777
773,166;61,22039035;25,74821808;28,14014194;29,35154442;28,45961966
773,726;60,52867187;26,13810652;27,85640358;29,01500863;27,96097559
774,285;60,6331239;26,28772964;27,86205254;28,90323221;28,19078218
774,845;60,57947518;26,58650871;27,9146346;29,41162228;28,39726413
775,404;60,2853902;26,56147983;28,34256914;29,49931003;28,5180166
775,963;60,25093234;26,22894625;28,14499651;29,34513376;28,42572539
776,523;60,43150381;25,85504307;27,77503409;29,10482876;28,50104873
777,082;60,29488912;25,60399599;27,73239358;28,437729;28,25550762
777,641;59,94059352;25,8613997;27,92324174;29,07135802;28,5486905
778,201;59,89009385;25,63330145;27,25027;29,22516547;28,40848777
778,760;59,87204995;25,18406081;27,68243381;29,25444385;29,35524637
779,319;59,92338885;24,61936515;27,49584953;28,88196873;28,72752541
779,878;59,59675678;24,68198943;27,62293692;28,56662799;28,60411495
780,437;59,8259353;24,54274095;26,98964617;28,00305163;28,12584777
780,996;59,58026681;25,21669301;27,24217615;27,9324764;28,27503116
781,555;59,57755774;25,24031212;27,23624761;27,99816435;28,45583918
782,114;59,3258395;25,46441318;26,88240361;27,88054131;28,07990522
782,673;59,27368725;25,40100301;27,50734375;27,67611571;27,97113722
783,232;59,70371458;25,2400177;28,26274084;27,01089287;28,60158753
783,790;59,59493963;25,61714834;28,2937291;26,9370881;27,7989232
784,349;59,21854472;25,88743359;28,44106992;27,24714282;27,95346935
784,908;59,03252812;25,69382252;28,09680177;27,24701855;27,69891015
785,466;58,74805131;25,90040907;28,21327973;27,61204713;28,07375807
786,025;59,01593945;25,87549808;28,38633227;27,93394281;28,00128844
786,584;58,89366238;26,01158713;28,63408209;28,03846366;27,53322733
787,142;59,35483017;25,3836165;29,2952954;28,99776629;28,44952632
787,701;59,9266054;24,90432059;28,6743838;28,62500042;27,90894995
788,259;59,7997616;24,82396462;27,75524926;29,42285756;27,67666232
788,817;60,53050484;24,01477777;28,01724143;30,31924927;27,58778444
789,376;60,94096806;24,57716284;27,90890383;30,96034385;28,22583246
789,934;61,32785116;25,0900573;28,96808847;31,48649852;29,02706481
790,492;61,20625115;24,72163639;28,83868592;31,26379857;29,00465855
791,050;61,26726306;24,40357183;28,87902307;31,35092909;28,82698447
791,608;60,70456201;25,05252865;29,19348341;32,2408809;29,13723403
792,167;60,65747562;26,0994467;29,02740691;32,05725549;29,23284891
792,725;60,10867775;26,3617824;29,41176546;32,28799461;29,60407578
793,283;59,69483712;26,70179138;30,28157061;32,02317657;29,28201083
793,841;58,88176134;26,33598337;30,2493144;31,2389313;29,65727905
794,398;58,6655941;26,31093608;30,8985537;30,70885412;29,11467351
794,956;58,48350325;26,49181195;30,55781422;30,50829346;29,22606295
795,514;58,18855269;26,68699553;31,25560591;31,75605286;29,73273578
796,072;58,31540448;27,54075402;31,57638637;31,89916524;29,61266631
796,630;58,70350945;26,31426596;31,26581716;31,15554127;29,47248521
797,187;58,33280163;26,05554186;31,42061387;30,68901428;29,40780339
797,745;58,87874508;26,12883941;30,69709851;30,2939102;29,07339661
798,302;59,05781003;25,80734295;30,47934503;29,94019721;28,71837376
798,860;59,68704732;26,41215694;30,12176262;30,25542559;28,70456853
799,417;60,11298844;26,29942995;28,98802909;30,49793776;29,00098112
799,975;60,41622323;25,18389453;28,02060265;29,60663912;28,27258937
800,532;60,90056683;26,15295463;27,7176757;28,75458652;28,10885853
801,090;60,71030028;25,27526294;27,42843049;28,52007158;28,86450447
801,647;60,96922302;26,36673816;27,3766667;28,67432848;29,14689825
802,204;61,75436202;26,82237463;28,16874424;28,72639012;29,86077992
802,761;61,29476324;27,23281772;28,87866214;29,51688419;30,67535849
803,318;61,49615798;27,21378884;29,02480671;30,44761089;31,20268637
803,876;61,53590169;27,67591509;29,74957393;30,64452127;31,73592167
804,433;60,78443233;27,15641544;30,97862423;30,57162027;31,81479582
804,990;60,58114031;28,83961449;32,20124838;32,68177299;33,50029502
805,547;60,36569816;28,22025056;32,48298517;32,32006511;34,14724732
806,104;60,39405899;27,13822614;31,14870029;32,0110551;33,64641405
806,660;60,15013474;25,92065268;30,99340533;31,35978206;32,73107774
807,217;59,77378762;24,77832556;29,57929987;31,9701724;31,06852088
807,774;60,23013282;24,85850374;29,40774554;30,90707192;30,86649295
808,331;59,82947561;25,23425872;28,90139321;30,61564083;30,83676366
808,887;59,47595391;25,21665862;28,30418772;30,01972704;30,80878725
809,444;59,37585535;25,58207168;28,0646828;30,47125013;31,03263288
810,001;59,32182906;23,56864481;26,69722711;27,85927116;28,37038691
810,557;60,09686625;22,84311473;26,19826986;28,08510654;27,6268409
811,114;59,81738011;23,65606848;27,50722531;28,27793859;27,3892106
811,670;59,56623152;24,04377049;26,89079873;28,80697205;27,70034451
812,227;59,62842551;24,70971728;27,71159883;28,50407471;28,12789973
812,783;59,43768287;23,2651885;27,11944823;29,43780034;28,06523107
813,339;59,92635594;22,52029686;27,63583114;29,3274338;28,00239011
813,895;59,44971618;22,18293292;27,40959716;29,93452882;27,48970928
814,452;60,29926595;23,33219869;28,02359945;28,99081021;27,74563228
815,008;60,85507677;24,07707883;29,20602737;31,39379818;29,55375334
815,564;59,68453273;23,53587585;28,29353777;29,87051506;28,78652893
816,120;59,96410695;22,53938328;26,98742329;28,82525446;28,45585653
816,676;60,19467775;22,55696775;28,08181266;29,28874044;29,76168486
817,232;60,4489995;21,20207204;27,64196844;28,15993991;28,76002822
817,788;60,59982275;22,86717043;28,98226752;29,07854376;28,96052769
818,344;59,40161675;23,59650754;28,54639389;28,02373497;29,18280762
818,900;59,41057726;23,67828937;29,45220381;27,92934576;30,34310623
819,456;59,21198166;22,78141538;28,6716556;28,72466454;28,4783286
820,011;58,99087384;23,11485848;28,25962484;26,8724152;28,69233168
820,567;59,59621776;24,33920603;28,63759967;27,59782285;29,29191463
821,123;59,33147851;24,77910324;29,46052866;27,59052875;29,50551152
821,678;60,04377195;25,72760793;29,03038924;27,54783564;28,6123161
822,234;58,78338071;25,56794727;28,40529983;27,08035416;28,5609879
822,789;58,66483019;24,20867196;28,05676127;27,35825255;29,51985392
823,345;59,49664092;23,57142831;28,22055084;27,79761851;28,48057588
823,900;60,11685461;24,31972776;27,46913542;28,36356728;28,48639339
824,456;59,94510458;25,39923169;27,71725629;29,23991052;29,85887535
825,011;59,961844;25,37317831;27,83480038;30,15108695;29,98455666
825,566;59,78257198;25,09395878;28,24197821;30,17829618;30,24143706
826,121;60,48516662;25,69973747;27,12181011;30,22204845;30,65590059
826,677;59,85832394;25,00678379;27,69049761;30,63353642;31,03157051
827,232;60,94589775;26,40816637;27,54403544;31,44333227;31,96614252
827,787;60,84351559;28,13097875;27,71330259;30,09182636;31,67963393
828,342;60,77628214;30,04880047;27,97401722;31,3414995;32,92182496
828,897;60,49455507;29,0304947;27,34663671;31,16102641;31,97403461
829,452;60,56414852;28,06530899;25,68640602;29,82556863;31,45189638
830,007;59,72518156;27,68906481;25,23313727;29,3274134;29,61803711
830,562;59,39634794;28,1121406;26,40406071;31,0950903;29,92542703
831,116;59,08379975;28,58467812;28,43937466;32,73975165;30,49836122
831,671;58,81287191;30,76390542;29,31978306;32,63906289;30,88346241
832,226;58,40299943;29,93001789;30,14393494;32,32283049;30,74290268
832,781;58,63508779;29,35995575;30,23767794;32,71098414;30,77758335
833,335;58,5046304;27,65098952;30,49617516;32,26651276;30,21015178
833,890;58,33870813;28,7785922;30,14683469;32,88938681;30,72325589
834,444;58,01444737;28,80865483;31,3772102;33,68982483;30,36563195
834,999;59,41131196;29,22199421;31,31941178;34,47308146;31,38882232
835,553;59,72704426;27,68863289;30,67123982;33,6262861;31,44904415
836,107;59,93770721;27,16594966;29,708785;33,17793702;31,80965024
836,662;60,38644406;25,52895532;29,02376203;32,46530206;31,18989052
837,216;59,93524623;25,22734088;28,51411604;32,70133854;30,71025224
837,770;59,40479834;24,31627336;28,11178093;32,32735719;29,2468582
838,325;59,38669169;23,95274558;27,67765675;32,2765355;30,2121644
838,879;59,41781911;23,61872203;28,91324437;31,87194758;29,41933826
839,433;59,47572186;22,44447018;28,8446394;30,24269103;29,63142154
839,987;58,62537233;22,28075622;28,93118252;28,9799032;29,63763809
840,541;58,76272155;22,48872826;29,46661399;28,98506283;29,24270812
841,095;57,70157942;22,51138951;30,07551622;28,79922574;27,66647923
841,649;56,64473872;20,85390629;29,03215698;28,66185714;26,2026845
842,203;57,07087289;21,82036992;30,25082327;29,2025592;27,22637451
842,756;57,16039678;22,25168968;30,12710592;28,60053612;27,22274248
843,310;57,43541679;22,75048393;29,36974654;28,15449164;26,06981127
843,864;57,76868013;23,22081561;29,00417447;28,02032408;27,54781668
844,417;57,77081243;23,79020401;29,5782486;28,2891083;27,71651989
844,971;56,82904589;22,3487761;28,91212168;28,78519696;27,09843402
845,525;56,799411;23,62084455;29,3035313;29,36995637;27,55986694
846,078;56,80453707;24,25028638;30,20082114;29,870611;29,29105633
846,632;57,51347822;26,24487878;31,13638468;29,61307814;31,58999234
847,185;56,47330795;25,83685449;28,15805267;28,68163038;30,34312012
847,738;56,39335978;25,86512159;27,18406205;29,29436798;31,01246183
848,292;56,24457852;26,78128322;27,39630206;30,2477548;31,01652806
848,845;55,83158079;27,25212459;28,4029743;30,8852695;30,43555196
849,398;55,43013668;27,20707057;27,6993275;31,35352643;29,65757543
849,951;56,23293319;27,75932741;28,84127708;31,5907866;29,93393958
850,505;56,45103615;27,34217261;27,39261948;30,28250148;29,68795015
851,058;57,45594698;27,38112038;25,52913766;29,21899256;29,69521664
851,611;56,96590613;27,05785303;24,66912964;28,87270864;28,23069472
852,164;57,83247619;27,11382851;27,60654575;29,96942989;29,03074991
852,717;57,16906599;26,48627098;27,40759551;30,25862394;28,04599414
853,270;56,7134985;25,62001386;28,19753783;28,544096;26,83657625
853,822;56,22460037;25,04485971;27,26040854;28,29311136;26,09587215
854,375;56,79901693;25,70759752;27,60871102;28,96715624;26,00198636
854,928;55,70782008;24,46530804;27,33632932;28,67758923;25,9950694
855,481;54,60919159;24,19444291;26,60278831;28,26754357;25,92208881
856,033;53,42570637;24,43703164;26,09750632;29,9340359;24,85783629
856,586;54,46410167;25,91571403;26,97768052;30,86410579;26,70194195
857,139;54,61566236;26,45097481;26,13586435;30,53642116;26,4363183
857,691;54,97323681;26,77619676;27,19888174;28,98151131;26,3241072
858,244;54,89749975;26,52450579;27,34262552;30,95220104;27,89182685
858,796;55,76206593;24,35873353;28,01291918;30,0672256;26,88624306
859,348;54,5592895;23,77744257;26,42196232;30,65396731;28,37728027
859,901;54,79156008;25,31396944;25,59519308;30,70729779;28,23792391
860,453;55,19597051;25,95372873;25,93063173;33,14855555;29,67240372
861,005;54,83225646;25,11411995;26,65763996;32,64603482;28,72727253
861,557;53,1871939;22,31778045;24,97956958;32,72366478;27,47791566
862,109;53,5700881;22,21623042;25,14347309;31,60266427;28,48284059
862,662;53,91119641;21,98886568;24,67652162;34,32904577;28,97293136
863,214;53,51816159;22,77032622;24,6457528;33,72357323;28,41554895
863,766;53,04888684;24,22610555;22,40517646;33,50509491;29,16586032
864,318;54,22195256;25,14753807;23,47802425;33,47957697;28,50209629
864,869;55,81359405;27,49011653;25,96310302;34,64847646;30,72629941
865,421;55,72776476;26,67056354;27,8277813;32,88914873;29,52269682
865,973;57,25036059;26,93996434;27,44899919;31,55236049;29,35302104
866,525;58,88270376;28,3151582;29,00663856;31,79627099;30,35008761
867,076;57,64121573;27,6924955;27,94834303;32,89879805;30,00730983
867,628;57,3496972;26,91372328;27,53617286;31,81911896;31,283236
868,180;57,90194847;26,38906131;25,61425291;31,45639133;31,87901332
868,731;57,90587958;26,03583887;26,31152184;31,82518408;31,91843005
869,283;57,47548967;25,01219762;25,71149824;30,75296839;31,76939414
869,834;56,51191233;23,22015774;22,8913184;28,02943058;28,40759576
870,386;56,73575078;24,2279407;22,61029345;27,37745008;27,29575105
